# BUSCO version is: 5.5.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of genomes: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1255at5125	Complete	PHA62_005920-T1	2371.7	1363	https://www.orthodb.org/v10?query=1255at5125	transcription factor SipA3
1275at5125	Complete	PHA62_009761-T1	2276.4	1152	https://www.orthodb.org/v10?query=1275at5125	5-oxoprolinase
1276at5125	Complete	PHA62_007077-T1	2250.7	1168	https://www.orthodb.org/v10?query=1276at5125	Lysophospholipase NTE1
1281at5125	Complete	PHA62_003695-T1	2181.5	1115	https://www.orthodb.org/v10?query=1281at5125	Cation-transporting ATPase
1284at5125	Complete	PHA62_004130-T1	1875.5	1071	https://www.orthodb.org/v10?query=1284at5125	DNA replication factor Dna2
1287at5125	Complete	PHA62_006926-T1	1483.5	874	https://www.orthodb.org/v10?query=1287at5125	PhoD-like superfamily
1299at5125	Complete	PHA62_006847-T1	2180.3	1235	https://www.orthodb.org/v10?query=1299at5125	related to pre-mRNA 3`-end processing factor CF II
1305at5125	Complete	PHA62_007483-T1	2026.4	1110	https://www.orthodb.org/v10?query=1305at5125	Putative ABC transporter ATP-binding protein/permease
1307at5125	Complete	PHA62_001652-T1	2225.7	1087	https://www.orthodb.org/v10?query=1307at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1318at5125	Complete	PHA62_001747-T1	2347.6	1238	https://www.orthodb.org/v10?query=1318at5125	Non-repetitive nucleoporin
1331at5125	Complete	PHA62_005040-T1	1521.5	1255	https://www.orthodb.org/v10?query=1331at5125	Proteinrelated to glucan 1, 4-alpha-glucosidase
1341at5125	Complete	PHA62_008728-T1	1530.9	938	https://www.orthodb.org/v10?query=1341at5125	Hypercellular protein HypA
1361at5125	Complete	PHA62_009168-T1	2275.8	1048	https://www.orthodb.org/v10?query=1361at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1365at5125	Complete	PHA62_002104-T1	2213.4	1246	https://www.orthodb.org/v10?query=1365at5125	Tetratricopeptide-like helical
1370at5125	Complete	PHA62_009949-T1	1739.7	1164	https://www.orthodb.org/v10?query=1370at5125	TMEM1 family protein
1377at5125	Fragmented	PHA62_004980-T1	815.4	511	https://www.orthodb.org/v10?query=1377at5125	Related to UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase
1393at5125	Complete	PHA62_006214-T1	2272.8	1227	https://www.orthodb.org/v10?query=1393at5125	P-type ATPase
1400at5125	Complete	PHA62_010151-T1	1978.3	1384	https://www.orthodb.org/v10?query=1400at5125	Pleckstrin homology domain
1410at5125	Complete	PHA62_005387-T1	2307.2	1168	https://www.orthodb.org/v10?query=1410at5125	P-type ATPase
1428at5125	Complete	PHA62_005640-T1	2235.2	1181	https://www.orthodb.org/v10?query=1428at5125	Mammalian uncoordinated homology 13, domain 2
1438at5125	Complete	PHA62_004733-T1	1890.3	1122	https://www.orthodb.org/v10?query=1438at5125	Nuclear pore complex subunit Nup133
1440at5125	Complete	PHA62_005891-T1	2008.5	1100	https://www.orthodb.org/v10?query=1440at5125	nonribosomal peptide synthetase 10
1447at5125	Complete	PHA62_005514-T1	2149.4	1089	https://www.orthodb.org/v10?query=1447at5125	MAP kinase kinase kinase
1452at5125	Complete	PHA62_002252-T1	2316.2	1315	https://www.orthodb.org/v10?query=1452at5125	DNA topoisomerase 2
1462at5125	Complete	PHA62_010153-T1	1764.7	941	https://www.orthodb.org/v10?query=1462at5125	DNA polymerase
1473at5125	Complete	PHA62_000199-T1	1389.7	1093	https://www.orthodb.org/v10?query=1473at5125	Ras guanine nucleotide exchange factor domain superfamily
1484at5125	Complete	PHA62_009952-T1	2517.0	1471	https://www.orthodb.org/v10?query=1484at5125	Helicase SWR1
1485at5125	Complete	PHA62_001665-T1	1957.1	1242	https://www.orthodb.org/v10?query=1485at5125	Zinc finger, RING/FYVE/PHD-type
1502at5125	Complete	PHA62_007714-T1	1906.3	1059	https://www.orthodb.org/v10?query=1502at5125	VPS9 domain protein
1508at5125	Complete	PHA62_006874-T1	1928.0	993	https://www.orthodb.org/v10?query=1508at5125	Histone deacetylase interacting
1510at5125	Complete	PHA62_001552-T1	2277.3	1205	https://www.orthodb.org/v10?query=1510at5125	Pre-mRNA-splicing factor
1511at5125	Complete	PHA62_003912-T1	1326.1	918	https://www.orthodb.org/v10?query=1511at5125	Mediator of RNA polymerase II transcription subunit 13
1515at5125	Complete	PHA62_002672-T1	1751.4	1096	https://www.orthodb.org/v10?query=1515at5125	UDP-glucose
1528at5125	Complete	PHA62_005962-T1	2237.4	1215	https://www.orthodb.org/v10?query=1528at5125	Armadillo-type fold protein
1531at5125	Complete	PHA62_003357-T1	2057.8	1128	https://www.orthodb.org/v10?query=1531at5125	cytosolic regulator Pianissimo
1565at5125	Complete	PHA62_009054-T1	1956.0	953	https://www.orthodb.org/v10?query=1565at5125	Chitin synthase 4
1566at5125	Complete	PHA62_002746-T1	1973.3	1085	https://www.orthodb.org/v10?query=1566at5125	Nucleoporin Pom152
1580at5125	Complete	PHA62_005073-T1	2010.2	1082	https://www.orthodb.org/v10?query=1580at5125	DEAD/DEAH box helicase
1597at5125	Complete	PHA62_004877-T1	1954.9	1123	https://www.orthodb.org/v10?query=1597at5125	P-type ATPase
1605at5125	Complete	PHA62_007677-T1	2370.5	1283	https://www.orthodb.org/v10?query=1605at5125	related to DNA/RNA helicase (DEAD/H box family II)
1612at5125	Complete	PHA62_006794-T1	2341.1	1286	https://www.orthodb.org/v10?query=1612at5125	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
1613at5125	Complete	PHA62_006447-T1	1623.0	994	https://www.orthodb.org/v10?query=1613at5125	L-aminoadipate-semialdehyde dehydrogenase
1619at5125	Complete	PHA62_005573-T1	2100.4	1005	https://www.orthodb.org/v10?query=1619at5125	Splicing factor 3B subunit 1
1620at5125	Complete	PHA62_009635-T1	2039.2	993	https://www.orthodb.org/v10?query=1620at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1630at5125	Complete	PHA62_009569-T1	2084.6	1308	https://www.orthodb.org/v10?query=1630at5125	Rho guanyl nucleotide exchange factor
1635at5125	Complete	PHA62_002671-T1	2147.7	1047	https://www.orthodb.org/v10?query=1635at5125	Coatomer subunit alpha
1644at5125	Complete	PHA62_005362-T1	2345.7	1171	https://www.orthodb.org/v10?query=1644at5125	Probable component of SWI/SNF global transcription activator complex
1676at5125	Complete	PHA62_006756-T1	1436.2	1009	https://www.orthodb.org/v10?query=1676at5125	thermotolerance protein
1679at5125	Complete	PHA62_005256-T1	2365.3	1071	https://www.orthodb.org/v10?query=1679at5125	two-component osmosensing histidine kinase (Bos1)
1721at5125	Complete	PHA62_009095-T1	508.3	443	https://www.orthodb.org/v10?query=1721at5125	Zinc finger protein
1729at5125	Complete	PHA62_000470-T1	2145.6	1103	https://www.orthodb.org/v10?query=1729at5125	patched sphingolipid transporter
1752at5125	Complete	PHA62_001704-T1	1961.7	1102	https://www.orthodb.org/v10?query=1752at5125	DNA-directed RNA polymerase
1758at5125	Complete	PHA62_003537-T1	2008.3	1081	https://www.orthodb.org/v10?query=1758at5125	K Homology domain, type 1
1767at5125	Complete	PHA62_005603-T1	2084.6	1019	https://www.orthodb.org/v10?query=1767at5125	Pyruvate carboxylase
1768at5125	Complete	PHA62_009985-T1	423.3	450	https://www.orthodb.org/v10?query=1768at5125	Mitochondrial inner-membrane-bound regulator domain-containing protein
1771at5125	Complete	PHA62_002935-T1	2048.4	1051	https://www.orthodb.org/v10?query=1771at5125	P-type ATPase
1773at5125	Complete	PHA62_008526-T1	1393.0	1271	https://www.orthodb.org/v10?query=1773at5125	Dbl homology (DH) domain
1774at5125	Complete	PHA62_002937-T1	1455.1	1244	https://www.orthodb.org/v10?query=1774at5125	COPII coat assembly protein sec16
1779at5125	Complete	PHA62_002651-T1	1802.4	960	https://www.orthodb.org/v10?query=1779at5125	Sterol 3-beta-glucosyltransferase
1801at5125	Complete	PHA62_009484-T1	2054.1	1124	https://www.orthodb.org/v10?query=1801at5125	Peroxisomal biogenesis factor 6
1804at5125	Complete	PHA62_004700-T1	1904.1	986	https://www.orthodb.org/v10?query=1804at5125	Ubiquitin carboxyl-terminal hydrolase 7, ICP0-binding domain
1824at5125	Complete	PHA62_005238-T1	1756.8	993	https://www.orthodb.org/v10?query=1824at5125	Peroxisome biogenesis factor 1
1827at5125	Complete	PHA62_000125-T1	1818.9	946	https://www.orthodb.org/v10?query=1827at5125	Cell division control protein 15, cdc15
1828at5125	Fragmented	PHA62_004963-T1	900.6	497	https://www.orthodb.org/v10?query=1828at5125	Cation-transporting ATPase
1830at5125	Complete	PHA62_007436-T1	1624.9	785	https://www.orthodb.org/v10?query=1830at5125	class 2 chitin synthase
1842at5125	Complete	PHA62_004915-T1	1619.6	1000	https://www.orthodb.org/v10?query=1842at5125	Zinc finger, RING-type
1848at5125	Complete	PHA62_002645-T1	2054.1	1005	https://www.orthodb.org/v10?query=1848at5125	Condensin complex subunit 1
1849at5125	Complete	PHA62_010303-T1	2146.8	1089	https://www.orthodb.org/v10?query=1849at5125	ATP-dependent RNA helicase Ski2, C-terminal
1867at5125	Complete	PHA62_005421-T1	2165.1	1128	https://www.orthodb.org/v10?query=1867at5125	ABC transporter type 1, transmembrane domain
1890at5125	Complete	PHA62_000693-T1	1759.5	896	https://www.orthodb.org/v10?query=1890at5125	Winged helix-like DNA-binding domain superfamily
1903at5125	Complete	PHA62_003474-T1	1487.2	977	https://www.orthodb.org/v10?query=1903at5125	glutathione transferase omega-1
1907at5125	Complete	PHA62_008858-T1	1855.2	940	https://www.orthodb.org/v10?query=1907at5125	Carbamoyl-phosphate synthase arginine-specific large chain
1938at5125	Complete	PHA62_008172-T1	1425.4	986	https://www.orthodb.org/v10?query=1938at5125	ATP-dependent DNA helicase
1950at5125	Complete	PHA62_002724-T1	1858.5	1048	https://www.orthodb.org/v10?query=1950at5125	Armadillo-type fold protein
1954at5125	Complete	PHA62_005710-T1	1893.8	1224	https://www.orthodb.org/v10?query=1954at5125	ATPase, AAA-type, conserved site
1977at5125	Complete	PHA62_003870-T1	1646.1	989	https://www.orthodb.org/v10?query=1977at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
1991at5125	Complete	PHA62_008405-T1	2086.9	1030	https://www.orthodb.org/v10?query=1991at5125	myosin-5
1992at5125	Complete	PHA62_002399-T1	1860.2	1064	https://www.orthodb.org/v10?query=1992at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2009at5125	Complete	PHA62_000171-T1	1223.1	754	https://www.orthodb.org/v10?query=2009at5125	Ras GTPase-activating domain
2010at5125	Complete	PHA62_003874-T1	1863.4	960	https://www.orthodb.org/v10?query=2010at5125	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
2017at5125	Complete	PHA62_007304-T1	1779.3	1209	https://www.orthodb.org/v10?query=2017at5125	Kelch repeat type 1
2023at5125	Complete	PHA62_005818-T1	1128.6	813	https://www.orthodb.org/v10?query=2023at5125	actin filament binding
2038at5125	Complete	PHA62_002540-T1	1835.4	1064	https://www.orthodb.org/v10?query=2038at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2039at5125	Complete	PHA62_001506-T1	1926.3	933	https://www.orthodb.org/v10?query=2039at5125	Isoleucyl-tRNA synthetase
2052at5125	Complete	PHA62_007984-T1	1907.9	952	https://www.orthodb.org/v10?query=2052at5125	Alpha-mannosidase
2072at5125	Complete	PHA62_002102-T1	2037.3	1349	https://www.orthodb.org/v10?query=2072at5125	mitogen activated protein kinase kinase kinase 3, mapkkk3, mekk3
2074at5125	Complete	PHA62_005119-T1	1943.1	934	https://www.orthodb.org/v10?query=2074at5125	DNA polymerase
2076at5125	Complete	PHA62_005536-T1	1909.5	1204	https://www.orthodb.org/v10?query=2076at5125	Autophagy-related protein 11
2083at5125	Complete	PHA62_005300-T1	1262.4	1065	https://www.orthodb.org/v10?query=2083at5125	chromatin-remodeling complex ATPase chain isw-1
2097at5125	Complete	PHA62_005279-T1	1925.8	1016	https://www.orthodb.org/v10?query=2097at5125	C2 domain protein
2117at5125	Complete	PHA62_001817-T1	1342.7	1039	https://www.orthodb.org/v10?query=2117at5125	Dicer dimerisation domain
2135at5125	Complete	PHA62_000372-T1	1895.5	989	https://www.orthodb.org/v10?query=2135at5125	leucyl-tRNA synthetase
2136at5125	Complete	PHA62_007050-T1	2034.3	1171	https://www.orthodb.org/v10?query=2136at5125	Probable RAD50 homolog uvs-6
2137at5125	Complete	PHA62_005575-T1	1348.2	997	https://www.orthodb.org/v10?query=2137at5125	cellular morphogenesis protein
2140at5125	Complete	PHA62_005771-T1	1163.9	942	https://www.orthodb.org/v10?query=2140at5125	Dicer dimerisation domain
2149at5125	Complete	PHA62_007583-T1	1750.7	906	https://www.orthodb.org/v10?query=2149at5125	regulator-nonsense transcripts 1
2150at5125	Complete	PHA62_009039-T1	1824.6	968	https://www.orthodb.org/v10?query=2150at5125	Endonuclease/Exonuclease/phosphatase
2163at5125	Complete	PHA62_002342-T1	1200.7	795	https://www.orthodb.org/v10?query=2163at5125	Malate transporter, aliminium toerance
2180at5125	Complete	PHA62_003887-T1	2190.0	1871	https://www.orthodb.org/v10?query=2180at5125	nucleoporin SONB
2185at5125	Complete	PHA62_007636-T1	1529.1	890	https://www.orthodb.org/v10?query=2185at5125	Zinc finger, PHD-type
2195at5125	Complete	PHA62_008933-T1	1785.6	1002	https://www.orthodb.org/v10?query=2195at5125	DNA repair protein RAD51
2196at5125	Complete	PHA62_005273-T1	1943.6	1104	https://www.orthodb.org/v10?query=2196at5125	Elongator complex protein 1
2198at5125	Fragmented	PHA62_005600-T1	983.0	547	https://www.orthodb.org/v10?query=2198at5125	Galactose oxidase, beta-propeller
