# BUSCO version is: 5.5.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of genomes: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
215at5125	Complete	KAH8718372.1	3867.8	1904	https://www.orthodb.org/v10?query=215at5125	DNA polymerase epsilon catalytic subunit
246at5125	Complete	KAH8711445.1	3264.5	1827	https://www.orthodb.org/v10?query=246at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
250at5125	Complete	KAH8711064.1	3547.9	2000	https://www.orthodb.org/v10?query=250at5125	myosin type II heavy chain
259at5125	Complete	KAH8720475.1	3980.8	1976	https://www.orthodb.org/v10?query=259at5125	pre-mRNA splicing helicase
270at5125	Complete	KAH8720208.1	3401.2	1798	https://www.orthodb.org/v10?query=270at5125	E3 ubiquitin-protein ligase ubr1
281at5125	Complete	KAH8718786.1	2982.5	1850	https://www.orthodb.org/v10?query=281at5125	phosphatidylinositol-4-phosphate 5-kinase fab1
309at5125	Complete	KAH8711053.1	3445.5	1927	https://www.orthodb.org/v10?query=309at5125	Phosphatidylinositol 3-/4-kinase, catalytic domain
314at5125	Complete	KAH8717801.1	3297.7	1646	https://www.orthodb.org/v10?query=314at5125	Activating signal cointegrator 1 complex subunit 3
322at5125	Complete	KAH8718612.1	3919.6	1904	https://www.orthodb.org/v10?query=322at5125	Carbamoyl-phosphate synthase small subunit, N-terminal domain
323at5125	Complete	KAH8720676.1	2633.9	1358	https://www.orthodb.org/v10?query=323at5125	Adenylate cyclase
341at5125	Complete	KAH8713906.1	3299.6	1854	https://www.orthodb.org/v10?query=341at5125	CCR4-Not complex component, Not1
343at5125	Complete	KAH8716024.1	3368.5	1726	https://www.orthodb.org/v10?query=343at5125	proteasome activator subunit 4
351at5125	Complete	KAH8716436.1	3291.9	1779	https://www.orthodb.org/v10?query=351at5125	related to rat omega-conotoxin-sensitive calcium channel alpha-1 subunit rbB-I
353at5125	Complete	KAH8711424.1	3006.3	1639	https://www.orthodb.org/v10?query=353at5125	DHR-1 domain
380at5125	Complete	KAH8720607.1	3099.7	1684	https://www.orthodb.org/v10?query=380at5125	phosphatidylinositol 3-kinase 3
390at5125	Complete	KAH8711149.1	2405.3	1670	https://www.orthodb.org/v10?query=390at5125	Polyketide synthase
407at5125	Complete	KAH8718990.1	3454.6	1656	https://www.orthodb.org/v10?query=407at5125	Fatty acid synthase subunit alpha
420at5125	Duplicated	KAH8707999.1	3189.7	1716	https://www.orthodb.org/v10?query=420at5125	Calcium channel subunit Cch1
420at5125	Duplicated	KAH8708000.1	3189.7	1716	https://www.orthodb.org/v10?query=420at5125	Calcium channel subunit Cch1
429at5125	Complete	KAH8718398.1	2656.5	1575	https://www.orthodb.org/v10?query=429at5125	anaphase-promoting complex subunit 1
434at5125	Complete	KAH8719025.1	3180.2	1575	https://www.orthodb.org/v10?query=434at5125	class V chitin synthase
446at5125	Complete	KAH8715766.1	3127.4	1616	https://www.orthodb.org/v10?query=446at5125	SNF2-related, N-terminal domain
459at5125	Complete	KAH8716554.1	3015.1	1399	https://www.orthodb.org/v10?query=459at5125	acyl CoA ligase-like protein
463at5125	Complete	KAH8708116.1	3286.7	1549	https://www.orthodb.org/v10?query=463at5125	Clathrin heavy chain
481at5125	Duplicated	KAH8711031.1	2810.2	1619	https://www.orthodb.org/v10?query=481at5125	Helicase SEN1
481at5125	Duplicated	KAH8711032.1	2810.2	1619	https://www.orthodb.org/v10?query=481at5125	Helicase SEN1
485at5125	Complete	KAH8720387.1	2137.1	1881	https://www.orthodb.org/v10?query=485at5125	Ubiquitin C-terminal hydrolase
497at5125	Complete	KAH8712650.1	3008.7	1510	https://www.orthodb.org/v10?query=497at5125	Sec7, C-terminal
499at5125	Complete	KAH8713703.1	2546.2	1536	https://www.orthodb.org/v10?query=499at5125	Proteasome component ECM29
521at5125	Complete	KAH8708068.1	2643.8	1495	https://www.orthodb.org/v10?query=521at5125	Putative response regulator receiver RIM15p
522at5125	Complete	KAH8719026.1	2680.5	1454	https://www.orthodb.org/v10?query=522at5125	class VII chitin synthase
527at5125	Complete	KAH8708157.1	2790.3	1381	https://www.orthodb.org/v10?query=527at5125	kinesin
539at5125	Complete	KAH8716252.1	2708.1	1556	https://www.orthodb.org/v10?query=539at5125	U3 small nucleolar RNA-associated protein
542at5125	Complete	KAH8720824.1	2386.9	1618	https://www.orthodb.org/v10?query=542at5125	Separin
569at5125	Complete	KAH8717555.1	3027.9	1534	https://www.orthodb.org/v10?query=569at5125	DNA-directed RNA polymerase subunit
581at5125	Complete	KAH8718914.1	2470.5	1404	https://www.orthodb.org/v10?query=581at5125	Sister chromatid cohesion protein
616at5125	Complete	KAH8720430.1	2650.4	1585	https://www.orthodb.org/v10?query=616at5125	Nucleoporin
637at5125	Complete	KAH8718937.1	1981.4	1238	https://www.orthodb.org/v10?query=637at5125	Winged helix-like DNA-binding domain superfamily
655at5125	Complete	KAH8716196.1	2514.4	1483	https://www.orthodb.org/v10?query=655at5125	cellular morphogenesis regulator DopA
658at5125	Complete	KAH8715161.1	2225.4	1313	https://www.orthodb.org/v10?query=658at5125	tuberin
664at5125	Complete	KAH8715827.1	2426.8	1229	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
672at5125	Complete	KAH8713675.1	2606.6	1334	https://www.orthodb.org/v10?query=672at5125	Glycogen debranching enzyme
677at5125	Complete	KAH8715064.1	2830.5	1406	https://www.orthodb.org/v10?query=677at5125	Myosin head, motor domain protein
694at5125	Fragmented	KAH8707741.1	1771.2	973	https://www.orthodb.org/v10?query=694at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
707at5125	Complete	KAH8720719.1	2415.8	1749	https://www.orthodb.org/v10?query=707at5125	THO complex, subunitTHOC2, C-terminal
720at5125	Complete	KAH8711156.1	1927.0	1623	https://www.orthodb.org/v10?query=720at5125	myosin class II heavy chain
726at5125	Complete	KAH8710418.1	2284.8	1237	https://www.orthodb.org/v10?query=726at5125	Zinc finger, PHD-type
729at5125	Complete	KAH8707807.1	2417.2	1529	https://www.orthodb.org/v10?query=729at5125	Autophagy-related protein 2
740at5125	Complete	KAH8712317.1	2122.9	1200	https://www.orthodb.org/v10?query=740at5125	ABC transporter, transmembrane domain, type 1
742at5125	Complete	KAH8707443.1	829.0	728	https://www.orthodb.org/v10?query=742at5125	HDA1 complex subunit
746at5125	Complete	KAH8709251.1	2544.0	1299	https://www.orthodb.org/v10?query=746at5125	Sulfite reductase beta subunit
776at5125	Complete	KAH8721141.1	2385.7	1628	https://www.orthodb.org/v10?query=776at5125	ankyrin repeat containing protein
782at5125	Complete	KAH8720988.1	2553.1	1326	https://www.orthodb.org/v10?query=782at5125	Multidrug resistance-associated protein 1
789at5125	Complete	KAH8712658.1	2085.8	1364	https://www.orthodb.org/v10?query=789at5125	endosomal peripheral membrane protein
794at5125	Complete	KAH8708733.1	2380.4	1475	https://www.orthodb.org/v10?query=794at5125	Histone transcription regulator 3
799at5125	Complete	KAH8712843.1	2283.6	1586	https://www.orthodb.org/v10?query=799at5125	chromosome segregation ATPase family protein
818at5125	Complete	KAH8716456.1	1914.1	1239	https://www.orthodb.org/v10?query=818at5125	HEAT repeat protein
824at5125	Complete	KAH8713920.1	1936.7	1241	https://www.orthodb.org/v10?query=824at5125	Ankyrin repeat-containing domain
854at5125	Complete	KAH8718661.1	2339.2	1276	https://www.orthodb.org/v10?query=854at5125	DNA-directed RNA polymerase subunit
868at5125	Complete	KAH8716672.1	2535.3	1376	https://www.orthodb.org/v10?query=868at5125	ABC transporter type 1, transmembrane domain
874at5125	Complete	KAH8720303.1	2557.9	1282	https://www.orthodb.org/v10?query=874at5125	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
879at5125	Complete	KAH8710669.1	2433.0	1424	https://www.orthodb.org/v10?query=879at5125	related to NUO-14 NADH2 dehydrogenase (ubiquinone) 14K chain
923at5125	Complete	KAH8711018.1	1800.0	1189	https://www.orthodb.org/v10?query=923at5125	related to SRB8-DNA-directed RNA polymerase II holoenzyme and Srb10 CDK subcomplex subunit
925at5125	Complete	KAH8709561.1	2273.9	1268	https://www.orthodb.org/v10?query=925at5125	Sec7 domain
928at5125	Complete	KAH8718973.1	2303.3	1243	https://www.orthodb.org/v10?query=928at5125	phosphoinositide 3-kinase regulatory subunit 4
940at5125	Complete	KAH8717902.1	2098.5	1267	https://www.orthodb.org/v10?query=940at5125	Sortilin
944at5125	Complete	KAH8720808.1	2399.0	1421	https://www.orthodb.org/v10?query=944at5125	nuclear pore complex subunit Nup192, putative
949at5125	Complete	KAH8710527.1	2291.1	1253	https://www.orthodb.org/v10?query=949at5125	Cytokinesis protein sepA
982at5125	Complete	KAH8711298.1	2254.6	1286	https://www.orthodb.org/v10?query=982at5125	Protein kinase domain
1018at5125	Complete	KAH8708147.1	2490.7	1475	https://www.orthodb.org/v10?query=1018at5125	S1 domain
1027at5125	Complete	KAH8710887.1	1550.3	1184	https://www.orthodb.org/v10?query=1027at5125	Leucine-rich repeat
1066at5125	Duplicated	KAH8709114.1	2187.1	1240	https://www.orthodb.org/v10?query=1066at5125	Phospholipase
1066at5125	Duplicated	KAH8709115.1	2187.1	1240	https://www.orthodb.org/v10?query=1066at5125	Phospholipase
1068at5125	Complete	KAH8708236.1	2259.7	1251	https://www.orthodb.org/v10?query=1068at5125	DNA helicase INO80
1071at5125	Complete	KAH8711195.1	2484.0	1286	https://www.orthodb.org/v10?query=1071at5125	Phospholipid-transporting ATPase
1079at5125	Complete	KAH8711353.1	2074.2	1124	https://www.orthodb.org/v10?query=1079at5125	Phosphoribosylformylglycinamidine synthase
1083at5125	Complete	KAH8709593.1	2485.0	1319	https://www.orthodb.org/v10?query=1083at5125	thyroid hormone receptor interactor 12
1101at5125	Complete	KAH8717587.1	2757.4	1448	https://www.orthodb.org/v10?query=1101at5125	golgi complex component
1103at5125	Complete	KAH8718415.1	2457.6	1490	https://www.orthodb.org/v10?query=1103at5125	Ras GTPase activating protein
1128at5125	Complete	KAH8709728.1	1808.9	1226	https://www.orthodb.org/v10?query=1128at5125	Putative glyoxal oxidase
1130at5125	Complete	KAH8720942.1	2242.6	1255	https://www.orthodb.org/v10?query=1130at5125	DNA polymerase
1147at5125	Complete	KAH8710439.1	2110.9	1294	https://www.orthodb.org/v10?query=1147at5125	C7YV14_NECH7
1179at5125	Complete	KAH8709896.1	2192.2	1474	https://www.orthodb.org/v10?query=1179at5125	kinesin
1181at5125	Complete	KAH8715634.1	2489.6	1246	https://www.orthodb.org/v10?query=1181at5125	Chromo domain-containing protein 1
1182at5125	Complete	KAH8709468.1	2043.7	1296	https://www.orthodb.org/v10?query=1182at5125	WD40/YVTN repeat-like-containing domain superfamily
1187at5125	Complete	KAH8711247.1	2464.9	1155	https://www.orthodb.org/v10?query=1187at5125	WD40-repeat-containing domain
1198at5125	Complete	KAH8711082.1	1877.0	1255	https://www.orthodb.org/v10?query=1198at5125	Rho guanyl nucleotide exchange factor
1210at5125	Complete	KAH8711093.1	1936.4	1136	https://www.orthodb.org/v10?query=1210at5125	WD40-repeat-containing domain
1220at5125	Complete	KAH8716280.1	2407.4	1241	https://www.orthodb.org/v10?query=1220at5125	Transcription elongation factor Spt6
1224at5125	Complete	KAH8715833.1	2240.1	1206	https://www.orthodb.org/v10?query=1224at5125	Tricalbin
1225at5125	Complete	KAH8718827.1	2346.3	1201	https://www.orthodb.org/v10?query=1225at5125	Transcription initiation factor TFIID subunit 2
1240at5125	Complete	KAH8708212.1	1177.6	1014	https://www.orthodb.org/v10?query=1240at5125	dim2-associated protein 1, variant 1
1255at5125	Complete	KAH8716467.1	2385.9	1362	https://www.orthodb.org/v10?query=1255at5125	transcription factor SipA3
1275at5125	Complete	KAH8713105.1	2287.1	1159	https://www.orthodb.org/v10?query=1275at5125	5-oxoprolinase
1276at5125	Complete	KAH8718208.1	2236.5	1154	https://www.orthodb.org/v10?query=1276at5125	Lysophospholipase NTE1
1281at5125	Complete	KAH8712994.1	2179.8	1137	https://www.orthodb.org/v10?query=1281at5125	Cation-transporting ATPase
1284at5125	Missing
1287at5125	Complete	KAH8718792.1	1506.2	1029	https://www.orthodb.org/v10?query=1287at5125	PhoD-like superfamily
1299at5125	Complete	KAH8718906.1	2173.2	1235	https://www.orthodb.org/v10?query=1299at5125	related to pre-mRNA 3`-end processing factor CF II
1305at5125	Complete	KAH8709185.1	2023.1	1116	https://www.orthodb.org/v10?query=1305at5125	Putative ABC transporter ATP-binding protein/permease
1307at5125	Complete	KAH8721101.1	2228.9	1088	https://www.orthodb.org/v10?query=1307at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1318at5125	Complete	KAH8721210.1	2320.1	1237	https://www.orthodb.org/v10?query=1318at5125	Non-repetitive nucleoporin
1331at5125	Complete	KAH8715090.1	1506.2	1228	https://www.orthodb.org/v10?query=1331at5125	Proteinrelated to glucan 1, 4-alpha-glucosidase
1341at5125	Complete	KAH8708240.1	1928.0	1212	https://www.orthodb.org/v10?query=1341at5125	Hypercellular protein HypA
1361at5125	Complete	KAH8708002.1	2269.6	1048	https://www.orthodb.org/v10?query=1361at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1365at5125	Complete	KAH8718154.1	2211.1	1246	https://www.orthodb.org/v10?query=1365at5125	Tetratricopeptide-like helical
1370at5125	Complete	KAH8713737.1	1752.9	1153	https://www.orthodb.org/v10?query=1370at5125	TMEM1 family protein
1377at5125	Complete	KAH8715047.1	1455.2	856	https://www.orthodb.org/v10?query=1377at5125	Related to UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase
1393at5125	Complete	KAH8716676.1	2299.5	1231	https://www.orthodb.org/v10?query=1393at5125	P-type ATPase
1400at5125	Complete	KAH8709783.1	2032.3	1433	https://www.orthodb.org/v10?query=1400at5125	Pleckstrin homology domain
1410at5125	Complete	KAH8715755.1	2300.9	1149	https://www.orthodb.org/v10?query=1410at5125	P-type ATPase
1428at5125	Complete	KAH8716179.1	2182.0	1181	https://www.orthodb.org/v10?query=1428at5125	Mammalian uncoordinated homology 13, domain 2
1438at5125	Complete	KAH8707293.1	1866.6	1145	https://www.orthodb.org/v10?query=1438at5125	Nuclear pore complex subunit Nup133
1440at5125	Complete	KAH8716524.1	2001.9	1100	https://www.orthodb.org/v10?query=1440at5125	nonribosomal peptide synthetase 10
1447at5125	Complete	KAH8715887.1	1950.7	1023	https://www.orthodb.org/v10?query=1447at5125	MAP kinase kinase kinase
1452at5125	Complete	KAH8717763.1	2319.1	1340	https://www.orthodb.org/v10?query=1452at5125	DNA topoisomerase 2
1462at5125	Complete	KAH8709781.1	2163.5	1131	https://www.orthodb.org/v10?query=1462at5125	DNA polymerase
1473at5125	Complete	KAH8709636.1	1425.9	1062	https://www.orthodb.org/v10?query=1473at5125	Ras guanine nucleotide exchange factor domain superfamily
1484at5125	Complete	KAH8713734.1	2650.0	1539	https://www.orthodb.org/v10?query=1484at5125	Helicase SWR1
1485at5125	Complete	KAH8721120.1	1955.4	1230	https://www.orthodb.org/v10?query=1485at5125	Zinc finger, RING/FYVE/PHD-type
1502at5125	Complete	KAH8708966.1	1939.3	1091	https://www.orthodb.org/v10?query=1502at5125	VPS9 domain protein
1508at5125	Complete	KAH8718868.1	1916.4	999	https://www.orthodb.org/v10?query=1508at5125	Histone deacetylase interacting
1510at5125	Complete	KAH8720944.1	2268.8	1206	https://www.orthodb.org/v10?query=1510at5125	Pre-mRNA-splicing factor
1511at5125	Complete	KAH8712873.1	1722.4	1223	https://www.orthodb.org/v10?query=1511at5125	Mediator of RNA polymerase II transcription subunit 13
1515at5125	Complete	KAH8718003.1	1762.4	1095	https://www.orthodb.org/v10?query=1515at5125	UDP-glucose
1528at5125	Complete	KAH8716415.1	2226.4	1217	https://www.orthodb.org/v10?query=1528at5125	Armadillo-type fold protein
1531at5125	Complete	KAH8719705.1	2057.4	1123	https://www.orthodb.org/v10?query=1531at5125	cytosolic regulator Pianissimo
1565at5125	Complete	KAH8707929.1	1963.3	952	https://www.orthodb.org/v10?query=1565at5125	Chitin synthase 4
1566at5125	Complete	KAH8718102.1	1972.6	1082	https://www.orthodb.org/v10?query=1566at5125	Nucleoporin Pom152
1580at5125	Complete	KAH8715119.1	2011.9	1090	https://www.orthodb.org/v10?query=1580at5125	DEAD/DEAH box helicase
1597at5125	Complete	KAH8714871.1	1904.6	1120	https://www.orthodb.org/v10?query=1597at5125	P-type ATPase
1605at5125	Complete	KAH8709013.1	2356.3	1294	https://www.orthodb.org/v10?query=1605at5125	related to DNA/RNA helicase (DEAD/H box family II)
1612at5125	Complete	KAH8718970.1	2074.7	1030	https://www.orthodb.org/v10?query=1612at5125	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
1613at5125	Complete	KAH8711388.1	1610.9	975	https://www.orthodb.org/v10?query=1613at5125	L-aminoadipate-semialdehyde dehydrogenase
1619at5125	Complete	KAH8715600.1	2110.7	1020	https://www.orthodb.org/v10?query=1619at5125	Splicing factor 3B subunit 1
1620at5125	Complete	KAH8713333.1	2034.7	993	https://www.orthodb.org/v10?query=1620at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1630at5125	Complete	KAH8713380.1	2068.0	1305	https://www.orthodb.org/v10?query=1630at5125	Rho guanyl nucleotide exchange factor
1635at5125	Complete	KAH8718002.1	2144.1	1037	https://www.orthodb.org/v10?query=1635at5125	Coatomer subunit alpha
1644at5125	Complete	KAH8715736.1	2338.9	1175	https://www.orthodb.org/v10?query=1644at5125	Probable component of SWI/SNF global transcription activator complex
1676at5125	Complete	KAH8719036.1	1426.2	1014	https://www.orthodb.org/v10?query=1676at5125	thermotolerance protein
1679at5125	Complete	KAH8715585.1	2282.3	1069	https://www.orthodb.org/v10?query=1679at5125	two-component osmosensing histidine kinase (Bos1)
1721at5125	Complete	KAH8708020.1	507.8	480	https://www.orthodb.org/v10?query=1721at5125	Zinc finger protein
1729at5125	Complete	KAH8709407.1	2146.1	1103	https://www.orthodb.org/v10?query=1729at5125	patched sphingolipid transporter
1752at5125	Complete	KAH8721159.1	1983.7	1183	https://www.orthodb.org/v10?query=1752at5125	DNA-directed RNA polymerase
1758at5125	Complete	KAH8719958.1	1994.3	1096	https://www.orthodb.org/v10?query=1758at5125	K Homology domain, type 1
1767at5125	Complete	KAH8716221.1	2076.5	1011	https://www.orthodb.org/v10?query=1767at5125	Pyruvate carboxylase
1768at5125	Complete	KAH8710996.1	457.7	456	https://www.orthodb.org/v10?query=1768at5125	Mitochondrial inner-membrane-bound regulator domain-containing protein
1771at5125	Complete	KAH8710533.1	2060.9	1077	https://www.orthodb.org/v10?query=1771at5125	P-type ATPase
1773at5125	Fragmented	KAH8717660.1	1329.1	960	https://www.orthodb.org/v10?query=1773at5125	Dbl homology (DH) domain
1774at5125	Complete	KAH8710532.1	1465.4	1518	https://www.orthodb.org/v10?query=1774at5125	COPII coat assembly protein sec16
1779at5125	Complete	KAH8717980.1	1813.7	959	https://www.orthodb.org/v10?query=1779at5125	Sterol 3-beta-glucosyltransferase
1801at5125	Complete	KAH8708129.1	2055.4	1120	https://www.orthodb.org/v10?query=1801at5125	Peroxisomal biogenesis factor 6
1804at5125	Complete	KAH8707304.1	1891.9	981	https://www.orthodb.org/v10?query=1804at5125	Ubiquitin carboxyl-terminal hydrolase 7, ICP0-binding domain
1824at5125	Complete	KAH8715636.1	1749.0	998	https://www.orthodb.org/v10?query=1824at5125	Peroxisome biogenesis factor 1
1827at5125	Complete	KAH8709333.1	1818.4	999	https://www.orthodb.org/v10?query=1827at5125	Cell division control protein 15, cdc15
1828at5125	Complete	KAH8715066.1	2033.6	1107	https://www.orthodb.org/v10?query=1828at5125	Cation-transporting ATPase
1830at5125	Complete	KAH8709249.1	1655.4	786	https://www.orthodb.org/v10?query=1830at5125	class 2 chitin synthase
1842at5125	Complete	KAH8714946.1	1614.8	986	https://www.orthodb.org/v10?query=1842at5125	Zinc finger, RING-type
1848at5125	Complete	KAH8717974.1	2048.7	1005	https://www.orthodb.org/v10?query=1848at5125	Condensin complex subunit 1
1849at5125	Complete	KAH8709509.1	2144.4	1086	https://www.orthodb.org/v10?query=1849at5125	ATP-dependent RNA helicase Ski2, C-terminal
1867at5125	Complete	KAH8715794.1	2140.5	1125	https://www.orthodb.org/v10?query=1867at5125	ABC transporter type 1, transmembrane domain
1890at5125	Complete	KAH8711132.1	1739.0	882	https://www.orthodb.org/v10?query=1890at5125	Winged helix-like DNA-binding domain superfamily
1903at5125	Duplicated	KAH8719810.1	1521.2	960	https://www.orthodb.org/v10?query=1903at5125	glutathione transferase omega-1
1903at5125	Duplicated	KAH8719811.1	1521.2	960	https://www.orthodb.org/v10?query=1903at5125	glutathione transferase omega-1
1907at5125	Complete	KAH8720482.1	1849.3	941	https://www.orthodb.org/v10?query=1907at5125	Carbamoyl-phosphate synthase arginine-specific large chain
1938at5125	Complete	KAH8717242.1	1558.4	1083	https://www.orthodb.org/v10?query=1938at5125	ATP-dependent DNA helicase
1950at5125	Complete	KAH8718080.1	2017.6	1106	https://www.orthodb.org/v10?query=1950at5125	Armadillo-type fold protein
1954at5125	Complete	KAH8716110.1	1901.8	1217	https://www.orthodb.org/v10?query=1954at5125	ATPase, AAA-type, conserved site
1977at5125	Complete	KAH8713948.1	1665.2	950	https://www.orthodb.org/v10?query=1977at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
1991at5125	Complete	KAH8717685.1	2085.1	1044	https://www.orthodb.org/v10?query=1991at5125	myosin-5
1992at5125	Complete	KAH8717626.1	1857.2	1070	https://www.orthodb.org/v10?query=1992at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2009at5125	Complete	KAH8709599.1	1233.7	755	https://www.orthodb.org/v10?query=2009at5125	Ras GTPase-activating domain
2010at5125	Complete	KAH8713936.1	1733.1	872	https://www.orthodb.org/v10?query=2010at5125	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
2017at5125	Complete	KAH8710853.1	1784.5	1170	https://www.orthodb.org/v10?query=2017at5125	Kelch repeat type 1
2023at5125	Complete	KAH8715900.1	1121.5	907	https://www.orthodb.org/v10?query=2023at5125	actin filament binding
2038at5125	Complete	KAH8717191.1	1830.0	1061	https://www.orthodb.org/v10?query=2038at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2039at5125	Complete	KAH8720889.1	1914.4	930	https://www.orthodb.org/v10?query=2039at5125	Isoleucyl-tRNA synthetase
2052at5125	Complete	KAH8717461.1	1906.9	952	https://www.orthodb.org/v10?query=2052at5125	Alpha-mannosidase
2072at5125	Complete	KAH8718156.1	2015.1	1336	https://www.orthodb.org/v10?query=2072at5125	mitogen activated protein kinase kinase kinase 3, mapkkk3, mekk3
2074at5125	Complete	KAH8715168.1	1946.1	934	https://www.orthodb.org/v10?query=2074at5125	DNA polymerase
2076at5125	Complete	KAH8716299.1	1895.4	1200	https://www.orthodb.org/v10?query=2076at5125	Autophagy-related protein 11
2083at5125	Complete	KAH8716257.1	1288.1	1054	https://www.orthodb.org/v10?query=2083at5125	chromatin-remodeling complex ATPase chain isw-1
2097at5125	Complete	KAH8716236.1	1920.5	1026	https://www.orthodb.org/v10?query=2097at5125	C2 domain protein
2117at5125	Complete	KAH8707869.1	1340.8	1050	https://www.orthodb.org/v10?query=2117at5125	Dicer dimerisation domain
2135at5125	Complete	KAH8711415.1	1910.3	989	https://www.orthodb.org/v10?query=2135at5125	leucyl-tRNA synthetase
2136at5125	Complete	KAH8718244.1	2055.9	1171	https://www.orthodb.org/v10?query=2136at5125	Probable RAD50 homolog uvs-6
2137at5125	Complete	KAH8715606.1	1364.6	997	https://www.orthodb.org/v10?query=2137at5125	cellular morphogenesis protein
2140at5125	Complete	KAH8711663.1	1160.4	953	https://www.orthodb.org/v10?query=2140at5125	Dicer dimerisation domain
2149at5125	Complete	KAH8709103.1	1740.7	905	https://www.orthodb.org/v10?query=2149at5125	regulator-nonsense transcripts 1
2150at5125	Complete	KAH8707913.1	1815.7	947	https://www.orthodb.org/v10?query=2150at5125	Endonuclease/Exonuclease/phosphatase
2163at5125	Complete	KAH8718320.1	1203.6	797	https://www.orthodb.org/v10?query=2163at5125	Malate transporter, aliminium toerance
2180at5125	Complete	KAH8713923.1	2157.9	2114	https://www.orthodb.org/v10?query=2180at5125	nucleoporin SONB
2185at5125	Complete	KAH8709056.1	1546.6	898	https://www.orthodb.org/v10?query=2185at5125	Zinc finger, PHD-type
2195at5125	Complete	KAH8720614.1	1787.3	1002	https://www.orthodb.org/v10?query=2195at5125	DNA repair protein RAD51
2196at5125	Complete	KAH8715239.1	1942.1	1093	https://www.orthodb.org/v10?query=2196at5125	Elongator complex protein 1
2198at5125	Fragmented	KAH8716224.1	995.7	557	https://www.orthodb.org/v10?query=2198at5125	Galactose oxidase, beta-propeller
2203at5125	Complete	KAH8721169.1	1907.9	1002	https://www.orthodb.org/v10?query=2203at5125	ATP-dependent RNA helicase DHX8
2217at5125	Complete	KAH8709198.1	2176.4	1145	https://www.orthodb.org/v10?query=2217at5125	Structural maintenance of chromosomes protein
2219at5125	Complete	KAH8718923.1	1234.9	838	https://www.orthodb.org/v10?query=2219at5125	WD40-repeat-containing domain
