# BUSCO version is: 5.5.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of genomes: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
655at5125	Complete	ATY65050.1	2479.4	1539	https://www.orthodb.org/v10?query=655at5125	cellular morphogenesis regulator DopA
658at5125	Missing
664at5125	Complete	ATY60974.1	2420.6	1228	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
672at5125	Complete	ATY61276.1	2582.7	1326	https://www.orthodb.org/v10?query=672at5125	Glycogen debranching enzyme
677at5125	Complete	ATY66625.1	2805.4	1401	https://www.orthodb.org/v10?query=677at5125	Myosin head, motor domain protein
694at5125	Complete	ATY61571.1	2058.9	1230	https://www.orthodb.org/v10?query=694at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
707at5125	Complete	ATY67248.1	2388.2	1740	https://www.orthodb.org/v10?query=707at5125	THO complex, subunitTHOC2, C-terminal
720at5125	Missing
726at5125	Complete	ATY62805.1	2271.9	1227	https://www.orthodb.org/v10?query=726at5125	Zinc finger, PHD-type
729at5125	Complete	ATY66591.1	2419.0	1593	https://www.orthodb.org/v10?query=729at5125	Autophagy-related protein 2
740at5125	Complete	ATY65002.1	2094.4	1212	https://www.orthodb.org/v10?query=740at5125	ABC transporter, transmembrane domain, type 1
742at5125	Complete	ATY66764.1	823.4	717	https://www.orthodb.org/v10?query=742at5125	HDA1 complex subunit
746at5125	Complete	ATY66187.1	2583.2	1301	https://www.orthodb.org/v10?query=746at5125	Sulfite reductase beta subunit
776at5125	Complete	ATY62490.1	2449.0	1630	https://www.orthodb.org/v10?query=776at5125	ankyrin repeat containing protein
782at5125	Complete	ATY67270.1	2565.1	1323	https://www.orthodb.org/v10?query=782at5125	Multidrug resistance-associated protein 1
789at5125	Complete	ATY66393.1	2107.7	1375	https://www.orthodb.org/v10?query=789at5125	endosomal peripheral membrane protein
794at5125	Complete	ATY66334.1	2326.7	1519	https://www.orthodb.org/v10?query=794at5125	Histone transcription regulator 3
799at5125	Complete	ATY59085.1	2262.4	1552	https://www.orthodb.org/v10?query=799at5125	chromosome segregation ATPase family protein
818at5125	Complete	ATY59853.1	1893.4	1232	https://www.orthodb.org/v10?query=818at5125	HEAT repeat protein
824at5125	Complete	ATY63798.1	1936.9	1230	https://www.orthodb.org/v10?query=824at5125	Ankyrin repeat-containing domain
854at5125	Complete	ATY65027.1	2455.1	1400	https://www.orthodb.org/v10?query=854at5125	DNA-directed RNA polymerase subunit
868at5125	Complete	ATY66868.1	2521.5	1389	https://www.orthodb.org/v10?query=868at5125	ABC transporter type 1, transmembrane domain
874at5125	Complete	ATY62782.1	2540.8	1282	https://www.orthodb.org/v10?query=874at5125	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
879at5125	Complete	ATY60583.1	2431.2	1425	https://www.orthodb.org/v10?query=879at5125	related to NUO-14 NADH2 dehydrogenase (ubiquinone) 14K chain
923at5125	Complete	ATY60407.1	1793.8	1164	https://www.orthodb.org/v10?query=923at5125	related to SRB8-DNA-directed RNA polymerase II holoenzyme and Srb10 CDK subcomplex subunit
925at5125	Complete	ATY65828.1	2266.2	1276	https://www.orthodb.org/v10?query=925at5125	Sec7 domain
928at5125	Complete	ATY60161.1	2306.9	1240	https://www.orthodb.org/v10?query=928at5125	phosphoinositide 3-kinase regulatory subunit 4
940at5125	Complete	ATY64929.1	2096.5	1276	https://www.orthodb.org/v10?query=940at5125	Sortilin
944at5125	Complete	ATY67377.1	2364.2	1421	https://www.orthodb.org/v10?query=944at5125	nuclear pore complex subunit Nup192, putative
949at5125	Complete	ATY63132.1	2337.6	1246	https://www.orthodb.org/v10?query=949at5125	Cytokinesis protein sepA
982at5125	Complete	ATY61628.1	2337.0	1321	https://www.orthodb.org/v10?query=982at5125	Protein kinase domain
1018at5125	Complete	ATY65343.1	2487.5	1509	https://www.orthodb.org/v10?query=1018at5125	S1 domain
1027at5125	Complete	ATY61651.1	1548.7	1224	https://www.orthodb.org/v10?query=1027at5125	Leucine-rich repeat
1066at5125	Complete	ATY65422.1	2154.3	1249	https://www.orthodb.org/v10?query=1066at5125	Phospholipase
1068at5125	Complete	ATY63011.1	2241.5	1202	https://www.orthodb.org/v10?query=1068at5125	DNA helicase INO80
1071at5125	Complete	ATY60441.1	2477.6	1286	https://www.orthodb.org/v10?query=1071at5125	Phospholipid-transporting ATPase
1079at5125	Complete	ATY66000.1	2063.0	1123	https://www.orthodb.org/v10?query=1079at5125	Phosphoribosylformylglycinamidine synthase
1083at5125	Complete	ATY66065.1	2469.1	1316	https://www.orthodb.org/v10?query=1083at5125	thyroid hormone receptor interactor 12
1101at5125	Complete	ATY59710.1	2719.5	1422	https://www.orthodb.org/v10?query=1101at5125	golgi complex component
1103at5125	Complete	ATY63628.1	2427.1	1474	https://www.orthodb.org/v10?query=1103at5125	Ras GTPase activating protein
1128at5125	Complete	ATY66047.1	1773.6	1390	https://www.orthodb.org/v10?query=1128at5125	Putative glyoxal oxidase
1130at5125	Complete	ATY67259.1	2220.9	1224	https://www.orthodb.org/v10?query=1130at5125	DNA polymerase
1147at5125	Missing
1179at5125	Complete	ATY60075.1	2171.4	1445	https://www.orthodb.org/v10?query=1179at5125	kinesin
1181at5125	Complete	ATY59196.1	2467.3	1245	https://www.orthodb.org/v10?query=1181at5125	Chromo domain-containing protein 1
1182at5125	Complete	ATY60287.1	2057.3	1361	https://www.orthodb.org/v10?query=1182at5125	WD40/YVTN repeat-like-containing domain superfamily
1187at5125	Complete	ATY59947.1	2375.4	1103	https://www.orthodb.org/v10?query=1187at5125	WD40-repeat-containing domain
1198at5125	Complete	ATY60655.1	1879.0	1255	https://www.orthodb.org/v10?query=1198at5125	Rho guanyl nucleotide exchange factor
1210at5125	Complete	ATY59887.1	1948.7	1131	https://www.orthodb.org/v10?query=1210at5125	WD40-repeat-containing domain
1220at5125	Complete	ATY59730.1	2398.2	1241	https://www.orthodb.org/v10?query=1220at5125	Transcription elongation factor Spt6
1224at5125	Complete	ATY60831.1	2214.6	1181	https://www.orthodb.org/v10?query=1224at5125	Tricalbin
1225at5125	Complete	ATY62572.1	2328.3	1235	https://www.orthodb.org/v10?query=1225at5125	Transcription initiation factor TFIID subunit 2
1240at5125	Complete	ATY64235.1	1360.8	1114	https://www.orthodb.org/v10?query=1240at5125	dim2-associated protein 1, variant 1
1255at5125	Complete	ATY60602.1	2376.2	1362	https://www.orthodb.org/v10?query=1255at5125	transcription factor SipA3
1275at5125	Complete	ATY61695.1	2288.8	1167	https://www.orthodb.org/v10?query=1275at5125	5-oxoprolinase
1276at5125	Complete	ATY64534.1	2226.5	1167	https://www.orthodb.org/v10?query=1276at5125	Lysophospholipase NTE1
1281at5125	Complete	ATY59155.1	2169.9	1120	https://www.orthodb.org/v10?query=1281at5125	Cation-transporting ATPase
1284at5125	Complete	ATY66456.1	1858.5	1038	https://www.orthodb.org/v10?query=1284at5125	DNA replication factor Dna2
1287at5125	Complete	ATY63182.1	1515.6	925	https://www.orthodb.org/v10?query=1287at5125	PhoD-like superfamily
1299at5125	Complete	ATY61513.1	2180.4	1237	https://www.orthodb.org/v10?query=1299at5125	related to pre-mRNA 3`-end processing factor CF II
1305at5125	Complete	ATY65700.1	2014.4	1111	https://www.orthodb.org/v10?query=1305at5125	Putative ABC transporter ATP-binding protein/permease
1307at5125	Complete	ATY63147.1	2216.5	1088	https://www.orthodb.org/v10?query=1307at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1318at5125	Complete	ATY67191.1	2281.4	1227	https://www.orthodb.org/v10?query=1318at5125	Non-repetitive nucleoporin
1331at5125	Complete	ATY59041.1	1500.1	1269	https://www.orthodb.org/v10?query=1331at5125	Proteinrelated to glucan 1, 4-alpha-glucosidase
1341at5125	Complete	ATY62917.1	1930.9	1213	https://www.orthodb.org/v10?query=1341at5125	Hypercellular protein HypA
1361at5125	Complete	ATY62667.1	2086.5	1021	https://www.orthodb.org/v10?query=1361at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1365at5125	Complete	ATY64697.1	2180.5	1246	https://www.orthodb.org/v10?query=1365at5125	Tetratricopeptide-like helical
1370at5125	Complete	ATY63401.1	1737.6	1160	https://www.orthodb.org/v10?query=1370at5125	TMEM1 family protein
1377at5125	Complete	ATY67037.1	1456.6	864	https://www.orthodb.org/v10?query=1377at5125	Related to UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase
1393at5125	Complete	ATY66866.1	2279.6	1222	https://www.orthodb.org/v10?query=1393at5125	P-type ATPase
1400at5125	Complete	ATY61768.1	2058.9	1431	https://www.orthodb.org/v10?query=1400at5125	Pleckstrin homology domain
1410at5125	Complete	ATY64649.1	2300.2	1151	https://www.orthodb.org/v10?query=1410at5125	P-type ATPase
1428at5125	Complete	ATY63985.1	2216.2	1182	https://www.orthodb.org/v10?query=1428at5125	Mammalian uncoordinated homology 13, domain 2
1438at5125	Complete	ATY61949.1	1859.2	1127	https://www.orthodb.org/v10?query=1438at5125	Nuclear pore complex subunit Nup133
1440at5125	Complete	ATY59903.1	2000.1	1100	https://www.orthodb.org/v10?query=1440at5125	nonribosomal peptide synthetase 10
1447at5125	Complete	ATY60018.1	2101.4	1089	https://www.orthodb.org/v10?query=1447at5125	MAP kinase kinase kinase
1452at5125	Complete	ATY64383.1	2318.4	1373	https://www.orthodb.org/v10?query=1452at5125	DNA topoisomerase 2
1462at5125	Complete	ATY61766.1	1836.3	980	https://www.orthodb.org/v10?query=1462at5125	DNA polymerase
1473at5125	Complete	ATY66172.1	1405.2	1078	https://www.orthodb.org/v10?query=1473at5125	Ras guanine nucleotide exchange factor domain superfamily
1484at5125	Complete	ATY62254.1	2638.3	1513	https://www.orthodb.org/v10?query=1484at5125	Helicase SWR1
1485at5125	Complete	ATY61376.1	1925.5	1324	https://www.orthodb.org/v10?query=1485at5125	Zinc finger, RING/FYVE/PHD-type
1502at5125	Complete	ATY65857.1	1931.8	1085	https://www.orthodb.org/v10?query=1502at5125	VPS9 domain protein
1508at5125	Complete	ATY63658.1	1932.5	1010	https://www.orthodb.org/v10?query=1508at5125	Histone deacetylase interacting
1510at5125	Complete	ATY67265.1	2262.4	1204	https://www.orthodb.org/v10?query=1510at5125	Pre-mRNA-splicing factor
1511at5125	Complete	ATY66984.1	1701.6	1184	https://www.orthodb.org/v10?query=1511at5125	Mediator of RNA polymerase II transcription subunit 13
1515at5125	Complete	ATY64752.1	1768.1	1075	https://www.orthodb.org/v10?query=1515at5125	UDP-glucose
1528at5125	Complete	ATY60806.1	2205.1	1217	https://www.orthodb.org/v10?query=1528at5125	Armadillo-type fold protein
1531at5125	Complete	ATY59381.1	2066.1	1128	https://www.orthodb.org/v10?query=1531at5125	cytosolic regulator Pianissimo
1565at5125	Complete	ATY61741.1	1966.6	955	https://www.orthodb.org/v10?query=1565at5125	Chitin synthase 4
1566at5125	Complete	ATY64718.1	1958.8	1082	https://www.orthodb.org/v10?query=1566at5125	Nucleoporin Pom152
1580at5125	Complete	ATY59718.1	1995.3	1087	https://www.orthodb.org/v10?query=1580at5125	DEAD/DEAH box helicase
1597at5125	Complete	ATY66637.1	1926.0	1071	https://www.orthodb.org/v10?query=1597at5125	P-type ATPase
1605at5125	Complete	ATY65771.1	2351.9	1288	https://www.orthodb.org/v10?query=1605at5125	related to DNA/RNA helicase (DEAD/H box family II)
1612at5125	Complete	ATY60158.1	2289.5	1294	https://www.orthodb.org/v10?query=1612at5125	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
1613at5125	Complete	ATY59888.1	1609.9	987	https://www.orthodb.org/v10?query=1613at5125	L-aminoadipate-semialdehyde dehydrogenase
1619at5125	Complete	ATY60473.1	2097.8	1017	https://www.orthodb.org/v10?query=1619at5125	Splicing factor 3B subunit 1
1620at5125	Complete	ATY65221.1	2035.5	993	https://www.orthodb.org/v10?query=1620at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1630at5125	Complete	ATY64532.1	2058.1	1312	https://www.orthodb.org/v10?query=1630at5125	Rho guanyl nucleotide exchange factor
1635at5125	Fragmented	ATY64753.1	1717.7	746	https://www.orthodb.org/v10?query=1635at5125	Coatomer subunit alpha
1644at5125	Complete	ATY64481.1	2338.9	1171	https://www.orthodb.org/v10?query=1644at5125	Probable component of SWI/SNF global transcription activator complex
1676at5125	Complete	ATY60882.1	1428.1	1028	https://www.orthodb.org/v10?query=1676at5125	thermotolerance protein
1679at5125	Complete	ATY64064.1	2349.0	1070	https://www.orthodb.org/v10?query=1679at5125	two-component osmosensing histidine kinase (Bos1)
1721at5125	Complete	ATY62302.1	507.1	442	https://www.orthodb.org/v10?query=1721at5125	Zinc finger protein
1729at5125	Complete	ATY65580.1	2155.1	1103	https://www.orthodb.org/v10?query=1729at5125	patched sphingolipid transporter
1752at5125	Complete	ATY63642.1	1977.6	1137	https://www.orthodb.org/v10?query=1752at5125	DNA-directed RNA polymerase
1758at5125	Complete	ATY58367.1	1963.7	1074	https://www.orthodb.org/v10?query=1758at5125	K Homology domain, type 1
1767at5125	Complete	ATY60264.1	2090.1	1039	https://www.orthodb.org/v10?query=1767at5125	Pyruvate carboxylase
1768at5125	Complete	ATY62356.1	421.4	462	https://www.orthodb.org/v10?query=1768at5125	Mitochondrial inner-membrane-bound regulator domain-containing protein
1771at5125	Complete	ATY61938.1	2057.5	1041	https://www.orthodb.org/v10?query=1771at5125	P-type ATPase
1773at5125	Complete	ATY59105.1	1390.1	1288	https://www.orthodb.org/v10?query=1773at5125	Dbl homology (DH) domain
1774at5125	Complete	ATY61941.1	1459.0	1343	https://www.orthodb.org/v10?query=1774at5125	COPII coat assembly protein sec16
1779at5125	Fragmented	ATY62412.1	265.9	404	https://www.orthodb.org/v10?query=1779at5125	Sterol 3-beta-glucosyltransferase
1801at5125	Complete	ATY62028.1	2028.5	1142	https://www.orthodb.org/v10?query=1801at5125	Peroxisomal biogenesis factor 6
1804at5125	Complete	ATY61839.1	1881.9	981	https://www.orthodb.org/v10?query=1804at5125	Ubiquitin carboxyl-terminal hydrolase 7, ICP0-binding domain
1824at5125	Complete	ATY58393.1	1727.4	999	https://www.orthodb.org/v10?query=1824at5125	Peroxisome biogenesis factor 1
1827at5125	Complete	ATY66279.1	1817.4	955	https://www.orthodb.org/v10?query=1827at5125	Cell division control protein 15, cdc15
1828at5125	Complete	ATY66433.1	2024.4	1081	https://www.orthodb.org/v10?query=1828at5125	Cation-transporting ATPase
1830at5125	Complete	ATY66192.1	1658.6	789	https://www.orthodb.org/v10?query=1830at5125	class 2 chitin synthase
1842at5125	Complete	ATY66405.1	1582.1	979	https://www.orthodb.org/v10?query=1842at5125	Zinc finger, RING-type
1848at5125	Complete	ATY64754.1	2031.8	1007	https://www.orthodb.org/v10?query=1848at5125	Condensin complex subunit 1
1849at5125	Complete	ATY62371.1	2140.1	1085	https://www.orthodb.org/v10?query=1849at5125	ATP-dependent RNA helicase Ski2, C-terminal
1867at5125	Complete	ATY61138.1	2147.3	1124	https://www.orthodb.org/v10?query=1867at5125	ABC transporter type 1, transmembrane domain
1890at5125	Complete	ATY61113.1	1758.1	896	https://www.orthodb.org/v10?query=1890at5125	Winged helix-like DNA-binding domain superfamily
1903at5125	Complete	ATY58919.1	1525.6	999	https://www.orthodb.org/v10?query=1903at5125	glutathione transferase omega-1
1907at5125	Complete	ATY62166.1	1835.6	922	https://www.orthodb.org/v10?query=1907at5125	Carbamoyl-phosphate synthase arginine-specific large chain
1938at5125	Missing
1950at5125	Complete	ATY64738.1	2015.6	1101	https://www.orthodb.org/v10?query=1950at5125	Armadillo-type fold protein
1954at5125	Complete	ATY64333.1	1882.6	1210	https://www.orthodb.org/v10?query=1954at5125	ATPase, AAA-type, conserved site
1977at5125	Missing
1991at5125	Complete	ATY59208.1	2079.0	1020	https://www.orthodb.org/v10?query=1991at5125	myosin-5
1992at5125	Complete	ATY58871.1	1839.4	1056	https://www.orthodb.org/v10?query=1992at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2009at5125	Complete	ATY65560.1	1229.7	765	https://www.orthodb.org/v10?query=2009at5125	Ras GTPase-activating domain
2010at5125	Complete	ATY64107.1	1868.3	956	https://www.orthodb.org/v10?query=2010at5125	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
2017at5125	Complete	ATY59994.1	1777.9	1242	https://www.orthodb.org/v10?query=2017at5125	Kelch repeat type 1
2023at5125	Complete	ATY60937.1	1125.4	858	https://www.orthodb.org/v10?query=2023at5125	actin filament binding
2038at5125	Complete	ATY64891.1	1841.6	1043	https://www.orthodb.org/v10?query=2038at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2039at5125	Complete	ATY67456.1	1872.1	931	https://www.orthodb.org/v10?query=2039at5125	Isoleucyl-tRNA synthetase
2052at5125	Complete	ATY58579.1	1905.4	952	https://www.orthodb.org/v10?query=2052at5125	Alpha-mannosidase
2072at5125	Complete	ATY64699.1	2050.5	1338	https://www.orthodb.org/v10?query=2072at5125	mitogen activated protein kinase kinase kinase 3, mapkkk3, mekk3
2074at5125	Complete	ATY64429.1	1935.2	934	https://www.orthodb.org/v10?query=2074at5125	DNA polymerase
2076at5125	Complete	ATY61095.1	1887.5	1213	https://www.orthodb.org/v10?query=2076at5125	Autophagy-related protein 11
2083at5125	Complete	ATY65283.1	1294.2	1095	https://www.orthodb.org/v10?query=2083at5125	chromatin-remodeling complex ATPase chain isw-1
2097at5125	Complete	ATY65151.1	1918.7	1044	https://www.orthodb.org/v10?query=2097at5125	C2 domain protein
2117at5125	Complete	ATY67483.1	1335.1	1069	https://www.orthodb.org/v10?query=2117at5125	Dicer dimerisation domain
2135at5125	Complete	ATY66210.1	1904.4	989	https://www.orthodb.org/v10?query=2135at5125	leucyl-tRNA synthetase
2136at5125	Complete	ATY61422.1	2046.0	1170	https://www.orthodb.org/v10?query=2136at5125	Probable RAD50 homolog uvs-6
2137at5125	Complete	ATY60471.1	1352.4	987	https://www.orthodb.org/v10?query=2137at5125	cellular morphogenesis protein
2140at5125	Complete	ATY64001.1	1153.8	953	https://www.orthodb.org/v10?query=2140at5125	Dicer dimerisation domain
2149at5125	Missing
2150at5125	Complete	ATY62048.1	1804.9	988	https://www.orthodb.org/v10?query=2150at5125	Endonuclease/Exonuclease/phosphatase
2163at5125	Complete	ATY59272.1	1196.2	797	https://www.orthodb.org/v10?query=2163at5125	Malate transporter, aliminium toerance
2180at5125	Complete	ATY66680.1	2201.5	1853	https://www.orthodb.org/v10?query=2180at5125	nucleoporin SONB
2185at5125	Missing
2195at5125	Complete	ATY61455.1	1783.8	1002	https://www.orthodb.org/v10?query=2195at5125	DNA repair protein RAD51
2196at5125	Complete	ATY64342.1	1920.9	1072	https://www.orthodb.org/v10?query=2196at5125	Elongator complex protein 1
2198at5125	Fragmented	ATY60261.1	980.9	546	https://www.orthodb.org/v10?query=2198at5125	Galactose oxidase, beta-propeller
2203at5125	Complete	ATY62644.1	1903.4	1001	https://www.orthodb.org/v10?query=2203at5125	ATP-dependent RNA helicase DHX8
2217at5125	Complete	ATY66276.1	2178.2	1148	https://www.orthodb.org/v10?query=2217at5125	Structural maintenance of chromosomes protein
2219at5125	Complete	ATY61507.1	1228.7	841	https://www.orthodb.org/v10?query=2219at5125	WD40-repeat-containing domain
2221at5125	Missing
2236at5125	Complete	ATY58790.1	1933.0	1020	https://www.orthodb.org/v10?query=2236at5125	Ras guanine nucleotide exchange factor
2243at5125	Complete	ATY62405.1	1568.1	840	https://www.orthodb.org/v10?query=2243at5125	DUF1339 domain protein
2247at5125	Complete	ATY64494.1	1338.9	1069	https://www.orthodb.org/v10?query=2247at5125	Nucleolar 27S pre-rRNA processing protein
2248at5125	Complete	ATY65008.1	1655.7	1157	https://www.orthodb.org/v10?query=2248at5125	Zinc finger, RING-CH-type
2250at5125	Complete	ATY64367.1	1249.9	1055	https://www.orthodb.org/v10?query=2250at5125	Ankyrin repeat-containing domain protein
2255at5125	Complete	ATY58341.1	1862.8	1010	https://www.orthodb.org/v10?query=2255at5125	Calcium-transporting ATPase
2266at5125	Complete	ATY64043.1	1862.6	898	https://www.orthodb.org/v10?query=2266at5125	glycoside hydrolase family 63
2286at5125	Complete	ATY60666.1	1626.4	1029	https://www.orthodb.org/v10?query=2286at5125	ubiquitin carboxyl-terminal hydrolase
2290at5125	Complete	ATY58583.1	1618.5	1106	https://www.orthodb.org/v10?query=2290at5125	Lid2 complex component snt2
2300at5125	Complete	ATY66436.1	1212.6	898	https://www.orthodb.org/v10?query=2300at5125	TFIIIC transcription initiation factor complex subunits Tfc3
2302at5125	Complete	ATY67129.1	1065.9	609	https://www.orthodb.org/v10?query=2302at5125	Zinc finger transcription factor 1
2318at5125	Complete	ATY61364.1	1900.8	950	https://www.orthodb.org/v10?query=2318at5125	elongation factor 3
2338at5125	Complete	ATY67052.1	1947.6	1038	https://www.orthodb.org/v10?query=2338at5125	Structural maintenance of chromosomes protein
2358at5125	Complete	ATY58896.1	1902.0	1016	https://www.orthodb.org/v10?query=2358at5125	DNA mismatch repair protein msh6
2367at5125	Missing
2368at5125	Complete	ATY67290.1	1831.9	885	https://www.orthodb.org/v10?query=2368at5125	2-oxoglutarate dehydrogenase E1 component
2371at5125	Missing
2373at5125	Complete	ATY58603.1	2071.2	977	https://www.orthodb.org/v10?query=2373at5125	NAD-specific glutamate dehydrogenase
