# BUSCO version is: 5.5.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of genomes: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
420at5125	Complete	EGX90259.1	3159.1	1722	https://www.orthodb.org/v10?query=420at5125	Calcium channel subunit Cch1
429at5125	Complete	EGX96345.1	2671.8	1576	https://www.orthodb.org/v10?query=429at5125	anaphase-promoting complex subunit 1
434at5125	Complete	EGX94695.1	3102.5	1571	https://www.orthodb.org/v10?query=434at5125	class V chitin synthase
446at5125	Complete	EGX97223.1	3122.5	1616	https://www.orthodb.org/v10?query=446at5125	SNF2-related, N-terminal domain
459at5125	Complete	EGX94503.1	3009.4	1399	https://www.orthodb.org/v10?query=459at5125	acyl CoA ligase-like protein
463at5125	Complete	EGX90855.1	3277.8	1549	https://www.orthodb.org/v10?query=463at5125	Clathrin heavy chain
481at5125	Complete	EGX95168.1	2794.1	1615	https://www.orthodb.org/v10?query=481at5125	Helicase SEN1
485at5125	Complete	EGX96409.1	2100.4	1809	https://www.orthodb.org/v10?query=485at5125	Ubiquitin C-terminal hydrolase
497at5125	Complete	EGX91523.1	2991.1	1521	https://www.orthodb.org/v10?query=497at5125	Sec7, C-terminal
499at5125	Complete	EGX95310.1	2466.5	1533	https://www.orthodb.org/v10?query=499at5125	Proteasome component ECM29
521at5125	Complete	EGX96469.1	2650.6	1505	https://www.orthodb.org/v10?query=521at5125	Putative response regulator receiver RIM15p
522at5125	Complete	EGX94694.1	2681.8	1441	https://www.orthodb.org/v10?query=522at5125	class VII chitin synthase
527at5125	Complete	EGX93628.1	2713.7	1383	https://www.orthodb.org/v10?query=527at5125	kinesin
539at5125	Complete	EGX96850.1	2667.7	1567	https://www.orthodb.org/v10?query=539at5125	U3 small nucleolar RNA-associated protein
542at5125	Complete	EGX89287.1	2391.1	1668	https://www.orthodb.org/v10?query=542at5125	Separin
569at5125	Complete	EGX91327.1	3010.4	1532	https://www.orthodb.org/v10?query=569at5125	DNA-directed RNA polymerase subunit
581at5125	Complete	EGX89445.1	2470.1	1404	https://www.orthodb.org/v10?query=581at5125	Sister chromatid cohesion protein
616at5125	Complete	EGX90821.1	2637.8	1582	https://www.orthodb.org/v10?query=616at5125	Nucleoporin
637at5125	Complete	EGX94765.1	1967.0	1252	https://www.orthodb.org/v10?query=637at5125	Winged helix-like DNA-binding domain superfamily
655at5125	Complete	EGX96906.1	2384.6	1485	https://www.orthodb.org/v10?query=655at5125	cellular morphogenesis regulator DopA
658at5125	Complete	EGX96733.1	2207.5	1283	https://www.orthodb.org/v10?query=658at5125	tuberin
664at5125	Complete	EGX94086.1	2419.7	1228	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
672at5125	Complete	EGX95250.1	2585.6	1326	https://www.orthodb.org/v10?query=672at5125	Glycogen debranching enzyme
677at5125	Complete	EGX92566.1	2820.9	1401	https://www.orthodb.org/v10?query=677at5125	Myosin head, motor domain protein
694at5125	Complete	EGX88068.1	2059.2	1231	https://www.orthodb.org/v10?query=694at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
707at5125	Complete	EGX88169.1	2387.4	1679	https://www.orthodb.org/v10?query=707at5125	THO complex, subunitTHOC2, C-terminal
720at5125	Complete	EGX95061.1	1808.5	1636	https://www.orthodb.org/v10?query=720at5125	myosin class II heavy chain
726at5125	Complete	EGX89714.1	2268.7	1225	https://www.orthodb.org/v10?query=726at5125	Zinc finger, PHD-type
729at5125	Missing
740at5125	Complete	EGX89823.1	2041.8	1212	https://www.orthodb.org/v10?query=740at5125	ABC transporter, transmembrane domain, type 1
742at5125	Complete	EGX92381.1	826.0	718	https://www.orthodb.org/v10?query=742at5125	HDA1 complex subunit
746at5125	Complete	EGX95792.1	2584.8	1301	https://www.orthodb.org/v10?query=746at5125	Sulfite reductase beta subunit
776at5125	Complete	EGX88739.1	2449.6	1630	https://www.orthodb.org/v10?query=776at5125	ankyrin repeat containing protein
782at5125	Complete	EGX89111.1	2545.3	1323	https://www.orthodb.org/v10?query=782at5125	Multidrug resistance-associated protein 1
789at5125	Complete	EGX93295.1	2109.8	1360	https://www.orthodb.org/v10?query=789at5125	endosomal peripheral membrane protein
794at5125	Complete	EGX88315.1	2301.8	1458	https://www.orthodb.org/v10?query=794at5125	Histone transcription regulator 3
799at5125	Complete	EGX91040.1	2280.7	1569	https://www.orthodb.org/v10?query=799at5125	chromosome segregation ATPase family protein
818at5125	Complete	EGX94401.1	1906.1	1228	https://www.orthodb.org/v10?query=818at5125	HEAT repeat protein
824at5125	Complete	EGX93106.1	1937.1	1230	https://www.orthodb.org/v10?query=824at5125	Ankyrin repeat-containing domain
854at5125	Complete	EGX92703.1	2456.2	1397	https://www.orthodb.org/v10?query=854at5125	DNA-directed RNA polymerase subunit
868at5125	Complete	EGX97260.1	2521.3	1389	https://www.orthodb.org/v10?query=868at5125	ABC transporter type 1, transmembrane domain
874at5125	Complete	EGX90199.1	2540.8	1282	https://www.orthodb.org/v10?query=874at5125	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
879at5125	Complete	EGX94846.1	2429.1	1426	https://www.orthodb.org/v10?query=879at5125	related to NUO-14 NADH2 dehydrogenase (ubiquinone) 14K chain
923at5125	Complete	EGX95332.1	1711.1	1166	https://www.orthodb.org/v10?query=923at5125	related to SRB8-DNA-directed RNA polymerase II holoenzyme and Srb10 CDK subcomplex subunit
925at5125	Complete	EGX95734.1	2266.7	1274	https://www.orthodb.org/v10?query=925at5125	Sec7 domain
928at5125	Complete	EGX94743.1	2308.2	1239	https://www.orthodb.org/v10?query=928at5125	phosphoinositide 3-kinase regulatory subunit 4
940at5125	Complete	EGX89929.1	2096.9	1276	https://www.orthodb.org/v10?query=940at5125	Sortilin
944at5125	Complete	EGX89301.1	2365.1	1421	https://www.orthodb.org/v10?query=944at5125	nuclear pore complex subunit Nup192, putative
949at5125	Complete	EGX89554.1	2336.3	1245	https://www.orthodb.org/v10?query=949at5125	Cytokinesis protein sepA
982at5125	Complete	EGX89487.1	2330.0	1322	https://www.orthodb.org/v10?query=982at5125	Protein kinase domain
1018at5125	Complete	EGX93638.1	2488.5	1510	https://www.orthodb.org/v10?query=1018at5125	S1 domain
1027at5125	Complete	EGX87969.1	1546.3	1224	https://www.orthodb.org/v10?query=1027at5125	Leucine-rich repeat
1066at5125	Complete	EGX95870.1	2154.1	1249	https://www.orthodb.org/v10?query=1066at5125	Phospholipase
1068at5125	Complete	EGX90713.1	2244.0	1233	https://www.orthodb.org/v10?query=1068at5125	DNA helicase INO80
1071at5125	Complete	EGX95026.1	2477.5	1286	https://www.orthodb.org/v10?query=1071at5125	Phospholipid-transporting ATPase
1079at5125	Complete	EGX88577.1	2060.5	1123	https://www.orthodb.org/v10?query=1079at5125	Phosphoribosylformylglycinamidine synthase
1083at5125	Complete	EGX95706.1	2276.8	1227	https://www.orthodb.org/v10?query=1083at5125	thyroid hormone receptor interactor 12
1101at5125	Complete	EGX91280.1	2742.4	1434	https://www.orthodb.org/v10?query=1101at5125	golgi complex component
1103at5125	Complete	EGX96329.1	2427.9	1442	https://www.orthodb.org/v10?query=1103at5125	Ras GTPase activating protein
1128at5125	Complete	EGX88564.1	1765.8	1084	https://www.orthodb.org/v10?query=1128at5125	Putative glyoxal oxidase
1130at5125	Complete	EGX89163.1	2231.9	1223	https://www.orthodb.org/v10?query=1130at5125	DNA polymerase
1147at5125	Complete	EGX89731.1	2071.8	1289	https://www.orthodb.org/v10?query=1147at5125	C7YV14_NECH7
1179at5125	Complete	EGX93838.1	2146.1	1441	https://www.orthodb.org/v10?query=1179at5125	kinesin
1181at5125	Complete	EGX91413.1	2460.4	1245	https://www.orthodb.org/v10?query=1181at5125	Chromo domain-containing protein 1
1182at5125	Complete	EGX93915.1	2055.8	1361	https://www.orthodb.org/v10?query=1182at5125	WD40/YVTN repeat-like-containing domain superfamily
1187at5125	Complete	EGX94975.1	2462.5	1150	https://www.orthodb.org/v10?query=1187at5125	WD40-repeat-containing domain
1198at5125	Complete	EGX95127.1	1877.9	1253	https://www.orthodb.org/v10?query=1198at5125	Rho guanyl nucleotide exchange factor
1210at5125	Complete	EGX95117.1	1949.5	1131	https://www.orthodb.org/v10?query=1210at5125	WD40-repeat-containing domain
1220at5125	Complete	EGX91401.1	2399.0	1241	https://www.orthodb.org/v10?query=1220at5125	Transcription elongation factor Spt6
1224at5125	Complete	EGX94077.1	2173.4	1259	https://www.orthodb.org/v10?query=1224at5125	Tricalbin
1225at5125	Complete	EGX89405.1	2328.2	1233	https://www.orthodb.org/v10?query=1225at5125	Transcription initiation factor TFIID subunit 2
1240at5125	Complete	EGX93607.1	1360.7	1117	https://www.orthodb.org/v10?query=1240at5125	dim2-associated protein 1, variant 1
1255at5125	Complete	EGX94450.1	2375.3	1362	https://www.orthodb.org/v10?query=1255at5125	transcription factor SipA3
1275at5125	Complete	EGX90744.1	2288.3	1167	https://www.orthodb.org/v10?query=1275at5125	5-oxoprolinase
1276at5125	Complete	EGX93367.1	2200.1	1167	https://www.orthodb.org/v10?query=1276at5125	Lysophospholipase NTE1
1281at5125	Complete	EGX91104.1	2170.2	1115	https://www.orthodb.org/v10?query=1281at5125	Cation-transporting ATPase
1284at5125	Complete	EGX93313.1	1858.3	1038	https://www.orthodb.org/v10?query=1284at5125	DNA replication factor Dna2
1287at5125	Complete	EGX89355.1	1519.5	896	https://www.orthodb.org/v10?query=1287at5125	PhoD-like superfamily
1299at5125	Complete	EGX89429.1	2180.6	1237	https://www.orthodb.org/v10?query=1299at5125	related to pre-mRNA 3`-end processing factor CF II
1305at5125	Complete	EGX95845.1	2011.5	1111	https://www.orthodb.org/v10?query=1305at5125	Putative ABC transporter ATP-binding protein/permease
1307at5125	Complete	EGX88703.1	2157.4	1088	https://www.orthodb.org/v10?query=1307at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1318at5125	Complete	EGX88187.1	2301.2	1227	https://www.orthodb.org/v10?query=1318at5125	Non-repetitive nucleoporin
1331at5125	Complete	EGX91468.1	1501.5	1265	https://www.orthodb.org/v10?query=1331at5125	Proteinrelated to glucan 1, 4-alpha-glucosidase
1341at5125	Complete	EGX90739.1	1930.5	1213	https://www.orthodb.org/v10?query=1341at5125	Hypercellular protein HypA
1361at5125	Complete	EGX90277.1	2271.6	1048	https://www.orthodb.org/v10?query=1361at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1365at5125	Complete	EGX96622.1	2179.1	1246	https://www.orthodb.org/v10?query=1365at5125	Tetratricopeptide-like helical
1370at5125	Complete	EGX96184.1	1723.1	1145	https://www.orthodb.org/v10?query=1370at5125	TMEM1 family protein
1377at5125	Complete	EGX92578.1	1445.6	852	https://www.orthodb.org/v10?query=1377at5125	Related to UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase
1393at5125	Complete	EGX97258.1	2279.5	1221	https://www.orthodb.org/v10?query=1393at5125	P-type ATPase
1400at5125	Complete	EGX90094.1	1966.6	1351	https://www.orthodb.org/v10?query=1400at5125	Pleckstrin homology domain
1410at5125	Complete	EGX96767.1	2300.2	1151	https://www.orthodb.org/v10?query=1410at5125	P-type ATPase
1428at5125	Complete	EGX96761.1	2183.7	1182	https://www.orthodb.org/v10?query=1428at5125	Mammalian uncoordinated homology 13, domain 2
1438at5125	Complete	EGX88031.1	1863.1	1127	https://www.orthodb.org/v10?query=1438at5125	Nuclear pore complex subunit Nup133
1440at5125	Complete	EGX94420.1	2002.5	1100	https://www.orthodb.org/v10?query=1440at5125	nonribosomal peptide synthetase 10
1447at5125	Complete	EGX94025.1	2101.4	1089	https://www.orthodb.org/v10?query=1447at5125	MAP kinase kinase kinase
1452at5125	Complete	EGX92916.1	2321.5	1372	https://www.orthodb.org/v10?query=1452at5125	DNA topoisomerase 2
1462at5125	Complete	EGX90096.1	2152.5	1128	https://www.orthodb.org/v10?query=1462at5125	DNA polymerase
1473at5125	Complete	EGX88477.1	1407.7	1074	https://www.orthodb.org/v10?query=1473at5125	Ras guanine nucleotide exchange factor domain superfamily
1484at5125	Complete	EGX96181.1	2609.6	1415	https://www.orthodb.org/v10?query=1484at5125	Helicase SWR1
1485at5125	Complete	EGX88716.1	1925.6	1326	https://www.orthodb.org/v10?query=1485at5125	Zinc finger, RING/FYVE/PHD-type
1502at5125	Complete	EGX96080.1	1932.8	1086	https://www.orthodb.org/v10?query=1502at5125	VPS9 domain protein
1508at5125	Complete	EGX89406.1	1933.4	1012	https://www.orthodb.org/v10?query=1508at5125	Histone deacetylase interacting
1510at5125	Complete	EGX89160.1	2262.1	1204	https://www.orthodb.org/v10?query=1510at5125	Pre-mRNA-splicing factor
1511at5125	Complete	EGX93154.1	1711.8	1188	https://www.orthodb.org/v10?query=1511at5125	Mediator of RNA polymerase II transcription subunit 13
1515at5125	Complete	EGX96522.1	1768.1	1075	https://www.orthodb.org/v10?query=1515at5125	UDP-glucose
1528at5125	Complete	EGX94363.1	2204.9	1217	https://www.orthodb.org/v10?query=1528at5125	Armadillo-type fold protein
1531at5125	Complete	EGX87811.1	2066.6	1128	https://www.orthodb.org/v10?query=1531at5125	cytosolic regulator Pianissimo
1565at5125	Complete	EGX90553.1	1966.6	955	https://www.orthodb.org/v10?query=1565at5125	Chitin synthase 4
1566at5125	Complete	EGX96602.1	1958.8	1082	https://www.orthodb.org/v10?query=1566at5125	Nucleoporin Pom152
1580at5125	Complete	EGX91442.1	1987.5	1087	https://www.orthodb.org/v10?query=1580at5125	DEAD/DEAH box helicase
1597at5125	Complete	EGX92489.1	1928.9	1071	https://www.orthodb.org/v10?query=1597at5125	P-type ATPase
1605at5125	Fragmented	EGX96110.1	1770.5	983	https://www.orthodb.org/v10?query=1605at5125	related to DNA/RNA helicase (DEAD/H box family II)
1612at5125	Complete	EGX94745.1	2275.1	1295	https://www.orthodb.org/v10?query=1612at5125	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
1613at5125	Complete	EGX95118.1	1573.5	987	https://www.orthodb.org/v10?query=1613at5125	L-aminoadipate-semialdehyde dehydrogenase
1619at5125	Complete	EGX93962.1	2097.9	1017	https://www.orthodb.org/v10?query=1619at5125	Splicing factor 3B subunit 1
1620at5125	Complete	EGX93446.1	2027.4	993	https://www.orthodb.org/v10?query=1620at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1630at5125	Complete	EGX93373.1	2055.5	1320	https://www.orthodb.org/v10?query=1630at5125	Rho guanyl nucleotide exchange factor
1635at5125	Fragmented	EGX96521.1	1735.0	771	https://www.orthodb.org/v10?query=1635at5125	Coatomer subunit alpha
1644at5125	Complete	EGX96790.1	2341.7	1171	https://www.orthodb.org/v10?query=1644at5125	Probable component of SWI/SNF global transcription activator complex
1676at5125	Complete	EGX94685.1	1429.3	1036	https://www.orthodb.org/v10?query=1676at5125	thermotolerance protein
1679at5125	Complete	EGX96896.1	2352.5	1070	https://www.orthodb.org/v10?query=1679at5125	two-component osmosensing histidine kinase (Bos1)
1721at5125	Complete	EGX96464.1	506.9	442	https://www.orthodb.org/v10?query=1721at5125	Zinc finger protein
1729at5125	Complete	EGX95697.1	2154.1	1103	https://www.orthodb.org/v10?query=1729at5125	patched sphingolipid transporter
1752at5125	Complete	EGX88753.1	1979.3	1144	https://www.orthodb.org/v10?query=1752at5125	DNA-directed RNA polymerase
1758at5125	Complete	EGX90950.1	1989.5	1085	https://www.orthodb.org/v10?query=1758at5125	K Homology domain, type 1
1767at5125	Complete	EGX93936.1	2076.1	1021	https://www.orthodb.org/v10?query=1767at5125	Pyruvate carboxylase
1768at5125	Complete	EGX96153.1	431.2	465	https://www.orthodb.org/v10?query=1768at5125	Mitochondrial inner-membrane-bound regulator domain-containing protein
1771at5125	Complete	EGX89548.1	2057.5	1041	https://www.orthodb.org/v10?query=1771at5125	P-type ATPase
1773at5125	Complete	EGX91768.1	1389.3	1286	https://www.orthodb.org/v10?query=1773at5125	Dbl homology (DH) domain
1774at5125	Complete	EGX89549.1	1465.5	1309	https://www.orthodb.org/v10?query=1774at5125	COPII coat assembly protein sec16
1779at5125	Complete	EGX96501.1	1775.4	1001	https://www.orthodb.org/v10?query=1779at5125	Sterol 3-beta-glucosyltransferase
1801at5125	Complete	EGX90842.1	2026.1	1121	https://www.orthodb.org/v10?query=1801at5125	Peroxisomal biogenesis factor 6
1804at5125	Complete	EGX88004.1	1886.5	981	https://www.orthodb.org/v10?query=1804at5125	Ubiquitin carboxyl-terminal hydrolase 7, ICP0-binding domain
1824at5125	Complete	EGX91414.1	1729.8	998	https://www.orthodb.org/v10?query=1824at5125	Peroxisome biogenesis factor 1
1827at5125	Complete	EGX87639.1	1817.4	955	https://www.orthodb.org/v10?query=1827at5125	Cell division control protein 15, cdc15
1828at5125	Complete	EGX92563.1	1997.9	1081	https://www.orthodb.org/v10?query=1828at5125	Cation-transporting ATPase
1830at5125	Complete	EGX95793.1	1659.8	788	https://www.orthodb.org/v10?query=1830at5125	class 2 chitin synthase
1842at5125	Complete	EGX92513.1	1589.2	980	https://www.orthodb.org/v10?query=1842at5125	Zinc finger, RING-type
1848at5125	Complete	EGX96496.1	2028.0	1007	https://www.orthodb.org/v10?query=1848at5125	Condensin complex subunit 1
1849at5125	Complete	EGX88613.1	2065.6	1049	https://www.orthodb.org/v10?query=1849at5125	ATP-dependent RNA helicase Ski2, C-terminal
1867at5125	Complete	EGX94115.1	2145.1	1124	https://www.orthodb.org/v10?query=1867at5125	ABC transporter type 1, transmembrane domain
1890at5125	Complete	EGX95084.1	1757.1	900	https://www.orthodb.org/v10?query=1890at5125	Winged helix-like DNA-binding domain superfamily
1903at5125	Complete	EGX90889.1	1527.0	999	https://www.orthodb.org/v10?query=1903at5125	glutathione transferase omega-1
1907at5125	Complete	EGX90635.1	1835.9	935	https://www.orthodb.org/v10?query=1907at5125	Carbamoyl-phosphate synthase arginine-specific large chain
1938at5125	Complete	EGX92114.1	1533.2	1029	https://www.orthodb.org/v10?query=1938at5125	ATP-dependent DNA helicase
1950at5125	Complete	EGX96581.1	1900.7	1058	https://www.orthodb.org/v10?query=1950at5125	Armadillo-type fold protein
1954at5125	Complete	EGX97157.1	1881.7	1206	https://www.orthodb.org/v10?query=1954at5125	ATPase, AAA-type, conserved site
1977at5125	Complete	EGX93089.1	1767.3	991	https://www.orthodb.org/v10?query=1977at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
1991at5125	Complete	EGX91837.1	2078.9	1020	https://www.orthodb.org/v10?query=1991at5125	myosin-5
1992at5125	Complete	EGX91254.1	1837.4	1061	https://www.orthodb.org/v10?query=1992at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2009at5125	Complete	EGX88448.1	1229.5	765	https://www.orthodb.org/v10?query=2009at5125	Ras GTPase-activating domain
2010at5125	Complete	EGX93094.1	1871.6	956	https://www.orthodb.org/v10?query=2010at5125	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
2017at5125	Complete	EGX94857.1	1777.0	1162	https://www.orthodb.org/v10?query=2017at5125	Kelch repeat type 1
2023at5125	Complete	EGX94514.1	1125.2	852	https://www.orthodb.org/v10?query=2023at5125	actin filament binding
2038at5125	Complete	EGX89909.1	1838.9	1062	https://www.orthodb.org/v10?query=2038at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2039at5125	Complete	EGX89212.1	1900.5	931	https://www.orthodb.org/v10?query=2039at5125	Isoleucyl-tRNA synthetase
2052at5125	Complete	EGX92231.1	1797.4	869	https://www.orthodb.org/v10?query=2052at5125	Alpha-mannosidase
2072at5125	Complete	EGX96620.1	2053.1	1339	https://www.orthodb.org/v10?query=2072at5125	mitogen activated protein kinase kinase kinase 3, mapkkk3, mekk3
2074at5125	Complete	EGX96725.1	1937.6	934	https://www.orthodb.org/v10?query=2074at5125	DNA polymerase
2076at5125	Complete	EGX94001.1	1868.2	1223	https://www.orthodb.org/v10?query=2076at5125	Autophagy-related protein 11
2083at5125	Complete	EGX96844.1	1298.9	1098	https://www.orthodb.org/v10?query=2083at5125	chromatin-remodeling complex ATPase chain isw-1
2097at5125	Complete	EGX96871.1	1917.6	1046	https://www.orthodb.org/v10?query=2097at5125	C2 domain protein
2117at5125	Complete	EGX88121.1	1332.7	1062	https://www.orthodb.org/v10?query=2117at5125	Dicer dimerisation domain
2135at5125	Complete	EGX95573.1	1904.4	989	https://www.orthodb.org/v10?query=2135at5125	leucyl-tRNA synthetase
2136at5125	Complete	EGX95417.1	2045.9	1170	https://www.orthodb.org/v10?query=2136at5125	Probable RAD50 homolog uvs-6
2137at5125	Complete	EGX93960.1	1356.3	996	https://www.orthodb.org/v10?query=2137at5125	cellular morphogenesis protein
2140at5125	Complete	EGX97094.1	1157.3	953	https://www.orthodb.org/v10?query=2140at5125	Dicer dimerisation domain
2149at5125	Complete	EGX95858.1	1733.8	903	https://www.orthodb.org/v10?query=2149at5125	regulator-nonsense transcripts 1
2150at5125	Complete	EGX90536.1	1791.1	986	https://www.orthodb.org/v10?query=2150at5125	Endonuclease/Exonuclease/phosphatase
2163at5125	Complete	EGX91200.1	1192.2	797	https://www.orthodb.org/v10?query=2163at5125	Malate transporter, aliminium toerance
2180at5125	Complete	EGX93109.1	2200.2	1860	https://www.orthodb.org/v10?query=2180at5125	nucleoporin SONB
2185at5125	Complete	EGX88368.1	1546.7	880	https://www.orthodb.org/v10?query=2185at5125	Zinc finger, PHD-type
2195at5125	Complete	EGX90403.1	1782.8	1002	https://www.orthodb.org/v10?query=2195at5125	DNA repair protein RAD51
2196at5125	Complete	EGX96877.1	1920.0	1069	https://www.orthodb.org/v10?query=2196at5125	Elongator complex protein 1
2198at5125	Fragmented	EGX93939.1	978.3	546	https://www.orthodb.org/v10?query=2198at5125	Galactose oxidase, beta-propeller
2203at5125	Complete	EGX88783.1	1903.6	1001	https://www.orthodb.org/v10?query=2203at5125	ATP-dependent RNA helicase DHX8
2217at5125	Complete	EGX95835.1	2178.0	1145	https://www.orthodb.org/v10?query=2217at5125	Structural maintenance of chromosomes protein
2219at5125	Complete	EGX89435.1	1229.1	836	https://www.orthodb.org/v10?query=2219at5125	WD40-repeat-containing domain
2221at5125	Complete	EGX95547.1	1918.6	920	https://www.orthodb.org/v10?query=2221at5125	Exportin-1
2236at5125	Complete	EGX91614.1	1972.8	1020	https://www.orthodb.org/v10?query=2236at5125	Ras guanine nucleotide exchange factor
2243at5125	Complete	EGX96483.1	1566.5	840	https://www.orthodb.org/v10?query=2243at5125	DUF1339 domain protein
2247at5125	Complete	EGX97008.1	1337.5	1069	https://www.orthodb.org/v10?query=2247at5125	Nucleolar 27S pre-rRNA processing protein
2248at5125	Complete	EGX87749.1	1838.4	1272	https://www.orthodb.org/v10?query=2248at5125	Zinc finger, RING-CH-type
2250at5125	Complete	EGX97129.1	1233.6	1086	https://www.orthodb.org/v10?query=2250at5125	Ankyrin repeat-containing domain protein
