# BUSCO version is: 5.5.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of genomes: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
246at5125	Complete	FUN_007903-T1	3303.8	1822	https://www.orthodb.org/v10?query=246at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
250at5125	Complete	FUN_005310-T1	3537.9	1986	https://www.orthodb.org/v10?query=250at5125	myosin type II heavy chain
259at5125	Complete	FUN_000657-T1	4015.3	1976	https://www.orthodb.org/v10?query=259at5125	pre-mRNA splicing helicase
270at5125	Complete	FUN_000672-T1	3301.5	1763	https://www.orthodb.org/v10?query=270at5125	E3 ubiquitin-protein ligase ubr1
281at5125	Complete	FUN_002351-T1	3028.9	1860	https://www.orthodb.org/v10?query=281at5125	phosphatidylinositol-4-phosphate 5-kinase fab1
309at5125	Complete	FUN_005304-T1	3371.5	1813	https://www.orthodb.org/v10?query=309at5125	Phosphatidylinositol 3-/4-kinase, catalytic domain
314at5125	Complete	FUN_004265-T1	3374.7	1649	https://www.orthodb.org/v10?query=314at5125	Activating signal cointegrator 1 complex subunit 3
322at5125	Complete	FUN_004246-T1	3989.8	1906	https://www.orthodb.org/v10?query=322at5125	Carbamoyl-phosphate synthase small subunit, N-terminal domain
323at5125	Complete	FUN_000632-T1	2654.4	1363	https://www.orthodb.org/v10?query=323at5125	Adenylate cyclase
341at5125	Complete	FUN_002890-T1	3413.9	1864	https://www.orthodb.org/v10?query=341at5125	CCR4-Not complex component, Not1
343at5125	Complete	FUN_001977-T1	3326.4	1717	https://www.orthodb.org/v10?query=343at5125	proteasome activator subunit 4
351at5125	Complete	FUN_006895-T1	3373.2	1778	https://www.orthodb.org/v10?query=351at5125	related to rat omega-conotoxin-sensitive calcium channel alpha-1 subunit rbB-I
353at5125	Complete	FUN_007929-T1	3027.9	1633	https://www.orthodb.org/v10?query=353at5125	DHR-1 domain
380at5125	Complete	FUN_000707-T1	3170.0	1696	https://www.orthodb.org/v10?query=380at5125	phosphatidylinositol 3-kinase 3
390at5125	Complete	FUN_005365-T1	2454.2	1700	https://www.orthodb.org/v10?query=390at5125	Polyketide synthase
407at5125	Complete	FUN_003978-T1	3406.8	1649	https://www.orthodb.org/v10?query=407at5125	Fatty acid synthase subunit alpha
420at5125	Complete	FUN_000897-T1	3281.4	1740	https://www.orthodb.org/v10?query=420at5125	Calcium channel subunit Cch1
429at5125	Complete	FUN_002689-T1	2552.5	1490	https://www.orthodb.org/v10?query=429at5125	anaphase-promoting complex subunit 1
434at5125	Complete	FUN_004022-T1	3129.5	1579	https://www.orthodb.org/v10?query=434at5125	class V chitin synthase
446at5125	Complete	FUN_006841-T1	3150.5	1618	https://www.orthodb.org/v10?query=446at5125	SNF2-related, N-terminal domain
459at5125	Complete	FUN_008083-T1	3020.5	1422	https://www.orthodb.org/v10?query=459at5125	acyl CoA ligase-like protein
463at5125	Complete	FUN_005118-T1	3281.0	1549	https://www.orthodb.org/v10?query=463at5125	Clathrin heavy chain
481at5125	Complete	FUN_004735-T1	2883.3	1596	https://www.orthodb.org/v10?query=481at5125	Helicase SEN1
485at5125	Complete	FUN_005488-T1	2298.5	1818	https://www.orthodb.org/v10?query=485at5125	Ubiquitin C-terminal hydrolase
497at5125	Complete	FUN_006892-T1	3001.3	1522	https://www.orthodb.org/v10?query=497at5125	Sec7, C-terminal
499at5125	Complete	FUN_009085-T1	2454.6	1523	https://www.orthodb.org/v10?query=499at5125	Proteasome component ECM29
521at5125	Complete	FUN_000986-T1	2669.1	1490	https://www.orthodb.org/v10?query=521at5125	Putative response regulator receiver RIM15p
522at5125	Complete	FUN_004023-T1	2659.2	1470	https://www.orthodb.org/v10?query=522at5125	class VII chitin synthase
527at5125	Complete	FUN_000506-T1	2758.7	1403	https://www.orthodb.org/v10?query=527at5125	kinesin
539at5125	Complete	FUN_001184-T1	2727.9	1559	https://www.orthodb.org/v10?query=539at5125	U3 small nucleolar RNA-associated protein
542at5125	Fragmented	FUN_005573-T1	1384.6	822	https://www.orthodb.org/v10?query=542at5125	Separin
569at5125	Complete	FUN_005942-T1	3075.5	1529	https://www.orthodb.org/v10?query=569at5125	DNA-directed RNA polymerase subunit
581at5125	Complete	FUN_004345-T1	2454.5	1439	https://www.orthodb.org/v10?query=581at5125	Sister chromatid cohesion protein
616at5125	Complete	FUN_005530-T1	2736.9	1572	https://www.orthodb.org/v10?query=616at5125	Nucleoporin
637at5125	Complete	FUN_004347-T1	2008.0	1259	https://www.orthodb.org/v10?query=637at5125	Winged helix-like DNA-binding domain superfamily
655at5125	Complete	FUN_001439-T1	2571.4	1502	https://www.orthodb.org/v10?query=655at5125	cellular morphogenesis regulator DopA
658at5125	Complete	FUN_006641-T1	2290.4	1284	https://www.orthodb.org/v10?query=658at5125	tuberin
664at5125	Complete	FUN_004875-T1	2388.7	1213	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
672at5125	Complete	FUN_009120-T1	2587.7	1345	https://www.orthodb.org/v10?query=672at5125	Glycogen debranching enzyme
677at5125	Complete	FUN_006494-T1	2836.5	1399	https://www.orthodb.org/v10?query=677at5125	Myosin head, motor domain protein
694at5125	Complete	FUN_007897-T1	2074.1	1303	https://www.orthodb.org/v10?query=694at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
707at5125	Complete	FUN_008432-T1	2440.7	1908	https://www.orthodb.org/v10?query=707at5125	THO complex, subunitTHOC2, C-terminal
720at5125	Complete	FUN_005359-T1	1880.9	1478	https://www.orthodb.org/v10?query=720at5125	myosin class II heavy chain
726at5125	Complete	FUN_000165-T1	2297.0	1266	https://www.orthodb.org/v10?query=726at5125	Zinc finger, PHD-type
729at5125	Complete	FUN_003417-T1	2465.8	1533	https://www.orthodb.org/v10?query=729at5125	Autophagy-related protein 2
740at5125	Complete	FUN_008218-T1	2124.1	1216	https://www.orthodb.org/v10?query=740at5125	ABC transporter, transmembrane domain, type 1
742at5125	Complete	FUN_005668-T1	743.1	810	https://www.orthodb.org/v10?query=742at5125	HDA1 complex subunit
746at5125	Complete	FUN_004117-T1	2565.3	1314	https://www.orthodb.org/v10?query=746at5125	Sulfite reductase beta subunit
776at5125	Complete	FUN_008570-T1	2490.4	1630	https://www.orthodb.org/v10?query=776at5125	ankyrin repeat containing protein
782at5125	Complete	FUN_005224-T1	2606.9	1340	https://www.orthodb.org/v10?query=782at5125	Multidrug resistance-associated protein 1
789at5125	Complete	FUN_008660-T1	2230.2	1364	https://www.orthodb.org/v10?query=789at5125	endosomal peripheral membrane protein
794at5125	Complete	FUN_007236-T1	2482.1	1548	https://www.orthodb.org/v10?query=794at5125	Histone transcription regulator 3
799at5125	Complete	FUN_003914-T1	2077.9	1550	https://www.orthodb.org/v10?query=799at5125	chromosome segregation ATPase family protein
818at5125	Complete	FUN_006913-T1	1905.5	1235	https://www.orthodb.org/v10?query=818at5125	HEAT repeat protein
824at5125	Complete	FUN_002881-T1	1946.9	1220	https://www.orthodb.org/v10?query=824at5125	Ankyrin repeat-containing domain
854at5125	Complete	FUN_007762-T1	2538.1	1394	https://www.orthodb.org/v10?query=854at5125	DNA-directed RNA polymerase subunit
868at5125	Complete	FUN_000240-T1	2572.1	1388	https://www.orthodb.org/v10?query=868at5125	ABC transporter type 1, transmembrane domain
874at5125	Complete	FUN_002821-T1	2604.1	1282	https://www.orthodb.org/v10?query=874at5125	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
879at5125	Complete	FUN_000129-T1	2539.0	1431	https://www.orthodb.org/v10?query=879at5125	related to NUO-14 NADH2 dehydrogenase (ubiquinone) 14K chain
923at5125	Complete	FUN_004749-T1	1725.2	1200	https://www.orthodb.org/v10?query=923at5125	related to SRB8-DNA-directed RNA polymerase II holoenzyme and Srb10 CDK subcomplex subunit
925at5125	Complete	FUN_004061-T1	2048.8	1081	https://www.orthodb.org/v10?query=925at5125	Sec7 domain
928at5125	Complete	FUN_003996-T1	2314.4	1213	https://www.orthodb.org/v10?query=928at5125	phosphoinositide 3-kinase regulatory subunit 4
940at5125	Complete	FUN_008911-T1	2181.3	1259	https://www.orthodb.org/v10?query=940at5125	Sortilin
944at5125	Complete	FUN_005553-T1	2192.8	1203	https://www.orthodb.org/v10?query=944at5125	nuclear pore complex subunit Nup192, putative
949at5125	Complete	FUN_000349-T1	2300.2	1264	https://www.orthodb.org/v10?query=949at5125	Cytokinesis protein sepA
982at5125	Complete	FUN_000372-T1	2342.6	1332	https://www.orthodb.org/v10?query=982at5125	Protein kinase domain
1018at5125	Complete	FUN_007847-T1	2549.1	1513	https://www.orthodb.org/v10?query=1018at5125	S1 domain
1027at5125	Complete	FUN_003715-T1	1529.4	1204	https://www.orthodb.org/v10?query=1027at5125	Leucine-rich repeat
1066at5125	Complete	FUN_000598-T1	2209.1	1223	https://www.orthodb.org/v10?query=1066at5125	Phospholipase
1068at5125	Complete	FUN_006316-T1	2289.0	1236	https://www.orthodb.org/v10?query=1068at5125	DNA helicase INO80
1071at5125	Complete	FUN_005994-T1	2534.9	1295	https://www.orthodb.org/v10?query=1071at5125	Phospholipid-transporting ATPase
1079at5125	Complete	FUN_007402-T1	2082.9	1123	https://www.orthodb.org/v10?query=1079at5125	Phosphoribosylformylglycinamidine synthase
1083at5125	Complete	FUN_008722-T1	2341.6	1269	https://www.orthodb.org/v10?query=1083at5125	thyroid hormone receptor interactor 12
1101at5125	Complete	FUN_003132-T1	2772.7	1436	https://www.orthodb.org/v10?query=1101at5125	golgi complex component
1103at5125	Complete	FUN_002320-T1	2487.3	1451	https://www.orthodb.org/v10?query=1103at5125	Ras GTPase activating protein
1128at5125	Complete	FUN_007405-T1	1939.4	1272	https://www.orthodb.org/v10?query=1128at5125	Putative glyoxal oxidase
1130at5125	Complete	FUN_007647-T1	2243.0	1221	https://www.orthodb.org/v10?query=1130at5125	DNA polymerase
1147at5125	Complete	FUN_000176-T1	2277.1	1315	https://www.orthodb.org/v10?query=1147at5125	C7YV14_NECH7
1179at5125	Complete	FUN_003629-T1	2214.1	1408	https://www.orthodb.org/v10?query=1179at5125	kinesin
1181at5125	Complete	FUN_001458-T1	2487.3	1256	https://www.orthodb.org/v10?query=1181at5125	Chromo domain-containing protein 1
1182at5125	Complete	FUN_003700-T1	2058.4	1409	https://www.orthodb.org/v10?query=1182at5125	WD40/YVTN repeat-like-containing domain superfamily
1187at5125	Complete	FUN_005980-T1	2478.2	1152	https://www.orthodb.org/v10?query=1187at5125	WD40-repeat-containing domain
1198at5125	Complete	FUN_005319-T1	1950.1	1332	https://www.orthodb.org/v10?query=1198at5125	Rho guanyl nucleotide exchange factor
1210at5125	Complete	FUN_005332-T1	2004.0	1137	https://www.orthodb.org/v10?query=1210at5125	WD40-repeat-containing domain
1220at5125	Complete	FUN_001090-T1	2434.8	1241	https://www.orthodb.org/v10?query=1220at5125	Transcription elongation factor Spt6
1224at5125	Complete	FUN_001559-T1	2228.3	1193	https://www.orthodb.org/v10?query=1224at5125	Tricalbin
1225at5125	Complete	FUN_003228-T1	2323.1	1220	https://www.orthodb.org/v10?query=1225at5125	Transcription initiation factor TFIID subunit 2
1240at5125	Complete	FUN_003327-T1	1301.3	1141	https://www.orthodb.org/v10?query=1240at5125	dim2-associated protein 1, variant 1
1255at5125	Complete	FUN_006915-T1	2583.8	1367	https://www.orthodb.org/v10?query=1255at5125	transcription factor SipA3
1275at5125	Complete	FUN_000487-T1	2308.5	1146	https://www.orthodb.org/v10?query=1275at5125	5-oxoprolinase
1276at5125	Complete	FUN_004005-T1	2291.0	1175	https://www.orthodb.org/v10?query=1276at5125	Lysophospholipase NTE1
1281at5125	Complete	FUN_002069-T1	2197.0	1115	https://www.orthodb.org/v10?query=1281at5125	Cation-transporting ATPase
1284at5125	Complete	FUN_009006-T1	1832.7	1088	https://www.orthodb.org/v10?query=1284at5125	DNA replication factor Dna2
1287at5125	Complete	FUN_003178-T1	1492.9	949	https://www.orthodb.org/v10?query=1287at5125	PhoD-like superfamily
1299at5125	Complete	FUN_003258-T1	2231.1	1235	https://www.orthodb.org/v10?query=1299at5125	related to pre-mRNA 3`-end processing factor CF II
1305at5125	Complete	FUN_002994-T1	2039.0	1137	https://www.orthodb.org/v10?query=1305at5125	Putative ABC transporter ATP-binding protein/permease
1307at5125	Complete	FUN_005126-T1	2221.8	1085	https://www.orthodb.org/v10?query=1307at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1318at5125	Complete	FUN_008449-T1	2354.8	1235	https://www.orthodb.org/v10?query=1318at5125	Non-repetitive nucleoporin
1331at5125	Complete	FUN_006425-T1	1545.3	1278	https://www.orthodb.org/v10?query=1331at5125	Proteinrelated to glucan 1, 4-alpha-glucosidase
1341at5125	Complete	FUN_000328-T1	1960.6	1161	https://www.orthodb.org/v10?query=1341at5125	Hypercellular protein HypA
1361at5125	Complete	FUN_006025-T1	2284.2	1049	https://www.orthodb.org/v10?query=1361at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1365at5125	Complete	FUN_002566-T1	2224.3	1244	https://www.orthodb.org/v10?query=1365at5125	Tetratricopeptide-like helical
1370at5125	Complete	FUN_009065-T1	1797.2	1199	https://www.orthodb.org/v10?query=1370at5125	TMEM1 family protein
1377at5125	Complete	FUN_006481-T1	1483.3	857	https://www.orthodb.org/v10?query=1377at5125	Related to UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase
1393at5125	Complete	FUN_000235-T1	2114.1	1111	https://www.orthodb.org/v10?query=1393at5125	P-type ATPase
1400at5125	Complete	FUN_004593-T1	1966.2	1709	https://www.orthodb.org/v10?query=1400at5125	Pleckstrin homology domain
1410at5125	Complete	FUN_006852-T1	2315.1	1140	https://www.orthodb.org/v10?query=1410at5125	P-type ATPase
1428at5125	Complete	FUN_001481-T1	2195.2	1168	https://www.orthodb.org/v10?query=1428at5125	Mammalian uncoordinated homology 13, domain 2
1438at5125	Complete	FUN_005724-T1	1860.0	1130	https://www.orthodb.org/v10?query=1438at5125	Nuclear pore complex subunit Nup133
1440at5125	Complete	FUN_008133-T1	1960.4	1117	https://www.orthodb.org/v10?query=1440at5125	nonribosomal peptide synthetase 10
1447at5125	Complete	FUN_001310-T1	2150.9	1089	https://www.orthodb.org/v10?query=1447at5125	MAP kinase kinase kinase
1452at5125	Complete	FUN_004304-T1	2370.7	1502	https://www.orthodb.org/v10?query=1452at5125	DNA topoisomerase 2
1462at5125	Complete	FUN_004597-T1	2081.3	1120	https://www.orthodb.org/v10?query=1462at5125	DNA polymerase
1473at5125	Complete	FUN_007975-T1	1406.2	1105	https://www.orthodb.org/v10?query=1473at5125	Ras guanine nucleotide exchange factor domain superfamily
1484at5125	Complete	FUN_009054-T1	2665.3	1473	https://www.orthodb.org/v10?query=1484at5125	Helicase SWR1
1485at5125	Complete	FUN_008343-T1	2010.6	1327	https://www.orthodb.org/v10?query=1485at5125	Zinc finger, RING/FYVE/PHD-type
1502at5125	Complete	FUN_001962-T1	1943.0	1085	https://www.orthodb.org/v10?query=1502at5125	VPS9 domain protein
1508at5125	Complete	FUN_003230-T1	1923.3	1006	https://www.orthodb.org/v10?query=1508at5125	Histone deacetylase interacting
1510at5125	Complete	FUN_007645-T1	2290.9	1204	https://www.orthodb.org/v10?query=1510at5125	Pre-mRNA-splicing factor
1511at5125	Complete	FUN_003009-T1	1724.6	1192	https://www.orthodb.org/v10?query=1511at5125	Mediator of RNA polymerase II transcription subunit 13
1515at5125	Complete	FUN_002428-T1	1784.3	1069	https://www.orthodb.org/v10?query=1515at5125	UDP-glucose
1528at5125	Complete	FUN_006944-T1	2247.6	1208	https://www.orthodb.org/v10?query=1528at5125	Armadillo-type fold protein
1531at5125	Complete	FUN_001631-T1	2078.4	1109	https://www.orthodb.org/v10?query=1531at5125	cytosolic regulator Pianissimo
1565at5125	Complete	FUN_001012-T1	1983.8	951	https://www.orthodb.org/v10?query=1565at5125	Chitin synthase 4
1566at5125	Complete	FUN_002510-T1	1964.1	1074	https://www.orthodb.org/v10?query=1566at5125	Nucleoporin Pom152
1580at5125	Complete	FUN_006613-T1	2010.3	1092	https://www.orthodb.org/v10?query=1580at5125	DEAD/DEAH box helicase
1597at5125	Complete	FUN_008940-T1	1989.4	1133	https://www.orthodb.org/v10?query=1597at5125	P-type ATPase
1605at5125	Complete	FUN_008709-T1	2313.4	1282	https://www.orthodb.org/v10?query=1605at5125	related to DNA/RNA helicase (DEAD/H box family II)
1612at5125	Complete	FUN_004374-T1	2332.1	1215	https://www.orthodb.org/v10?query=1612at5125	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
1613at5125	Complete	FUN_002229-T1	1440.8	991	https://www.orthodb.org/v10?query=1613at5125	L-aminoadipate-semialdehyde dehydrogenase
1619at5125	Complete	FUN_001395-T1	2104.8	1014	https://www.orthodb.org/v10?query=1619at5125	Splicing factor 3B subunit 1
1620at5125	Complete	FUN_003931-T1	2040.9	993	https://www.orthodb.org/v10?query=1620at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1630at5125	Complete	FUN_009192-T1	2204.9	1323	https://www.orthodb.org/v10?query=1630at5125	Rho guanyl nucleotide exchange factor
1635at5125	Complete	FUN_002427-T1	2084.8	1004	https://www.orthodb.org/v10?query=1635at5125	Coatomer subunit alpha
1644at5125	Complete	FUN_001258-T1	2340.8	1156	https://www.orthodb.org/v10?query=1644at5125	Probable component of SWI/SNF global transcription activator complex
1676at5125	Complete	FUN_004033-T1	1393.2	1000	https://www.orthodb.org/v10?query=1676at5125	thermotolerance protein
1679at5125	Complete	FUN_001474-T1	2369.0	1072	https://www.orthodb.org/v10?query=1679at5125	two-component osmosensing histidine kinase (Bos1)
1721at5125	Complete	FUN_000982-T1	561.4	422	https://www.orthodb.org/v10?query=1721at5125	Zinc finger protein
1729at5125	Complete	FUN_008739-T1	2151.7	1103	https://www.orthodb.org/v10?query=1729at5125	patched sphingolipid transporter
1752at5125	Complete	FUN_008625-T1	2023.3	1151	https://www.orthodb.org/v10?query=1752at5125	DNA-directed RNA polymerase
1758at5125	Complete	FUN_008983-T1	1927.0	1115	https://www.orthodb.org/v10?query=1758at5125	K Homology domain, type 1
1767at5125	Complete	FUN_001422-T1	2061.3	1014	https://www.orthodb.org/v10?query=1767at5125	Pyruvate carboxylase
1768at5125	Complete	FUN_004766-T1	412.4	491	https://www.orthodb.org/v10?query=1768at5125	Mitochondrial inner-membrane-bound regulator domain-containing protein
1771at5125	Complete	FUN_000354-T1	2000.4	1013	https://www.orthodb.org/v10?query=1771at5125	P-type ATPase
1773at5125	Complete	FUN_008831-T1	1385.6	1357	https://www.orthodb.org/v10?query=1773at5125	Dbl homology (DH) domain
1774at5125	Complete	FUN_000353-T1	1479.2	1388	https://www.orthodb.org/v10?query=1774at5125	COPII coat assembly protein sec16
1779at5125	Complete	FUN_002120-T1	1792.1	954	https://www.orthodb.org/v10?query=1779at5125	Sterol 3-beta-glucosyltransferase
1801at5125	Complete	FUN_005245-T1	2088.0	1164	https://www.orthodb.org/v10?query=1801at5125	Peroxisomal biogenesis factor 6
1804at5125	Complete	FUN_006579-T1	1890.6	961	https://www.orthodb.org/v10?query=1804at5125	Ubiquitin carboxyl-terminal hydrolase 7, ICP0-binding domain
1824at5125	Complete	FUN_001460-T1	1720.6	986	https://www.orthodb.org/v10?query=1824at5125	Peroxisome biogenesis factor 1
1827at5125	Complete	FUN_003502-T1	1809.1	909	https://www.orthodb.org/v10?query=1827at5125	Cell division control protein 15, cdc15
1828at5125	Complete	FUN_006492-T1	2002.7	1067	https://www.orthodb.org/v10?query=1828at5125	Cation-transporting ATPase
1830at5125	Complete	FUN_004118-T1	1652.2	787	https://www.orthodb.org/v10?query=1830at5125	class 2 chitin synthase
1842at5125	Complete	FUN_006555-T1	1615.5	1005	https://www.orthodb.org/v10?query=1842at5125	Zinc finger, RING-type
1848at5125	Complete	FUN_002125-T1	2054.3	1005	https://www.orthodb.org/v10?query=1848at5125	Condensin complex subunit 1
1849at5125	Complete	FUN_004842-T1	2125.0	1080	https://www.orthodb.org/v10?query=1849at5125	ATP-dependent RNA helicase Ski2, C-terminal
1867at5125	Complete	FUN_005557-T1	2185.9	1137	https://www.orthodb.org/v10?query=1867at5125	ABC transporter type 1, transmembrane domain
1890at5125	Complete	FUN_005387-T1	1761.9	894	https://www.orthodb.org/v10?query=1890at5125	Winged helix-like DNA-binding domain superfamily
1903at5125	Complete	FUN_003079-T1	1528.2	977	https://www.orthodb.org/v10?query=1903at5125	glutathione transferase omega-1
1907at5125	Complete	FUN_000648-T1	1842.1	942	https://www.orthodb.org/v10?query=1907at5125	Carbamoyl-phosphate synthase arginine-specific large chain
1938at5125	Complete	FUN_006696-T1	1584.5	1043	https://www.orthodb.org/v10?query=1938at5125	ATP-dependent DNA helicase
1950at5125	Complete	FUN_002490-T1	1980.7	1100	https://www.orthodb.org/v10?query=1950at5125	Armadillo-type fold protein
1954at5125	Complete	FUN_001138-T1	1891.6	1251	https://www.orthodb.org/v10?query=1954at5125	ATPase, AAA-type, conserved site
1977at5125	Complete	FUN_002855-T1	1793.7	989	https://www.orthodb.org/v10?query=1977at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
1991at5125	Complete	FUN_002287-T1	2106.0	1016	https://www.orthodb.org/v10?query=1991at5125	myosin-5
1992at5125	Complete	FUN_003138-T1	1931.7	1071	https://www.orthodb.org/v10?query=1992at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2009at5125	Complete	FUN_003478-T1	1259.4	758	https://www.orthodb.org/v10?query=2009at5125	Ras GTPase-activating domain
2010at5125	Complete	FUN_002860-T1	1796.0	954	https://www.orthodb.org/v10?query=2010at5125	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
2017at5125	Complete	FUN_005981-T1	1779.1	1178	https://www.orthodb.org/v10?query=2017at5125	Kelch repeat type 1
2023at5125	Complete	FUN_008072-T1	1103.1	852	https://www.orthodb.org/v10?query=2023at5125	actin filament binding
2038at5125	Complete	FUN_002346-T1	1831.3	1050	https://www.orthodb.org/v10?query=2038at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2039at5125	Complete	FUN_000885-T1	1926.3	934	https://www.orthodb.org/v10?query=2039at5125	Isoleucyl-tRNA synthetase
2052at5125	Complete	FUN_001493-T1	1910.3	952	https://www.orthodb.org/v10?query=2052at5125	Alpha-mannosidase
2072at5125	Complete	FUN_002806-T1	2096.8	1363	https://www.orthodb.org/v10?query=2072at5125	mitogen activated protein kinase kinase kinase 3, mapkkk3, mekk3
2074at5125	Complete	FUN_005602-T1	1955.4	934	https://www.orthodb.org/v10?query=2074at5125	DNA polymerase
2076at5125	Complete	FUN_001336-T1	1911.5	1205	https://www.orthodb.org/v10?query=2076at5125	Autophagy-related protein 11
2083at5125	Complete	FUN_001188-T1	1302.2	1059	https://www.orthodb.org/v10?query=2083at5125	chromatin-remodeling complex ATPase chain isw-1
2097at5125	Complete	FUN_005478-T1	1932.6	1014	https://www.orthodb.org/v10?query=2097at5125	C2 domain protein
2117at5125	Fragmented	FUN_008328-T1	742.5	608	https://www.orthodb.org/v10?query=2117at5125	Dicer dimerisation domain
2135at5125	Complete	FUN_007919-T1	1982.8	989	https://www.orthodb.org/v10?query=2135at5125	leucyl-tRNA synthetase
2136at5125	Complete	FUN_005877-T1	2004.2	1157	https://www.orthodb.org/v10?query=2136at5125	Probable RAD50 homolog uvs-6
2137at5125	Complete	FUN_001392-T1	1464.6	995	https://www.orthodb.org/v10?query=2137at5125	cellular morphogenesis protein
2140at5125	Complete	FUN_007501-T1	1231.3	954	https://www.orthodb.org/v10?query=2140at5125	Dicer dimerisation domain
2149at5125	Complete	FUN_000581-T1	1770.0	903	https://www.orthodb.org/v10?query=2149at5125	regulator-nonsense transcripts 1
2150at5125	Complete	FUN_000605-T1	1844.2	962	https://www.orthodb.org/v10?query=2150at5125	Endonuclease/Exonuclease/phosphatase
2163at5125	Complete	FUN_004459-T1	1165.6	817	https://www.orthodb.org/v10?query=2163at5125	Malate transporter, aliminium toerance
2180at5125	Complete	FUN_002877-T1	2179.1	1780	https://www.orthodb.org/v10?query=2180at5125	nucleoporin SONB
2185at5125	Complete	FUN_000535-T1	1605.1	903	https://www.orthodb.org/v10?query=2185at5125	Zinc finger, PHD-type
2195at5125	Complete	FUN_000713-T1	1813.0	1001	https://www.orthodb.org/v10?query=2195at5125	DNA repair protein RAD51
2196at5125	Complete	FUN_005464-T1	1994.5	1100	https://www.orthodb.org/v10?query=2196at5125	Elongator complex protein 1
2198at5125	Complete	FUN_001420-T1	1125.1	807	https://www.orthodb.org/v10?query=2198at5125	Galactose oxidase, beta-propeller
2203at5125	Complete	FUN_008382-T1	1953.7	1003	https://www.orthodb.org/v10?query=2203at5125	ATP-dependent RNA helicase DHX8
2217at5125	Complete	FUN_002920-T1	2210.1	1141	https://www.orthodb.org/v10?query=2217at5125	Structural maintenance of chromosomes protein
2219at5125	Complete	FUN_003268-T1	1237.7	813	https://www.orthodb.org/v10?query=2219at5125	WD40-repeat-containing domain
