# BUSCO version is: 5.5.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of genomes: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
203at5125	Complete	TQW07843.1	3883.0	1890	https://www.orthodb.org/v10?query=203at5125	fatty acid synthase beta subunit dehydratase
215at5125	Complete	TQW08166.1	3884.7	1904	https://www.orthodb.org/v10?query=215at5125	DNA polymerase epsilon catalytic subunit
246at5125	Complete	TQW05790.1	3251.9	1858	https://www.orthodb.org/v10?query=246at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
250at5125	Complete	TQW05332.1	3528.1	2002	https://www.orthodb.org/v10?query=250at5125	myosin type II heavy chain
259at5125	Complete	TQW07093.1	3977.3	1960	https://www.orthodb.org/v10?query=259at5125	pre-mRNA splicing helicase
270at5125	Complete	TQW07076.1	2944.9	1620	https://www.orthodb.org/v10?query=270at5125	E3 ubiquitin-protein ligase ubr1
281at5125	Complete	TQW07677.1	2611.3	1682	https://www.orthodb.org/v10?query=281at5125	phosphatidylinositol-4-phosphate 5-kinase fab1
309at5125	Complete	TQW05346.1	3125.6	1629	https://www.orthodb.org/v10?query=309at5125	Phosphatidylinositol 3-/4-kinase, catalytic domain
314at5125	Complete	TQW10064.1	3417.9	1649	https://www.orthodb.org/v10?query=314at5125	Activating signal cointegrator 1 complex subunit 3
322at5125	Complete	TQW07380.1	3926.8	1917	https://www.orthodb.org/v10?query=322at5125	Carbamoyl-phosphate synthase small subunit, N-terminal domain
323at5125	Complete	TQW06942.1	2655.5	1369	https://www.orthodb.org/v10?query=323at5125	Adenylate cyclase
341at5125	Complete	TQW09126.1	3225.8	1856	https://www.orthodb.org/v10?query=341at5125	CCR4-Not complex component, Not1
343at5125	Complete	TQW07932.1	3374.2	1725	https://www.orthodb.org/v10?query=343at5125	proteasome activator subunit 4
351at5125	Complete	TQW06436.1	3274.0	1778	https://www.orthodb.org/v10?query=351at5125	related to rat omega-conotoxin-sensitive calcium channel alpha-1 subunit rbB-I
353at5125	Complete	TQW05765.1	2994.2	1645	https://www.orthodb.org/v10?query=353at5125	DHR-1 domain
380at5125	Complete	TQW07026.1	3111.0	1691	https://www.orthodb.org/v10?query=380at5125	phosphatidylinositol 3-kinase 3
390at5125	Complete	TQW05258.1	2206.3	1496	https://www.orthodb.org/v10?query=390at5125	Polyketide synthase
407at5125	Complete	TQW07842.1	3444.8	1650	https://www.orthodb.org/v10?query=407at5125	Fatty acid synthase subunit alpha
420at5125	Complete	TQW06778.1	2547.2	1375	https://www.orthodb.org/v10?query=420at5125	Calcium channel subunit Cch1
429at5125	Complete	TQW08142.1	2619.1	1580	https://www.orthodb.org/v10?query=429at5125	anaphase-promoting complex subunit 1
434at5125	Complete	TQW07873.1	3172.8	1571	https://www.orthodb.org/v10?query=434at5125	class V chitin synthase
446at5125	Complete	TQW10746.1	3132.0	1619	https://www.orthodb.org/v10?query=446at5125	SNF2-related, N-terminal domain
459at5125	Complete	TQW06306.1	3011.0	1400	https://www.orthodb.org/v10?query=459at5125	acyl CoA ligase-like protein
463at5125	Complete	TQW11615.1	3291.7	1549	https://www.orthodb.org/v10?query=463at5125	Clathrin heavy chain
481at5125	Complete	TQW05359.1	2807.6	1613	https://www.orthodb.org/v10?query=481at5125	Helicase SEN1
485at5125	Complete	TQW11529.1	1872.8	1580	https://www.orthodb.org/v10?query=485at5125	Ubiquitin C-terminal hydrolase
497at5125	Complete	TQW02235.1	3009.8	1522	https://www.orthodb.org/v10?query=497at5125	Sec7, C-terminal
499at5125	Complete	TQW05449.1	2531.1	1532	https://www.orthodb.org/v10?query=499at5125	Proteasome component ECM29
521at5125	Complete	TQW06840.1	2658.9	1487	https://www.orthodb.org/v10?query=521at5125	Putative response regulator receiver RIM15p
522at5125	Complete	TQW07872.1	2688.6	1425	https://www.orthodb.org/v10?query=522at5125	class VII chitin synthase
527at5125	Complete	TQW07309.1	2814.6	1390	https://www.orthodb.org/v10?query=527at5125	kinesin
539at5125	Complete	TQW10851.1	2702.7	1559	https://www.orthodb.org/v10?query=539at5125	U3 small nucleolar RNA-associated protein
542at5125	Complete	TQW03168.1	2377.1	1659	https://www.orthodb.org/v10?query=542at5125	Separin
569at5125	Complete	TQW09784.1	2861.2	1378	https://www.orthodb.org/v10?query=569at5125	DNA-directed RNA polymerase subunit
581at5125	Complete	TQW07792.1	2457.6	1404	https://www.orthodb.org/v10?query=581at5125	Sister chromatid cohesion protein
616at5125	Complete	TQW11578.1	2652.5	1585	https://www.orthodb.org/v10?query=616at5125	Nucleoporin
637at5125	Complete	TQW07794.1	1988.5	1244	https://www.orthodb.org/v10?query=637at5125	Winged helix-like DNA-binding domain superfamily
655at5125	Complete	TQW10483.1	2206.3	1246	https://www.orthodb.org/v10?query=655at5125	cellular morphogenesis regulator DopA
658at5125	Complete	TQW11040.1	2222.4	1294	https://www.orthodb.org/v10?query=658at5125	tuberin
664at5125	Complete	TQW10669.1	2429.1	1230	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
672at5125	Complete	TQW01955.1	2595.4	1332	https://www.orthodb.org/v10?query=672at5125	Glycogen debranching enzyme
677at5125	Complete	TQW11197.1	2824.5	1399	https://www.orthodb.org/v10?query=677at5125	Myosin head, motor domain protein
694at5125	Complete	TQW02994.1	2080.7	1242	https://www.orthodb.org/v10?query=694at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
707at5125	Complete	TQW02121.1	2448.3	1954	https://www.orthodb.org/v10?query=707at5125	THO complex, subunitTHOC2, C-terminal
720at5125	Complete	TQW05251.1	1911.8	1464	https://www.orthodb.org/v10?query=720at5125	myosin class II heavy chain
726at5125	Complete	TQW02066.1	2290.8	1247	https://www.orthodb.org/v10?query=726at5125	Zinc finger, PHD-type
729at5125	Complete	TQW02914.1	2438.3	1548	https://www.orthodb.org/v10?query=729at5125	Autophagy-related protein 2
740at5125	Complete	TQW04273.1	2079.2	1222	https://www.orthodb.org/v10?query=740at5125	ABC transporter, transmembrane domain, type 1
742at5125	Complete	TQW04071.1	839.8	723	https://www.orthodb.org/v10?query=742at5125	HDA1 complex subunit
746at5125	Complete	TQW04869.1	2585.7	1302	https://www.orthodb.org/v10?query=746at5125	Sulfite reductase beta subunit
776at5125	Complete	TQW03316.1	2460.6	1630	https://www.orthodb.org/v10?query=776at5125	ankyrin repeat containing protein
782at5125	Complete	TQW03413.1	2571.0	1322	https://www.orthodb.org/v10?query=782at5125	Multidrug resistance-associated protein 1
789at5125	Complete	TQW09336.1	2100.5	1364	https://www.orthodb.org/v10?query=789at5125	endosomal peripheral membrane protein
794at5125	Complete	TQW02287.1	2397.7	1491	https://www.orthodb.org/v10?query=794at5125	Histone transcription regulator 3
799at5125	Complete	TQW08834.1	2321.5	1569	https://www.orthodb.org/v10?query=799at5125	chromosome segregation ATPase family protein
818at5125	Complete	TQW06417.1	1881.7	1230	https://www.orthodb.org/v10?query=818at5125	HEAT repeat protein
824at5125	Complete	TQW09116.1	1933.6	1228	https://www.orthodb.org/v10?query=824at5125	Ankyrin repeat-containing domain
854at5125	Complete	TQW07431.1	2473.3	1399	https://www.orthodb.org/v10?query=854at5125	DNA-directed RNA polymerase subunit
868at5125	Complete	TQW06715.1	2533.5	1374	https://www.orthodb.org/v10?query=868at5125	ABC transporter type 1, transmembrane domain
874at5125	Complete	TQW11442.1	2557.4	1283	https://www.orthodb.org/v10?query=874at5125	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
879at5125	Complete	TQW05023.1	2442.4	1418	https://www.orthodb.org/v10?query=879at5125	related to NUO-14 NADH2 dehydrogenase (ubiquinone) 14K chain
923at5125	Complete	TQW05407.1	1794.7	1187	https://www.orthodb.org/v10?query=923at5125	related to SRB8-DNA-directed RNA polymerase II holoenzyme and Srb10 CDK subcomplex subunit
925at5125	Complete	TQW04929.1	2268.8	1257	https://www.orthodb.org/v10?query=925at5125	Sec7 domain
928at5125	Complete	TQW07826.1	2306.3	1241	https://www.orthodb.org/v10?query=928at5125	phosphoinositide 3-kinase regulatory subunit 4
940at5125	Complete	TQW09656.1	2101.2	1274	https://www.orthodb.org/v10?query=940at5125	Sortilin
944at5125	Complete	TQW03152.1	2414.6	1421	https://www.orthodb.org/v10?query=944at5125	nuclear pore complex subunit Nup192, putative
949at5125	Complete	TQW02762.1	2329.7	1265	https://www.orthodb.org/v10?query=949at5125	Cytokinesis protein sepA
982at5125	Complete	TQW02860.1	2352.1	1369	https://www.orthodb.org/v10?query=982at5125	Protein kinase domain
1018at5125	Complete	TQW07318.1	2510.1	1505	https://www.orthodb.org/v10?query=1018at5125	S1 domain
1027at5125	Complete	TQW06193.1	1551.4	1187	https://www.orthodb.org/v10?query=1027at5125	Leucine-rich repeat
1066at5125	Complete	TQW01690.1	2225.5	1246	https://www.orthodb.org/v10?query=1066at5125	Phospholipase
1068at5125	Complete	TQW07239.1	2266.5	1224	https://www.orthodb.org/v10?query=1068at5125	DNA helicase INO80
1071at5125	Complete	TQW05210.1	2485.1	1286	https://www.orthodb.org/v10?query=1071at5125	Phospholipid-transporting ATPase
1079at5125	Complete	TQW05692.1	2069.3	1124	https://www.orthodb.org/v10?query=1079at5125	Phosphoribosylformylglycinamidine synthase
1083at5125	Complete	TQW05849.1	2452.3	1314	https://www.orthodb.org/v10?query=1083at5125	thyroid hormone receptor interactor 12
1101at5125	Complete	TQW09836.1	2756.2	1434	https://www.orthodb.org/v10?query=1101at5125	golgi complex component
1103at5125	Complete	TQW08122.1	2462.5	1451	https://www.orthodb.org/v10?query=1103at5125	Ras GTPase activating protein
1128at5125	Complete	TQW05668.1	1810.8	1217	https://www.orthodb.org/v10?query=1128at5125	Putative glyoxal oxidase
1130at5125	Complete	TQW03462.1	2237.8	1217	https://www.orthodb.org/v10?query=1130at5125	DNA polymerase
1147at5125	Complete	TQW02040.1	2123.1	1302	https://www.orthodb.org/v10?query=1147at5125	C7YV14_NECH7
1179at5125	Complete	TQW06240.1	2184.1	1457	https://www.orthodb.org/v10?query=1179at5125	kinesin
1181at5125	Complete	TQW10911.1	2502.7	1248	https://www.orthodb.org/v10?query=1181at5125	Chromo domain-containing protein 1
1182at5125	Complete	TQW06151.1	2060.2	1400	https://www.orthodb.org/v10?query=1182at5125	WD40/YVTN repeat-like-containing domain superfamily
1187at5125	Complete	TQW05157.1	2434.1	1139	https://www.orthodb.org/v10?query=1187at5125	WD40-repeat-containing domain
1198at5125	Complete	TQW05315.1	1940.2	1281	https://www.orthodb.org/v10?query=1198at5125	Rho guanyl nucleotide exchange factor
1210at5125	Complete	TQW05305.1	1783.5	1055	https://www.orthodb.org/v10?query=1210at5125	WD40-repeat-containing domain
1220at5125	Complete	TQW10930.1	2412.7	1241	https://www.orthodb.org/v10?query=1220at5125	Transcription elongation factor Spt6
1224at5125	Complete	TQW10659.1	2222.9	1194	https://www.orthodb.org/v10?query=1224at5125	Tricalbin
1225at5125	Complete	TQW07737.1	2344.7	1220	https://www.orthodb.org/v10?query=1225at5125	Transcription initiation factor TFIID subunit 2
1240at5125	Complete	TQW07286.1	1359.2	1116	https://www.orthodb.org/v10?query=1240at5125	dim2-associated protein 1, variant 1
1255at5125	Complete	TQW06404.1	2369.6	1363	https://www.orthodb.org/v10?query=1255at5125	transcription factor SipA3
1275at5125	Complete	TQW11906.1	2277.5	1153	https://www.orthodb.org/v10?query=1275at5125	5-oxoprolinase
1276at5125	Complete	TQW07512.1	2250.7	1168	https://www.orthodb.org/v10?query=1276at5125	Lysophospholipase NTE1
1281at5125	Complete	TQW08897.1	2181.5	1115	https://www.orthodb.org/v10?query=1281at5125	Cation-transporting ATPase
1284at5125	Complete	TQW09363.1	1872.4	1061	https://www.orthodb.org/v10?query=1284at5125	DNA replication factor Dna2
1287at5125	Complete	TQW07684.1	1487.3	877	https://www.orthodb.org/v10?query=1287at5125	PhoD-like superfamily
1299at5125	Complete	TQW07768.1	2180.3	1235	https://www.orthodb.org/v10?query=1299at5125	related to pre-mRNA 3`-end processing factor CF II
1305at5125	Complete	TQW04816.1	2025.3	1112	https://www.orthodb.org/v10?query=1305at5125	Putative ABC transporter ATP-binding protein/permease
1307at5125	Complete	TQW03358.1	2233.0	1087	https://www.orthodb.org/v10?query=1307at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1318at5125	Complete	TQW02100.1	2345.2	1238	https://www.orthodb.org/v10?query=1318at5125	Non-repetitive nucleoporin
1331at5125	Complete	TQW11118.1	1519.0	1255	https://www.orthodb.org/v10?query=1331at5125	Proteinrelated to glucan 1, 4-alpha-glucosidase
1341at5125	Complete	TQW07232.1	1530.9	938	https://www.orthodb.org/v10?query=1341at5125	Hypercellular protein HypA
1361at5125	Complete	TQW06761.1	2275.8	1048	https://www.orthodb.org/v10?query=1361at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1365at5125	Complete	TQW10181.1	2213.4	1246	https://www.orthodb.org/v10?query=1365at5125	Tetratricopeptide-like helical
1370at5125	Complete	TQW12099.1	1743.4	1163	https://www.orthodb.org/v10?query=1370at5125	TMEM1 family protein
1377at5125	Complete	TQW11185.1	1426.8	841	https://www.orthodb.org/v10?query=1377at5125	Related to UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase
1393at5125	Complete	TQW06711.1	2271.0	1230	https://www.orthodb.org/v10?query=1393at5125	P-type ATPase
1400at5125	Complete	TQW12315.1	1975.4	1384	https://www.orthodb.org/v10?query=1400at5125	Pleckstrin homology domain
1410at5125	Complete	TQW10757.1	2305.8	1169	https://www.orthodb.org/v10?query=1410at5125	P-type ATPase
1428at5125	Complete	TQW10466.1	2235.2	1181	https://www.orthodb.org/v10?query=1428at5125	Mammalian uncoordinated homology 13, domain 2
1438at5125	Complete	TQW04124.1	1890.3	1122	https://www.orthodb.org/v10?query=1438at5125	Nuclear pore complex subunit Nup133
1440at5125	Complete	TQW06369.1	2009.5	1100	https://www.orthodb.org/v10?query=1440at5125	nonribosomal peptide synthetase 10
1447at5125	Complete	TQW10611.1	2148.9	1089	https://www.orthodb.org/v10?query=1447at5125	MAP kinase kinase kinase
1452at5125	Complete	TQW10029.1	2316.2	1315	https://www.orthodb.org/v10?query=1452at5125	DNA topoisomerase 2
1462at5125	Fragmented	TQW12317.1	1697.6	810	https://www.orthodb.org/v10?query=1462at5125	DNA polymerase
1473at5125	Complete	TQW05568.1	1388.9	1095	https://www.orthodb.org/v10?query=1473at5125	Ras guanine nucleotide exchange factor domain superfamily
1484at5125	Complete	TQW12102.1	2528.5	1489	https://www.orthodb.org/v10?query=1484at5125	Helicase SWR1
1485at5125	Complete	TQW03342.1	1956.4	1240	https://www.orthodb.org/v10?query=1485at5125	Zinc finger, RING/FYVE/PHD-type
1502at5125	Complete	TQW04639.1	1881.0	1057	https://www.orthodb.org/v10?query=1502at5125	VPS9 domain protein
1508at5125	Complete	TQW07738.1	1927.0	998	https://www.orthodb.org/v10?query=1508at5125	Histone deacetylase interacting
1510at5125	Complete	TQW03458.1	2278.9	1205	https://www.orthodb.org/v10?query=1510at5125	Pre-mRNA-splicing factor
1511at5125	Missing
1515at5125	Complete	TQW09567.1	1751.5	1096	https://www.orthodb.org/v10?query=1515at5125	UDP-glucose
1528at5125	Complete	TQW06452.1	2237.4	1215	https://www.orthodb.org/v10?query=1528at5125	Armadillo-type fold protein
1531at5125	Complete	TQW03814.1	2057.8	1128	https://www.orthodb.org/v10?query=1531at5125	cytosolic regulator Pianissimo
1565at5125	Complete	TQW06894.1	1956.0	953	https://www.orthodb.org/v10?query=1565at5125	Chitin synthase 4
1566at5125	Complete	TQW09487.1	1973.3	1085	https://www.orthodb.org/v10?query=1566at5125	Nucleoporin Pom152
1580at5125	Complete	TQW11082.1	2008.4	1079	https://www.orthodb.org/v10?query=1580at5125	DEAD/DEAH box helicase
1597at5125	Complete	TQW03966.1	1958.0	1123	https://www.orthodb.org/v10?query=1597at5125	P-type ATPase
1605at5125	Fragmented	TQW04674.1	1574.5	951	https://www.orthodb.org/v10?query=1605at5125	related to DNA/RNA helicase (DEAD/H box family II)
1612at5125	Complete	TQW07822.1	2338.8	1290	https://www.orthodb.org/v10?query=1612at5125	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
1613at5125	Complete	TQW06115.1	1620.1	994	https://www.orthodb.org/v10?query=1613at5125	L-aminoadipate-semialdehyde dehydrogenase
1619at5125	Complete	TQW10542.1	2098.0	1005	https://www.orthodb.org/v10?query=1619at5125	Splicing factor 3B subunit 1
1620at5125	Complete	TQW11761.1	2039.2	993	https://www.orthodb.org/v10?query=1620at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1630at5125	Complete	TQW11690.1	2084.6	1308	https://www.orthodb.org/v10?query=1630at5125	Rho guanyl nucleotide exchange factor
1635at5125	Complete	TQW09568.1	2147.7	1047	https://www.orthodb.org/v10?query=1635at5125	Coatomer subunit alpha
1644at5125	Complete	TQW10782.1	2345.1	1172	https://www.orthodb.org/v10?query=1644at5125	Probable component of SWI/SNF global transcription activator complex
1676at5125	Complete	TQW07861.1	1436.2	1009	https://www.orthodb.org/v10?query=1676at5125	thermotolerance protein
1679at5125	Complete	TQW10892.1	2277.5	1045	https://www.orthodb.org/v10?query=1679at5125	two-component osmosensing histidine kinase (Bos1)
1721at5125	Complete	TQW06846.1	508.6	443	https://www.orthodb.org/v10?query=1721at5125	Zinc finger protein
1729at5125	Complete	TQW05858.1	2145.2	1103	https://www.orthodb.org/v10?query=1729at5125	patched sphingolipid transporter
1752at5125	Complete	TQW03302.1	1960.9	1102	https://www.orthodb.org/v10?query=1752at5125	DNA-directed RNA polymerase
1758at5125	Complete	TQW08724.1	2007.0	1081	https://www.orthodb.org/v10?query=1758at5125	K Homology domain, type 1
1767at5125	Complete	TQW10511.1	2084.6	1019	https://www.orthodb.org/v10?query=1767at5125	Pyruvate carboxylase
1768at5125	Complete	TQW12136.1	423.3	450	https://www.orthodb.org/v10?query=1768at5125	Mitochondrial inner-membrane-bound regulator domain-containing protein
1771at5125	Complete	TQW02770.1	2043.0	1038	https://www.orthodb.org/v10?query=1771at5125	P-type ATPase
1773at5125	Complete	TQW08072.1	1393.1	1276	https://www.orthodb.org/v10?query=1773at5125	Dbl homology (DH) domain
1774at5125	Complete	TQW02768.1	1465.4	1367	https://www.orthodb.org/v10?query=1774at5125	COPII coat assembly protein sec16
1779at5125	Complete	TQW09586.1	1803.9	960	https://www.orthodb.org/v10?query=1779at5125	Sterol 3-beta-glucosyltransferase
1801at5125	Complete	TQW11603.1	2053.2	1125	https://www.orthodb.org/v10?query=1801at5125	Peroxisomal biogenesis factor 6
1804at5125	Complete	TQW04161.1	1904.1	986	https://www.orthodb.org/v10?query=1804at5125	Ubiquitin carboxyl-terminal hydrolase 7, ICP0-binding domain
1824at5125	Complete	TQW10910.1	1756.8	993	https://www.orthodb.org/v10?query=1824at5125	Peroxisome biogenesis factor 1
1827at5125	Complete	TQW05480.1	1818.9	946	https://www.orthodb.org/v10?query=1827at5125	Cell division control protein 15, cdc15
1828at5125	Fragmented	TQW11200.1	911.5	505	https://www.orthodb.org/v10?query=1828at5125	Cation-transporting ATPase
1830at5125	Complete	TQW04868.1	1625.4	784	https://www.orthodb.org/v10?query=1830at5125	class 2 chitin synthase
1842at5125	Complete	TQW11249.1	1624.0	1000	https://www.orthodb.org/v10?query=1842at5125	Zinc finger, RING-type
1848at5125	Complete	TQW09592.1	2054.1	1005	https://www.orthodb.org/v10?query=1848at5125	Condensin complex subunit 1
1849at5125	Complete	TQW12463.1	2150.4	1090	https://www.orthodb.org/v10?query=1849at5125	ATP-dependent RNA helicase Ski2, C-terminal
1867at5125	Complete	TQW10718.1	2165.2	1128	https://www.orthodb.org/v10?query=1867at5125	ABC transporter type 1, transmembrane domain
1890at5125	Complete	TQW05274.1	1759.5	896	https://www.orthodb.org/v10?query=1890at5125	Winged helix-like DNA-binding domain superfamily
1903at5125	Complete	TQW08651.1	1489.2	978	https://www.orthodb.org/v10?query=1903at5125	glutathione transferase omega-1
1907at5125	Complete	TQW07100.1	1856.3	937	https://www.orthodb.org/v10?query=1907at5125	Carbamoyl-phosphate synthase arginine-specific large chain
1938at5125	Complete	TQW08412.1	1558.8	1039	https://www.orthodb.org/v10?query=1938at5125	ATP-dependent DNA helicase
1950at5125	Complete	TQW09509.1	1858.5	1048	https://www.orthodb.org/v10?query=1950at5125	Armadillo-type fold protein
1954at5125	Fragmented	TQW10384.1	1182.7	674	https://www.orthodb.org/v10?query=1954at5125	ATPase, AAA-type, conserved site
1977at5125	Complete	TQW09092.1	1701.0	1014	https://www.orthodb.org/v10?query=1977at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
1991at5125	Complete	TQW08189.1	2087.6	1030	https://www.orthodb.org/v10?query=1991at5125	myosin-5
1992at5125	Complete	TQW09868.1	1860.2	1064	https://www.orthodb.org/v10?query=1992at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2009at5125	Complete	TQW05534.1	1224.1	754	https://www.orthodb.org/v10?query=2009at5125	Ras GTPase-activating domain
2010at5125	Complete	TQW09099.1	1863.4	960	https://www.orthodb.org/v10?query=2010at5125	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
2017at5125	Complete	TQW05012.1	1779.0	1219	https://www.orthodb.org/v10?query=2017at5125	Kelch repeat type 1
2023at5125	Complete	TQW10274.1	1129.9	821	https://www.orthodb.org/v10?query=2023at5125	actin filament binding
2038at5125	Complete	TQW09706.1	1832.9	1064	https://www.orthodb.org/v10?query=2038at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2039at5125	Complete	TQW03239.1	1926.3	933	https://www.orthodb.org/v10?query=2039at5125	Isoleucyl-tRNA synthetase
2052at5125	Complete	TQW08612.1	1907.9	952	https://www.orthodb.org/v10?query=2052at5125	Alpha-mannosidase
2072at5125	Complete	TQW10183.1	2037.6	1347	https://www.orthodb.org/v10?query=2072at5125	mitogen activated protein kinase kinase kinase 3, mapkkk3, mekk3
2074at5125	Complete	TQW11031.1	1941.2	934	https://www.orthodb.org/v10?query=2074at5125	DNA polymerase
2076at5125	Complete	TQW10583.1	1910.0	1204	https://www.orthodb.org/v10?query=2076at5125	Autophagy-related protein 11
2083at5125	Complete	TQW10846.1	1262.3	1065	https://www.orthodb.org/v10?query=2083at5125	chromatin-remodeling complex ATPase chain isw-1
2097at5125	Complete	TQW10866.1	1925.8	1019	https://www.orthodb.org/v10?query=2097at5125	C2 domain protein
2117at5125	Complete	TQW02177.1	1345.1	1039	https://www.orthodb.org/v10?query=2117at5125	Dicer dimerisation domain
2135at5125	Complete	TQW05757.1	1895.0	989	https://www.orthodb.org/v10?query=2135at5125	leucyl-tRNA synthetase
2136at5125	Complete	TQW07548.1	2034.7	1171	https://www.orthodb.org/v10?query=2136at5125	Probable RAD50 homolog uvs-6
2137at5125	Complete	TQW10540.1	1347.7	997	https://www.orthodb.org/v10?query=2137at5125	cellular morphogenesis protein
2140at5125	Complete	TQW10321.1	1163.9	942	https://www.orthodb.org/v10?query=2140at5125	Dicer dimerisation domain
2149at5125	Complete	TQW01707.1	1750.7	906	https://www.orthodb.org/v10?query=2149at5125	regulator-nonsense transcripts 1
2150at5125	Complete	TQW06911.1	1824.6	968	https://www.orthodb.org/v10?query=2150at5125	Endonuclease/Exonuclease/phosphatase
2163at5125	Complete	TQW09928.1	1206.7	795	https://www.orthodb.org/v10?query=2163at5125	Malate transporter, aliminium toerance
2180at5125	Complete	TQW09113.1	2190.4	1871	https://www.orthodb.org/v10?query=2180at5125	nucleoporin SONB
2185at5125	Complete	TQW04715.1	1432.0	805	https://www.orthodb.org/v10?query=2185at5125	Zinc finger, PHD-type
2195at5125	Complete	TQW07020.1	1783.6	1002	https://www.orthodb.org/v10?query=2195at5125	DNA repair protein RAD51
2196at5125	Complete	TQW10872.1	1943.6	1099	https://www.orthodb.org/v10?query=2196at5125	Elongator complex protein 1
2198at5125	Fragmented	TQW10516.1	983.0	547	https://www.orthodb.org/v10?query=2198at5125	Galactose oxidase, beta-propeller
2203at5125	Complete	TQW03291.1	1916.8	1003	https://www.orthodb.org/v10?query=2203at5125	ATP-dependent RNA helicase DHX8
2217at5125	Complete	TQW04828.1	2194.9	1165	https://www.orthodb.org/v10?query=2217at5125	Structural maintenance of chromosomes protein
2219at5125	Fragmented	TQW07776.1	662.8	428	https://www.orthodb.org/v10?query=2219at5125	WD40-repeat-containing domain
2221at5125	Complete	TQW05721.1	1918.3	920	https://www.orthodb.org/v10?query=2221at5125	Exportin-1
2236at5125	Complete	TQW04435.1	1926.3	1027	https://www.orthodb.org/v10?query=2236at5125	Ras guanine nucleotide exchange factor
2243at5125	Complete	TQW06878.1	1582.2	836	https://www.orthodb.org/v10?query=2243at5125	DUF1339 domain protein
2247at5125	Complete	TQW10451.1	1327.1	1067	https://www.orthodb.org/v10?query=2247at5125	Nucleolar 27S pre-rRNA processing protein
2248at5125	Complete	TQW04255.1	1707.7	1201	https://www.orthodb.org/v10?query=2248at5125	Zinc finger, RING-CH-type
2250at5125	Complete	TQW10361.1	1233.5	1130	https://www.orthodb.org/v10?query=2250at5125	Ankyrin repeat-containing domain protein
2255at5125	Complete	TQW08263.1	1854.0	1010	https://www.orthodb.org/v10?query=2255at5125	Calcium-transporting ATPase
2266at5125	Complete	TQW11720.1	1869.4	899	https://www.orthodb.org/v10?query=2266at5125	glycoside hydrolase family 63
