# BUSCO version is: 5.5.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of genomes: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
429at5125	Complete	KAF1737386.1	2656.5	1575	https://www.orthodb.org/v10?query=429at5125	anaphase-promoting complex subunit 1
434at5125	Complete	KAF1737976.1	3180.2	1575	https://www.orthodb.org/v10?query=434at5125	class V chitin synthase
446at5125	Complete	KAF1731540.1	3127.4	1616	https://www.orthodb.org/v10?query=446at5125	SNF2-related, N-terminal domain
459at5125	Complete	KAF1732279.1	3015.3	1399	https://www.orthodb.org/v10?query=459at5125	acyl CoA ligase-like protein
463at5125	Complete	KAF1730360.1	3079.5	1484	https://www.orthodb.org/v10?query=463at5125	Clathrin heavy chain
481at5125	Complete	KAF1735489.1	2810.1	1619	https://www.orthodb.org/v10?query=481at5125	Helicase SEN1
485at5125	Complete	KAF1739110.1	2235.7	1880	https://www.orthodb.org/v10?query=485at5125	Ubiquitin C-terminal hydrolase
497at5125	Complete	KAF1733282.1	3008.7	1510	https://www.orthodb.org/v10?query=497at5125	Sec7, C-terminal
499at5125	Complete	KAF1729801.1	2513.4	1536	https://www.orthodb.org/v10?query=499at5125	Proteasome component ECM29
521at5125	Complete	KAF1730312.1	2643.8	1495	https://www.orthodb.org/v10?query=521at5125	Putative response regulator receiver RIM15p
522at5125	Complete	KAF1737978.1	2680.5	1454	https://www.orthodb.org/v10?query=522at5125	class VII chitin synthase
527at5125	Complete	KAF1730403.1	2790.3	1381	https://www.orthodb.org/v10?query=527at5125	kinesin
539at5125	Complete	KAF1731998.1	2708.1	1556	https://www.orthodb.org/v10?query=539at5125	U3 small nucleolar RNA-associated protein
542at5125	Complete	KAF1738693.1	2386.9	1618	https://www.orthodb.org/v10?query=542at5125	Separin
569at5125	Complete	KAF1736586.1	2964.3	1533	https://www.orthodb.org/v10?query=569at5125	DNA-directed RNA polymerase subunit
581at5125	Complete	KAF1737871.1	2470.5	1404	https://www.orthodb.org/v10?query=581at5125	Sister chromatid cohesion protein
616at5125	Complete	KAF1739070.1	2650.5	1585	https://www.orthodb.org/v10?query=616at5125	Nucleoporin
637at5125	Complete	KAF1737891.1	1977.0	1227	https://www.orthodb.org/v10?query=637at5125	Winged helix-like DNA-binding domain superfamily
655at5125	Complete	KAF1731942.1	2514.4	1483	https://www.orthodb.org/v10?query=655at5125	cellular morphogenesis regulator DopA
658at5125	Complete	KAF1730796.1	2225.4	1313	https://www.orthodb.org/v10?query=658at5125	tuberin
664at5125	Complete	KAF1731601.1	2426.8	1229	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
672at5125	Complete	KAF1729830.1	2602.0	1331	https://www.orthodb.org/v10?query=672at5125	Glycogen debranching enzyme
677at5125	Complete	KAF1730896.1	2830.9	1406	https://www.orthodb.org/v10?query=677at5125	Myosin head, motor domain protein
694at5125	Complete	KAF1730017.1	2073.9	1249	https://www.orthodb.org/v10?query=694at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
707at5125	Complete	KAF1738795.1	2400.4	1755	https://www.orthodb.org/v10?query=707at5125	THO complex, subunitTHOC2, C-terminal
720at5125	Complete	KAF1735596.1	1927.9	1624	https://www.orthodb.org/v10?query=720at5125	myosin class II heavy chain
726at5125	Complete	KAF1734902.1	2284.2	1236	https://www.orthodb.org/v10?query=726at5125	Zinc finger, PHD-type
729at5125	Complete	KAF1730082.1	2417.2	1529	https://www.orthodb.org/v10?query=729at5125	Autophagy-related protein 2
740at5125	Complete	KAF1733585.1	2122.4	1200	https://www.orthodb.org/v10?query=740at5125	ABC transporter, transmembrane domain, type 1
742at5125	Complete	KAF1731097.1	829.0	728	https://www.orthodb.org/v10?query=742at5125	HDA1 complex subunit
746at5125	Complete	KAF1734245.1	2521.4	1299	https://www.orthodb.org/v10?query=746at5125	Sulfite reductase beta subunit
776at5125	Complete	KAF1738403.1	2385.7	1628	https://www.orthodb.org/v10?query=776at5125	ankyrin repeat containing protein
782at5125	Complete	KAF1738536.1	2553.1	1326	https://www.orthodb.org/v10?query=782at5125	Multidrug resistance-associated protein 1
789at5125	Complete	KAF1733275.1	2085.8	1364	https://www.orthodb.org/v10?query=789at5125	endosomal peripheral membrane protein
794at5125	Missing
799at5125	Complete	KAF1733095.1	2268.2	1577	https://www.orthodb.org/v10?query=799at5125	chromosome segregation ATPase family protein
818at5125	Complete	KAF1732187.1	1914.1	1239	https://www.orthodb.org/v10?query=818at5125	HEAT repeat protein
824at5125	Complete	KAF1729596.1	1936.7	1241	https://www.orthodb.org/v10?query=824at5125	Ankyrin repeat-containing domain
854at5125	Complete	KAF1737633.1	2415.6	1321	https://www.orthodb.org/v10?query=854at5125	DNA-directed RNA polymerase subunit
868at5125	Complete	KAF1732394.1	2535.3	1376	https://www.orthodb.org/v10?query=868at5125	ABC transporter type 1, transmembrane domain
874at5125	Complete	KAF1739189.1	2557.9	1282	https://www.orthodb.org/v10?query=874at5125	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
879at5125	Complete	KAF1735141.1	2433.0	1424	https://www.orthodb.org/v10?query=879at5125	related to NUO-14 NADH2 dehydrogenase (ubiquinone) 14K chain
923at5125	Complete	KAF1735477.1	1800.0	1189	https://www.orthodb.org/v10?query=923at5125	related to SRB8-DNA-directed RNA polymerase II holoenzyme and Srb10 CDK subcomplex subunit
925at5125	Complete	KAF1733953.1	2273.9	1268	https://www.orthodb.org/v10?query=925at5125	Sec7 domain
928at5125	Complete	KAF1737923.1	2303.3	1243	https://www.orthodb.org/v10?query=928at5125	phosphoinositide 3-kinase regulatory subunit 4
940at5125	Complete	KAF1736923.1	2098.5	1267	https://www.orthodb.org/v10?query=940at5125	Sortilin
944at5125	Complete	KAF1738708.1	2393.4	1418	https://www.orthodb.org/v10?query=944at5125	nuclear pore complex subunit Nup192, putative
949at5125	Complete	KAF1735010.1	2332.0	1254	https://www.orthodb.org/v10?query=949at5125	Cytokinesis protein sepA
982at5125	Complete	KAF1735739.1	2254.6	1286	https://www.orthodb.org/v10?query=982at5125	Protein kinase domain
1018at5125	Complete	KAF1730393.1	2495.0	1473	https://www.orthodb.org/v10?query=1018at5125	S1 domain
1027at5125	Complete	KAF1735348.1	1550.3	1184	https://www.orthodb.org/v10?query=1027at5125	Leucine-rich repeat
1066at5125	Complete	KAF1734376.1	2187.1	1240	https://www.orthodb.org/v10?query=1066at5125	Phospholipase
1068at5125	Complete	KAF1730482.1	2229.6	1246	https://www.orthodb.org/v10?query=1068at5125	DNA helicase INO80
1071at5125	Complete	KAF1735632.1	2484.0	1286	https://www.orthodb.org/v10?query=1071at5125	Phospholipid-transporting ATPase
1079at5125	Complete	KAF1735791.1	2074.2	1124	https://www.orthodb.org/v10?query=1079at5125	Phosphoribosylformylglycinamidine synthase
1083at5125	Complete	KAF1733925.1	2485.0	1319	https://www.orthodb.org/v10?query=1083at5125	thyroid hormone receptor interactor 12
1101at5125	Complete	KAF1736619.1	2757.4	1448	https://www.orthodb.org/v10?query=1101at5125	golgi complex component
1103at5125	Complete	KAF1737406.1	2457.6	1490	https://www.orthodb.org/v10?query=1103at5125	Ras GTPase activating protein
1128at5125	Complete	KAF1733802.1	1808.9	1226	https://www.orthodb.org/v10?query=1128at5125	Putative glyoxal oxidase
1130at5125	Complete	KAF1738582.1	2126.0	1163	https://www.orthodb.org/v10?query=1130at5125	DNA polymerase
1147at5125	Complete	KAF1734924.1	2110.7	1296	https://www.orthodb.org/v10?query=1147at5125	C7YV14_NECH7
1179at5125	Complete	KAF1733645.1	2151.5	1474	https://www.orthodb.org/v10?query=1179at5125	kinesin
1181at5125	Missing
1182at5125	Complete	KAF1734042.1	2043.7	1296	https://www.orthodb.org/v10?query=1182at5125	WD40/YVTN repeat-like-containing domain superfamily
1187at5125	Complete	KAF1735685.1	2464.9	1155	https://www.orthodb.org/v10?query=1187at5125	WD40-repeat-containing domain
1198at5125	Complete	KAF1735537.1	1877.0	1255	https://www.orthodb.org/v10?query=1198at5125	Rho guanyl nucleotide exchange factor
1210at5125	Complete	KAF1735546.1	1936.4	1136	https://www.orthodb.org/v10?query=1210at5125	WD40-repeat-containing domain
1220at5125	Complete	KAF1732022.1	2407.4	1241	https://www.orthodb.org/v10?query=1220at5125	Transcription elongation factor Spt6
1224at5125	Complete	KAF1731607.1	2240.1	1206	https://www.orthodb.org/v10?query=1224at5125	Tricalbin
1225at5125	Complete	KAF1737792.1	2346.3	1201	https://www.orthodb.org/v10?query=1225at5125	Transcription initiation factor TFIID subunit 2
1240at5125	Complete	KAF1730458.1	1368.2	1127	https://www.orthodb.org/v10?query=1240at5125	dim2-associated protein 1, variant 1
1255at5125	Complete	KAF1732195.1	2385.9	1362	https://www.orthodb.org/v10?query=1255at5125	transcription factor SipA3
1275at5125	Complete	KAF1732855.1	2287.1	1159	https://www.orthodb.org/v10?query=1275at5125	5-oxoprolinase
1276at5125	Complete	KAF1737203.1	2236.5	1154	https://www.orthodb.org/v10?query=1276at5125	Lysophospholipase NTE1
1281at5125	Complete	KAF1732955.1	2179.8	1137	https://www.orthodb.org/v10?query=1281at5125	Cation-transporting ATPase
1284at5125	Complete	KAF1733264.1	1869.5	1076	https://www.orthodb.org/v10?query=1284at5125	DNA replication factor Dna2
1287at5125	Complete	KAF1737755.1	1412.5	968	https://www.orthodb.org/v10?query=1287at5125	PhoD-like superfamily
1299at5125	Complete	KAF1737863.1	2173.2	1235	https://www.orthodb.org/v10?query=1299at5125	related to pre-mRNA 3`-end processing factor CF II
1305at5125	Complete	KAF1734314.1	2023.1	1116	https://www.orthodb.org/v10?query=1305at5125	Putative ABC transporter ATP-binding protein/permease
1307at5125	Complete	KAF1738443.1	2161.3	1034	https://www.orthodb.org/v10?query=1307at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1318at5125	Complete	KAF1738344.1	2320.1	1237	https://www.orthodb.org/v10?query=1318at5125	Non-repetitive nucleoporin
1331at5125	Complete	KAF1730869.1	1506.2	1228	https://www.orthodb.org/v10?query=1331at5125	Proteinrelated to glucan 1, 4-alpha-glucosidase
1341at5125	Complete	KAF1730486.1	1928.0	1212	https://www.orthodb.org/v10?query=1341at5125	Hypercellular protein HypA
1361at5125	Complete	KAF1730255.1	2224.8	1048	https://www.orthodb.org/v10?query=1361at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1365at5125	Complete	KAF1737149.1	2211.1	1246	https://www.orthodb.org/v10?query=1365at5125	Tetratricopeptide-like helical
1370at5125	Complete	KAF1729768.1	1702.0	1153	https://www.orthodb.org/v10?query=1370at5125	TMEM1 family protein
1377at5125	Complete	KAF1730907.1	1208.3	712	https://www.orthodb.org/v10?query=1377at5125	Related to UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase
1393at5125	Missing
1400at5125	Complete	KAF1733750.1	2032.3	1433	https://www.orthodb.org/v10?query=1400at5125	Pleckstrin homology domain
1410at5125	Missing
1428at5125	Complete	KAF1731928.1	2028.5	1081	https://www.orthodb.org/v10?query=1428at5125	Mammalian uncoordinated homology 13, domain 2
1438at5125	Complete	KAF1731242.1	1866.6	1145	https://www.orthodb.org/v10?query=1438at5125	Nuclear pore complex subunit Nup133
1440at5125	Complete	KAF1732249.1	2001.9	1100	https://www.orthodb.org/v10?query=1440at5125	nonribosomal peptide synthetase 10
1447at5125	Complete	KAF1731657.1	2142.5	1089	https://www.orthodb.org/v10?query=1447at5125	MAP kinase kinase kinase
1452at5125	Complete	KAF1736791.1	2319.1	1340	https://www.orthodb.org/v10?query=1452at5125	DNA topoisomerase 2
1462at5125	Complete	KAF1733752.1	2163.5	1131	https://www.orthodb.org/v10?query=1462at5125	DNA polymerase
1473at5125	Complete	KAF1733883.1	1423.5	1062	https://www.orthodb.org/v10?query=1473at5125	Ras guanine nucleotide exchange factor domain superfamily
1484at5125	Complete	KAF1729769.1	2650.0	1539	https://www.orthodb.org/v10?query=1484at5125	Helicase SWR1
1485at5125	Complete	KAF1738424.1	1955.4	1230	https://www.orthodb.org/v10?query=1485at5125	Zinc finger, RING/FYVE/PHD-type
1502at5125	Complete	KAF1734512.1	1939.3	1091	https://www.orthodb.org/v10?query=1502at5125	VPS9 domain protein
1508at5125	Complete	KAF1737831.1	1899.8	999	https://www.orthodb.org/v10?query=1508at5125	Histone deacetylase interacting
1510at5125	Complete	KAF1738580.1	2268.8	1206	https://www.orthodb.org/v10?query=1510at5125	Pre-mRNA-splicing factor
1511at5125	Complete	KAF1733068.1	1497.7	1121	https://www.orthodb.org/v10?query=1511at5125	Mediator of RNA polymerase II transcription subunit 13
1515at5125	Complete	KAF1737019.1	1762.4	1095	https://www.orthodb.org/v10?query=1515at5125	UDP-glucose
1528at5125	Complete	KAF1732147.1	2226.4	1217	https://www.orthodb.org/v10?query=1528at5125	Armadillo-type fold protein
1531at5125	Complete	KAF1739740.1	2057.4	1123	https://www.orthodb.org/v10?query=1531at5125	cytosolic regulator Pianissimo
1565at5125	Complete	KAF1730189.1	1963.3	952	https://www.orthodb.org/v10?query=1565at5125	Chitin synthase 4
1566at5125	Complete	KAF1737098.1	1972.6	1082	https://www.orthodb.org/v10?query=1566at5125	Nucleoporin Pom152
1580at5125	Complete	KAF1730839.1	2011.9	1090	https://www.orthodb.org/v10?query=1580at5125	DEAD/DEAH box helicase
1597at5125	Missing
1605at5125	Complete	KAF1734474.1	2294.3	1250	https://www.orthodb.org/v10?query=1605at5125	related to DNA/RNA helicase (DEAD/H box family II)
1612at5125	Complete	KAF1737921.1	2074.7	1030	https://www.orthodb.org/v10?query=1612at5125	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
1613at5125	Complete	KAF1735825.1	1610.9	975	https://www.orthodb.org/v10?query=1613at5125	L-aminoadipate-semialdehyde dehydrogenase
1619at5125	Complete	KAF1731383.1	2081.9	1020	https://www.orthodb.org/v10?query=1619at5125	Splicing factor 3B subunit 1
1620at5125	Complete	KAF1732643.1	2034.7	993	https://www.orthodb.org/v10?query=1620at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1630at5125	Complete	KAF1732602.1	2068.0	1305	https://www.orthodb.org/v10?query=1630at5125	Rho guanyl nucleotide exchange factor
1635at5125	Complete	KAF1737018.1	2144.1	1037	https://www.orthodb.org/v10?query=1635at5125	Coatomer subunit alpha
1644at5125	Complete	KAF1731512.1	2338.9	1175	https://www.orthodb.org/v10?query=1644at5125	Probable component of SWI/SNF global transcription activator complex
1676at5125	Complete	KAF1737988.1	1412.6	1014	https://www.orthodb.org/v10?query=1676at5125	thermotolerance protein
1679at5125	Complete	KAF1731366.1	2282.3	1069	https://www.orthodb.org/v10?query=1679at5125	two-component osmosensing histidine kinase (Bos1)
1721at5125	Complete	KAF1730271.1	508.6	480	https://www.orthodb.org/v10?query=1721at5125	Zinc finger protein
1729at5125	Complete	KAF1734100.1	1958.6	1021	https://www.orthodb.org/v10?query=1729at5125	patched sphingolipid transporter
1752at5125	Complete	KAF1738389.1	1983.7	1183	https://www.orthodb.org/v10?query=1752at5125	DNA-directed RNA polymerase
1758at5125	Complete	KAF1739513.1	1994.3	1096	https://www.orthodb.org/v10?query=1758at5125	K Homology domain, type 1
1767at5125	Complete	KAF1731965.1	2093.9	1012	https://www.orthodb.org/v10?query=1767at5125	Pyruvate carboxylase
1768at5125	Complete	KAF1735456.1	457.7	456	https://www.orthodb.org/v10?query=1768at5125	Mitochondrial inner-membrane-bound regulator domain-containing protein
1771at5125	Complete	KAF1735018.1	2060.9	1077	https://www.orthodb.org/v10?query=1771at5125	P-type ATPase
1773at5125	Complete	KAF1736694.1	1398.9	1274	https://www.orthodb.org/v10?query=1773at5125	Dbl homology (DH) domain
1774at5125	Fragmented	KAF1735015.1	1282.8	886	https://www.orthodb.org/v10?query=1774at5125	COPII coat assembly protein sec16
1779at5125	Complete	KAF1736999.1	1747.3	907	https://www.orthodb.org/v10?query=1779at5125	Sterol 3-beta-glucosyltransferase
1801at5125	Complete	KAF1730372.1	1998.3	1074	https://www.orthodb.org/v10?query=1801at5125	Peroxisomal biogenesis factor 6
1804at5125	Complete	KAF1731231.1	1891.9	981	https://www.orthodb.org/v10?query=1804at5125	Ubiquitin carboxyl-terminal hydrolase 7, ICP0-binding domain
1824at5125	Complete	KAF1731418.1	1749.0	998	https://www.orthodb.org/v10?query=1824at5125	Peroxisome biogenesis factor 1
1827at5125	Complete	KAF1734170.1	1811.4	995	https://www.orthodb.org/v10?query=1827at5125	Cell division control protein 15, cdc15
1828at5125	Complete	KAF1730894.1	2001.0	1060	https://www.orthodb.org/v10?query=1828at5125	Cation-transporting ATPase
1830at5125	Complete	KAF1734247.1	1645.2	777	https://www.orthodb.org/v10?query=1830at5125	class 2 chitin synthase
1842at5125	Complete	KAF1730999.1	1614.8	986	https://www.orthodb.org/v10?query=1842at5125	Zinc finger, RING-type
1848at5125	Complete	KAF1736993.1	2048.7	1005	https://www.orthodb.org/v10?query=1848at5125	Condensin complex subunit 1
1849at5125	Complete	KAF1734002.1	2144.4	1086	https://www.orthodb.org/v10?query=1849at5125	ATP-dependent RNA helicase Ski2, C-terminal
1867at5125	Complete	KAF1731566.1	2140.5	1125	https://www.orthodb.org/v10?query=1867at5125	ABC transporter type 1, transmembrane domain
1890at5125	Complete	KAF1735575.1	1720.0	883	https://www.orthodb.org/v10?query=1890at5125	Winged helix-like DNA-binding domain superfamily
1903at5125	Complete	KAF1739641.1	1521.2	960	https://www.orthodb.org/v10?query=1903at5125	glutathione transferase omega-1
1907at5125	Complete	KAF1739024.1	1849.3	941	https://www.orthodb.org/v10?query=1907at5125	Carbamoyl-phosphate synthase arginine-specific large chain
1938at5125	Complete	KAF1736293.1	1558.4	1083	https://www.orthodb.org/v10?query=1938at5125	ATP-dependent DNA helicase
1950at5125	Complete	KAF1737078.1	1988.5	1097	https://www.orthodb.org/v10?query=1950at5125	Armadillo-type fold protein
1954at5125	Complete	KAF1731864.1	1901.5	1217	https://www.orthodb.org/v10?query=1954at5125	ATPase, AAA-type, conserved site
1977at5125	Complete	KAF1729566.1	1846.4	1030	https://www.orthodb.org/v10?query=1977at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
1991at5125	Complete	KAF1736718.1	2085.1	1044	https://www.orthodb.org/v10?query=1991at5125	myosin-5
1992at5125	Complete	KAF1736656.1	1857.2	1070	https://www.orthodb.org/v10?query=1992at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2009at5125	Complete	KAF1733920.1	1233.7	755	https://www.orthodb.org/v10?query=2009at5125	Ras GTPase-activating domain
2010at5125	Complete	KAF1729580.1	1906.6	962	https://www.orthodb.org/v10?query=2010at5125	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
2017at5125	Complete	KAF1735315.1	1784.5	1170	https://www.orthodb.org/v10?query=2017at5125	Kelch repeat type 1
2023at5125	Complete	KAF1731670.1	1121.5	907	https://www.orthodb.org/v10?query=2023at5125	actin filament binding
2038at5125	Complete	KAF1736243.1	1830.0	1061	https://www.orthodb.org/v10?query=2038at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2039at5125	Complete	KAF1738632.1	1914.4	930	https://www.orthodb.org/v10?query=2039at5125	Isoleucyl-tRNA synthetase
2052at5125	Complete	KAF1736497.1	1906.9	952	https://www.orthodb.org/v10?query=2052at5125	Alpha-mannosidase
2072at5125	Fragmented	KAF1737152.1	1429.6	852	https://www.orthodb.org/v10?query=2072at5125	mitogen activated protein kinase kinase kinase 3, mapkkk3, mekk3
2074at5125	Complete	KAF1730789.1	1946.1	934	https://www.orthodb.org/v10?query=2074at5125	DNA polymerase
2076at5125	Complete	KAF1732039.1	1895.5	1200	https://www.orthodb.org/v10?query=2076at5125	Autophagy-related protein 11
2083at5125	Complete	KAF1732003.1	1288.4	1054	https://www.orthodb.org/v10?query=2083at5125	chromatin-remodeling complex ATPase chain isw-1
2097at5125	Duplicated	KAF1729493.1	1881.7	1015	https://www.orthodb.org/v10?query=2097at5125	C2 domain protein
2097at5125	Duplicated	KAF1731981.1	1876.0	1028	https://www.orthodb.org/v10?query=2097at5125	C2 domain protein
2117at5125	Complete	KAF1730136.1	1333.9	1050	https://www.orthodb.org/v10?query=2117at5125	Dicer dimerisation domain
2135at5125	Complete	KAF1735854.1	1910.3	989	https://www.orthodb.org/v10?query=2135at5125	leucyl-tRNA synthetase
2136at5125	Complete	KAF1737244.1	2055.9	1171	https://www.orthodb.org/v10?query=2136at5125	Probable RAD50 homolog uvs-6
2137at5125	Complete	KAF1731389.1	1364.6	997	https://www.orthodb.org/v10?query=2137at5125	cellular morphogenesis protein
2140at5125	Complete	KAF1736084.1	1160.4	953	https://www.orthodb.org/v10?query=2140at5125	Dicer dimerisation domain
2149at5125	Complete	KAF1734388.1	1740.7	905	https://www.orthodb.org/v10?query=2149at5125	regulator-nonsense transcripts 1
2150at5125	Complete	KAF1730174.1	1815.7	947	https://www.orthodb.org/v10?query=2150at5125	Endonuclease/Exonuclease/phosphatase
2163at5125	Complete	KAF1737316.1	1203.6	797	https://www.orthodb.org/v10?query=2163at5125	Malate transporter, aliminium toerance
2180at5125	Complete	KAF1729593.1	2157.9	2114	https://www.orthodb.org/v10?query=2180at5125	nucleoporin SONB
2185at5125	Complete	KAF1734437.1	1498.2	885	https://www.orthodb.org/v10?query=2185at5125	Zinc finger, PHD-type
2195at5125	Complete	KAF1738899.1	1708.7	955	https://www.orthodb.org/v10?query=2195at5125	DNA repair protein RAD51
2196at5125	Complete	KAF1730718.1	1942.1	1093	https://www.orthodb.org/v10?query=2196at5125	Elongator complex protein 1
2198at5125	Fragmented	KAF1731968.1	995.7	557	https://www.orthodb.org/v10?query=2198at5125	Galactose oxidase, beta-propeller
2203at5125	Complete	KAF1738381.1	1907.9	1002	https://www.orthodb.org/v10?query=2203at5125	ATP-dependent RNA helicase DHX8
2217at5125	Complete	KAF1734298.1	1945.8	1057	https://www.orthodb.org/v10?query=2217at5125	Structural maintenance of chromosomes protein
2219at5125	Complete	KAF1737879.1	1234.9	838	https://www.orthodb.org/v10?query=2219at5125	WD40-repeat-containing domain
2221at5125	Complete	KAF1735815.1	1923.0	919	https://www.orthodb.org/v10?query=2221at5125	Exportin-1
2236at5125	Complete	KAF1733382.1	1942.7	1019	https://www.orthodb.org/v10?query=2236at5125	Ras guanine nucleotide exchange factor
2243at5125	Complete	KAF1730210.1	1551.4	837	https://www.orthodb.org/v10?query=2243at5125	DUF1339 domain protein
2247at5125	Complete	KAF1731913.1	1340.6	1067	https://www.orthodb.org/v10?query=2247at5125	Nucleolar 27S pre-rRNA processing protein
2248at5125	Complete	KAF1733581.1	1912.8	1265	https://www.orthodb.org/v10?query=2248at5125	Zinc finger, RING-CH-type
2250at5125	Complete	KAF1731841.1	1253.6	1170	https://www.orthodb.org/v10?query=2250at5125	Ankyrin repeat-containing domain protein
2255at5125	Complete	KAF1736876.1	1856.5	1011	https://www.orthodb.org/v10?query=2255at5125	Calcium-transporting ATPase
2266at5125	Complete	KAF1732572.1	1743.9	904	https://www.orthodb.org/v10?query=2266at5125	glycoside hydrolase family 63
2286at5125	Complete	KAF1732178.1	1369.9	951	https://www.orthodb.org/v10?query=2286at5125	ubiquitin carboxyl-terminal hydrolase
