# BUSCO version is: 5.5.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of genomes: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
485at5125	Complete	QPH16557.1	2392.1	1799	https://www.orthodb.org/v10?query=485at5125	Ubiquitin C-terminal hydrolase
497at5125	Complete	QPH04686.1	2997.5	1536	https://www.orthodb.org/v10?query=497at5125	Sec7, C-terminal
499at5125	Complete	QPH18301.1	2549.9	1522	https://www.orthodb.org/v10?query=499at5125	Proteasome component ECM29
521at5125	Complete	QPG99255.1	2681.9	1478	https://www.orthodb.org/v10?query=521at5125	Putative response regulator receiver RIM15p
522at5125	Complete	QPH04454.1	2713.5	1437	https://www.orthodb.org/v10?query=522at5125	class VII chitin synthase
527at5125	Complete	QPH04930.1	2789.1	1412	https://www.orthodb.org/v10?query=527at5125	kinesin
539at5125	Complete	QPH01299.1	2751.7	1573	https://www.orthodb.org/v10?query=539at5125	U3 small nucleolar RNA-associated protein
542at5125	Complete	QPH12317.1	2405.8	1690	https://www.orthodb.org/v10?query=542at5125	Separin
569at5125	Complete	QPG95954.1	3032.6	1556	https://www.orthodb.org/v10?query=569at5125	DNA-directed RNA polymerase subunit
581at5125	Complete	QPG94964.1	2491.3	1452	https://www.orthodb.org/v10?query=581at5125	Sister chromatid cohesion protein
616at5125	Complete	QPH12540.1	2753.5	1572	https://www.orthodb.org/v10?query=616at5125	Nucleoporin
637at5125	Complete	QPG94954.1	2026.4	1265	https://www.orthodb.org/v10?query=637at5125	Winged helix-like DNA-binding domain superfamily
655at5125	Complete	QPH01002.1	2557.3	1480	https://www.orthodb.org/v10?query=655at5125	cellular morphogenesis regulator DopA
658at5125	Missing
664at5125	Complete	QPH10792.1	2331.7	1231	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
672at5125	Complete	QPH18046.1	2580.6	1330	https://www.orthodb.org/v10?query=672at5125	Glycogen debranching enzyme
677at5125	Missing
694at5125	Complete	QPH09672.1	2159.5	1316	https://www.orthodb.org/v10?query=694at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
707at5125	Complete	QPH19241.1	2451.3	1759	https://www.orthodb.org/v10?query=707at5125	THO complex, subunitTHOC2, C-terminal
720at5125	Complete	QPG96201.1	1889.5	1426	https://www.orthodb.org/v10?query=720at5125	myosin class II heavy chain
726at5125	Complete	QPG96490.1	2205.9	1179	https://www.orthodb.org/v10?query=726at5125	Zinc finger, PHD-type
729at5125	Missing
740at5125	Complete	QPH02835.1	2138.4	1194	https://www.orthodb.org/v10?query=740at5125	ABC transporter, transmembrane domain, type 1
742at5125	Complete	QPG96956.1	817.7	823	https://www.orthodb.org/v10?query=742at5125	HDA1 complex subunit
746at5125	Complete	QPH04643.1	2536.9	1336	https://www.orthodb.org/v10?query=746at5125	Sulfite reductase beta subunit
776at5125	Complete	QPH18990.1	2326.1	1545	https://www.orthodb.org/v10?query=776at5125	ankyrin repeat containing protein
782at5125	Complete	QPH12678.1	2524.7	1322	https://www.orthodb.org/v10?query=782at5125	Multidrug resistance-associated protein 1
789at5125	Complete	QPG97827.1	2164.9	1364	https://www.orthodb.org/v10?query=789at5125	endosomal peripheral membrane protein
794at5125	Complete	QPG98868.1	2508.3	1562	https://www.orthodb.org/v10?query=794at5125	Histone transcription regulator 3
799at5125	Complete	QPG97963.1	2331.4	1561	https://www.orthodb.org/v10?query=799at5125	chromosome segregation ATPase family protein
818at5125	Complete	QPH02014.1	1918.7	1231	https://www.orthodb.org/v10?query=818at5125	HEAT repeat protein
824at5125	Complete	QPG94513.1	1954.8	1191	https://www.orthodb.org/v10?query=824at5125	Ankyrin repeat-containing domain
854at5125	Complete	QPG95132.1	2412.7	1376	https://www.orthodb.org/v10?query=854at5125	DNA-directed RNA polymerase subunit
868at5125	Complete	QPH03853.1	2612.9	1371	https://www.orthodb.org/v10?query=868at5125	ABC transporter type 1, transmembrane domain
874at5125	Complete	QPG94301.1	2577.5	1282	https://www.orthodb.org/v10?query=874at5125	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
879at5125	Missing
923at5125	Complete	QPG94623.1	1801.8	1193	https://www.orthodb.org/v10?query=923at5125	related to SRB8-DNA-directed RNA polymerase II holoenzyme and Srb10 CDK subcomplex subunit
925at5125	Complete	QPH04537.1	2260.4	1249	https://www.orthodb.org/v10?query=925at5125	Sec7 domain
928at5125	Complete	QPH12170.1	2351.9	1233	https://www.orthodb.org/v10?query=928at5125	phosphoinositide 3-kinase regulatory subunit 4
940at5125	Complete	QPG99562.1	2138.1	1259	https://www.orthodb.org/v10?query=940at5125	Sortilin
944at5125	Complete	QPH12355.1	2515.3	1421	https://www.orthodb.org/v10?query=944at5125	nuclear pore complex subunit Nup192, putative
949at5125	Complete	QPG97149.1	2350.1	1244	https://www.orthodb.org/v10?query=949at5125	Cytokinesis protein sepA
982at5125	Complete	QPG97183.1	2362.0	1324	https://www.orthodb.org/v10?query=982at5125	Protein kinase domain
1018at5125	Complete	QPG95596.1	2546.7	1553	https://www.orthodb.org/v10?query=1018at5125	S1 domain
1027at5125	Complete	QPG97615.1	1630.5	1194	https://www.orthodb.org/v10?query=1027at5125	Leucine-rich repeat
1066at5125	Complete	QPG96581.1	2269.2	1204	https://www.orthodb.org/v10?query=1066at5125	Phospholipase
1068at5125	Complete	QPG94119.1	2251.1	1272	https://www.orthodb.org/v10?query=1068at5125	DNA helicase INO80
1071at5125	Complete	QPH18830.1	2534.1	1295	https://www.orthodb.org/v10?query=1071at5125	Phospholipid-transporting ATPase
1079at5125	Complete	QPG98473.1	2091.7	1123	https://www.orthodb.org/v10?query=1079at5125	Phosphoribosylformylglycinamidine synthase
1083at5125	Complete	QPH11032.1	2522.8	1305	https://www.orthodb.org/v10?query=1083at5125	thyroid hormone receptor interactor 12
1101at5125	Complete	QPG96023.1	2747.0	1445	https://www.orthodb.org/v10?query=1101at5125	golgi complex component
1103at5125	Complete	QPG95894.1	2463.9	1452	https://www.orthodb.org/v10?query=1103at5125	Ras GTPase activating protein
1128at5125	Complete	QPG98450.1	1777.7	1173	https://www.orthodb.org/v10?query=1128at5125	Putative glyoxal oxidase
1130at5125	Complete	QPH16774.1	2239.9	1206	https://www.orthodb.org/v10?query=1130at5125	DNA polymerase
1147at5125	Complete	QPG96989.1	2235.4	1307	https://www.orthodb.org/v10?query=1147at5125	C7YV14_NECH7
1179at5125	Complete	QPH19849.1	2187.1	1417	https://www.orthodb.org/v10?query=1179at5125	kinesin
1181at5125	Complete	QPH01046.1	2497.8	1246	https://www.orthodb.org/v10?query=1181at5125	Chromo domain-containing protein 1
1182at5125	Complete	QPH19695.1	2052.9	1339	https://www.orthodb.org/v10?query=1182at5125	WD40/YVTN repeat-like-containing domain superfamily
1187at5125	Complete	QPG97402.1	2494.2	1147	https://www.orthodb.org/v10?query=1187at5125	WD40-repeat-containing domain
1198at5125	Complete	QPG96268.1	1987.9	1342	https://www.orthodb.org/v10?query=1198at5125	Rho guanyl nucleotide exchange factor
1210at5125	Complete	QPG96246.1	2019.6	1136	https://www.orthodb.org/v10?query=1210at5125	WD40-repeat-containing domain
1220at5125	Complete	QPG98129.1	2424.0	1240	https://www.orthodb.org/v10?query=1220at5125	Transcription elongation factor Spt6
1224at5125	Complete	QPH01727.1	2274.2	1184	https://www.orthodb.org/v10?query=1224at5125	Tricalbin
1225at5125	Complete	QPG95219.1	2339.7	1270	https://www.orthodb.org/v10?query=1225at5125	Transcription initiation factor TFIID subunit 2
1240at5125	Complete	QPH11554.1	1365.7	1097	https://www.orthodb.org/v10?query=1240at5125	dim2-associated protein 1, variant 1
1255at5125	Complete	QPH02007.1	2522.3	1365	https://www.orthodb.org/v10?query=1255at5125	transcription factor SipA3
1275at5125	Complete	QPH04869.1	2238.2	1158	https://www.orthodb.org/v10?query=1275at5125	5-oxoprolinase
1276at5125	Complete	QPH12201.1	2289.7	1148	https://www.orthodb.org/v10?query=1276at5125	Lysophospholipase NTE1
1281at5125	Complete	QPG96663.1	2193.5	1115	https://www.orthodb.org/v10?query=1281at5125	Cation-transporting ATPase
1284at5125	Complete	QPG94334.1	1873.4	1048	https://www.orthodb.org/v10?query=1284at5125	DNA replication factor Dna2
1287at5125	Complete	QPG95067.1	1452.5	923	https://www.orthodb.org/v10?query=1287at5125	PhoD-like superfamily
1299at5125	Complete	QPG95174.1	2204.5	1249	https://www.orthodb.org/v10?query=1299at5125	related to pre-mRNA 3`-end processing factor CF II
1305at5125	Complete	QPG94047.1	2011.0	1108	https://www.orthodb.org/v10?query=1305at5125	Putative ABC transporter ATP-binding protein/permease
1307at5125	Complete	QPH18901.1	2215.4	1085	https://www.orthodb.org/v10?query=1307at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1318at5125	Complete	QPH19343.1	2414.5	1228	https://www.orthodb.org/v10?query=1318at5125	Non-repetitive nucleoporin
1331at5125	Complete	QPG94080.1	1588.3	1194	https://www.orthodb.org/v10?query=1331at5125	Proteinrelated to glucan 1, 4-alpha-glucosidase
1341at5125	Complete	QPG96394.1	1909.6	1196	https://www.orthodb.org/v10?query=1341at5125	Hypercellular protein HypA
1361at5125	Complete	QPG98215.1	2285.1	1047	https://www.orthodb.org/v10?query=1361at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1365at5125	Complete	QPH10258.1	2189.7	1246	https://www.orthodb.org/v10?query=1365at5125	Tetratricopeptide-like helical
1370at5125	Complete	QPH16108.1	1752.4	1187	https://www.orthodb.org/v10?query=1370at5125	TMEM1 family protein
1377at5125	Complete	QPH17113.1	1458.9	861	https://www.orthodb.org/v10?query=1377at5125	Related to UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase
1393at5125	Complete	QPH03861.1	2306.5	1213	https://www.orthodb.org/v10?query=1393at5125	P-type ATPase
1400at5125	Complete	QPH17393.1	2105.6	1423	https://www.orthodb.org/v10?query=1400at5125	Pleckstrin homology domain
1410at5125	Complete	QPH02133.1	2323.4	1132	https://www.orthodb.org/v10?query=1410at5125	P-type ATPase
1428at5125	Complete	QPH01446.1	2228.7	1168	https://www.orthodb.org/v10?query=1428at5125	Mammalian uncoordinated homology 13, domain 2
1438at5125	Complete	QPH04192.1	1934.0	1127	https://www.orthodb.org/v10?query=1438at5125	Nuclear pore complex subunit Nup133
1440at5125	Complete	QPH02562.1	1976.3	1099	https://www.orthodb.org/v10?query=1440at5125	nonribosomal peptide synthetase 10
1447at5125	Complete	QPH01157.1	2217.4	1089	https://www.orthodb.org/v10?query=1447at5125	MAP kinase kinase kinase
1452at5125	Complete	QPG94795.1	2356.3	1346	https://www.orthodb.org/v10?query=1452at5125	DNA topoisomerase 2
1462at5125	Complete	QPH17414.1	2222.0	1178	https://www.orthodb.org/v10?query=1462at5125	DNA polymerase
1473at5125	Missing
1484at5125	Complete	QPH15861.1	2588.0	1516	https://www.orthodb.org/v10?query=1484at5125	Helicase SWR1
1485at5125	Complete	QPH19617.1	1871.9	1253	https://www.orthodb.org/v10?query=1485at5125	Zinc finger, RING/FYVE/PHD-type
1502at5125	Complete	QPG98994.1	1876.4	1061	https://www.orthodb.org/v10?query=1502at5125	VPS9 domain protein
1508at5125	Complete	QPG95218.1	1921.7	1018	https://www.orthodb.org/v10?query=1508at5125	Histone deacetylase interacting
1510at5125	Complete	QPH16753.1	2285.9	1202	https://www.orthodb.org/v10?query=1510at5125	Pre-mRNA-splicing factor
1511at5125	Complete	QPG94471.1	1813.8	1214	https://www.orthodb.org/v10?query=1511at5125	Mediator of RNA polymerase II transcription subunit 13
1515at5125	Complete	QPG93890.1	1722.1	1099	https://www.orthodb.org/v10?query=1515at5125	UDP-glucose
1528at5125	Complete	QPH01928.1	2249.7	1221	https://www.orthodb.org/v10?query=1528at5125	Armadillo-type fold protein
1531at5125	Complete	QPG93911.1	2085.3	1128	https://www.orthodb.org/v10?query=1531at5125	cytosolic regulator Pianissimo
1565at5125	Complete	QPG99361.1	1965.1	948	https://www.orthodb.org/v10?query=1565at5125	Chitin synthase 4
1566at5125	Complete	QPG93810.1	1967.0	1079	https://www.orthodb.org/v10?query=1566at5125	Nucleoporin Pom152
1580at5125	Missing
1597at5125	Complete	QPG99507.1	1967.5	1082	https://www.orthodb.org/v10?query=1597at5125	P-type ATPase
1605at5125	Complete	QPG98163.1	2369.0	1296	https://www.orthodb.org/v10?query=1605at5125	related to DNA/RNA helicase (DEAD/H box family II)
1612at5125	Complete	QPG94934.1	2327.2	1342	https://www.orthodb.org/v10?query=1612at5125	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
1613at5125	Complete	QPH04919.1	1498.6	990	https://www.orthodb.org/v10?query=1613at5125	L-aminoadipate-semialdehyde dehydrogenase
1619at5125	Complete	QPH00882.1	2093.1	1008	https://www.orthodb.org/v10?query=1619at5125	Splicing factor 3B subunit 1
1620at5125	Complete	QPH10386.1	2023.7	993	https://www.orthodb.org/v10?query=1620at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1630at5125	Complete	QPG94660.1	2172.1	1295	https://www.orthodb.org/v10?query=1630at5125	Rho guanyl nucleotide exchange factor
1635at5125	Complete	QPG93891.1	2164.2	1042	https://www.orthodb.org/v10?query=1635at5125	Coatomer subunit alpha
1644at5125	Complete	QPH01581.1	2329.7	1161	https://www.orthodb.org/v10?query=1644at5125	Probable component of SWI/SNF global transcription activator complex
1676at5125	Complete	QPH09892.1	1484.5	1040	https://www.orthodb.org/v10?query=1676at5125	thermotolerance protein
1679at5125	Complete	QPH01307.1	2357.9	1070	https://www.orthodb.org/v10?query=1679at5125	two-component osmosensing histidine kinase (Bos1)
1721at5125	Complete	QPG99265.1	561.9	411	https://www.orthodb.org/v10?query=1721at5125	Zinc finger protein
1729at5125	Complete	QPH11051.1	2149.1	1103	https://www.orthodb.org/v10?query=1729at5125	patched sphingolipid transporter
1752at5125	Complete	QPH19003.1	1988.3	1115	https://www.orthodb.org/v10?query=1752at5125	DNA-directed RNA polymerase
1758at5125	Complete	QPG94351.1	2046.2	1082	https://www.orthodb.org/v10?query=1758at5125	K Homology domain, type 1
1767at5125	Complete	QPH00961.1	2080.0	1024	https://www.orthodb.org/v10?query=1767at5125	Pyruvate carboxylase
1768at5125	Complete	QPH17811.1	453.0	456	https://www.orthodb.org/v10?query=1768at5125	Mitochondrial inner-membrane-bound regulator domain-containing protein
1771at5125	Complete	QPG97153.1	1960.8	1093	https://www.orthodb.org/v10?query=1771at5125	P-type ATPase
1773at5125	Complete	QPG99764.1	1419.0	1342	https://www.orthodb.org/v10?query=1773at5125	Dbl homology (DH) domain
1774at5125	Complete	QPG97152.1	1475.3	1358	https://www.orthodb.org/v10?query=1774at5125	COPII coat assembly protein sec16
1779at5125	Complete	QPG95439.1	1806.5	966	https://www.orthodb.org/v10?query=1779at5125	Sterol 3-beta-glucosyltransferase
1801at5125	Complete	QPG97355.1	2057.4	1154	https://www.orthodb.org/v10?query=1801at5125	Peroxisomal biogenesis factor 6
1804at5125	Missing
1824at5125	Complete	QPH01050.1	1740.2	1007	https://www.orthodb.org/v10?query=1824at5125	Peroxisome biogenesis factor 1
1827at5125	Missing
1828at5125	Missing
1830at5125	Complete	QPH04650.1	1654.0	790	https://www.orthodb.org/v10?query=1830at5125	class 2 chitin synthase
1842at5125	Missing
1848at5125	Complete	QPG95426.1	2059.0	1030	https://www.orthodb.org/v10?query=1848at5125	Condensin complex subunit 1
1849at5125	Complete	QPG93532.1	2125.8	1068	https://www.orthodb.org/v10?query=1849at5125	ATP-dependent RNA helicase Ski2, C-terminal
1867at5125	Complete	QPH01809.1	2165.3	1118	https://www.orthodb.org/v10?query=1867at5125	ABC transporter type 1, transmembrane domain
1890at5125	Complete	QPH18552.1	1804.9	895	https://www.orthodb.org/v10?query=1890at5125	Winged helix-like DNA-binding domain superfamily
1903at5125	Complete	QPG94406.1	1517.3	972	https://www.orthodb.org/v10?query=1903at5125	glutathione transferase omega-1
1907at5125	Complete	QPH00265.1	1841.8	925	https://www.orthodb.org/v10?query=1907at5125	Carbamoyl-phosphate synthase arginine-specific large chain
1938at5125	Missing
1950at5125	Complete	QPG93827.1	2029.4	1101	https://www.orthodb.org/v10?query=1950at5125	Armadillo-type fold protein
1954at5125	Complete	QPH00558.1	1955.8	1204	https://www.orthodb.org/v10?query=1954at5125	ATPase, AAA-type, conserved site
1977at5125	Complete	QPG94535.1	1913.7	1027	https://www.orthodb.org/v10?query=1977at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
1991at5125	Complete	QPG95817.1	2086.2	1036	https://www.orthodb.org/v10?query=1991at5125	myosin-5
1992at5125	Complete	QPG96064.1	1881.2	1073	https://www.orthodb.org/v10?query=1992at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2009at5125	Missing
2010at5125	Complete	QPG94530.1	1927.4	965	https://www.orthodb.org/v10?query=2010at5125	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
2017at5125	Complete	QPG97399.1	1757.2	1122	https://www.orthodb.org/v10?query=2017at5125	Kelch repeat type 1
2023at5125	Complete	QPH02208.1	1178.0	842	https://www.orthodb.org/v10?query=2023at5125	actin filament binding
2038at5125	Complete	QPG95927.1	1694.2	1010	https://www.orthodb.org/v10?query=2038at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2039at5125	Complete	QPH04491.1	1909.7	937	https://www.orthodb.org/v10?query=2039at5125	Isoleucyl-tRNA synthetase
2052at5125	Complete	QPH01351.1	1919.7	952	https://www.orthodb.org/v10?query=2052at5125	Alpha-mannosidase
2072at5125	Complete	QPH10269.1	2107.1	1346	https://www.orthodb.org/v10?query=2072at5125	mitogen activated protein kinase kinase kinase 3, mapkkk3, mekk3
2074at5125	Missing
2076at5125	Complete	QPH01103.1	1907.3	1217	https://www.orthodb.org/v10?query=2076at5125	Autophagy-related protein 11
2083at5125	Complete	QPH01551.1	1294.0	1106	https://www.orthodb.org/v10?query=2083at5125	chromatin-remodeling complex ATPase chain isw-1
2097at5125	Complete	QPG93704.1	1974.3	1029	https://www.orthodb.org/v10?query=2097at5125	C2 domain protein
2117at5125	Complete	QPH09597.1	1433.3	1039	https://www.orthodb.org/v10?query=2117at5125	Dicer dimerisation domain
2135at5125	Missing
2136at5125	Complete	QPH18474.1	2055.4	1157	https://www.orthodb.org/v10?query=2136at5125	Probable RAD50 homolog uvs-6
2137at5125	Complete	QPH00868.1	1480.3	996	https://www.orthodb.org/v10?query=2137at5125	cellular morphogenesis protein
2140at5125	Complete	QPG93684.1	1239.6	945	https://www.orthodb.org/v10?query=2140at5125	Dicer dimerisation domain
2149at5125	Complete	QPG96614.1	1779.5	903	https://www.orthodb.org/v10?query=2149at5125	regulator-nonsense transcripts 1
2150at5125	Complete	QPG99418.1	1797.8	981	https://www.orthodb.org/v10?query=2150at5125	Endonuclease/Exonuclease/phosphatase
2163at5125	Missing
2180at5125	Complete	QPG94518.1	2295.0	1958	https://www.orthodb.org/v10?query=2180at5125	nucleoporin SONB
2185at5125	Complete	QPH05108.1	1555.8	909	https://www.orthodb.org/v10?query=2185at5125	Zinc finger, PHD-type
2195at5125	Complete	QPH00083.1	1811.4	1001	https://www.orthodb.org/v10?query=2195at5125	DNA repair protein RAD51
2196at5125	Complete	QPG93713.1	1924.1	1101	https://www.orthodb.org/v10?query=2196at5125	Elongator complex protein 1
2198at5125	Complete	QPH00955.1	1124.1	795	https://www.orthodb.org/v10?query=2198at5125	Galactose oxidase, beta-propeller
2203at5125	Complete	QPH19050.1	1912.1	1012	https://www.orthodb.org/v10?query=2203at5125	ATP-dependent RNA helicase DHX8
2217at5125	Complete	QPG94102.1	2177.7	1162	https://www.orthodb.org/v10?query=2217at5125	Structural maintenance of chromosomes protein
2219at5125	Complete	QPG95172.1	1218.1	814	https://www.orthodb.org/v10?query=2219at5125	WD40-repeat-containing domain
2221at5125	Missing
2236at5125	Complete	QPH16893.1	1979.8	1000	https://www.orthodb.org/v10?query=2236at5125	Ras guanine nucleotide exchange factor
2243at5125	Complete	QPG99324.1	1585.9	856	https://www.orthodb.org/v10?query=2243at5125	DUF1339 domain protein
2247at5125	Complete	QPH02330.1	1354.8	1071	https://www.orthodb.org/v10?query=2247at5125	Nucleolar 27S pre-rRNA processing protein
2248at5125	Complete	QPH02798.1	2028.1	1283	https://www.orthodb.org/v10?query=2248at5125	Zinc finger, RING-CH-type
2250at5125	Complete	QPH01247.1	1273.6	1107	https://www.orthodb.org/v10?query=2250at5125	Ankyrin repeat-containing domain protein
2255at5125	Missing
2266at5125	Complete	QPH06208.1	1846.2	894	https://www.orthodb.org/v10?query=2266at5125	glycoside hydrolase family 63
2286at5125	Complete	QPH02042.1	1623.1	1048	https://www.orthodb.org/v10?query=2286at5125	ubiquitin carboxyl-terminal hydrolase
2290at5125	Complete	QPH01357.1	1615.0	983	https://www.orthodb.org/v10?query=2290at5125	Lid2 complex component snt2
2300at5125	Missing
2302at5125	Complete	QPH12305.1	1043.7	604	https://www.orthodb.org/v10?query=2302at5125	Zinc finger transcription factor 1
2318at5125	Missing
2338at5125	Complete	QPH02080.1	1961.0	1060	https://www.orthodb.org/v10?query=2338at5125	Structural maintenance of chromosomes protein
2358at5125	Missing
2367at5125	Complete	QPG95840.1	1609.9	1329	https://www.orthodb.org/v10?query=2367at5125	Telomere-associated protein  Rif1
2368at5125	Complete	QPG93763.1	1835.5	864	https://www.orthodb.org/v10?query=2368at5125	2-oxoglutarate dehydrogenase E1 component
2371at5125	Complete	QPG97521.1	1393.3	757	https://www.orthodb.org/v10?query=2371at5125	jumonji family transcription factor
2373at5125	Complete	QPG93920.1	2040.3	977	https://www.orthodb.org/v10?query=2373at5125	NAD-specific glutamate dehydrogenase
2374at5125	Complete	QPG96631.1	1921.6	968	https://www.orthodb.org/v10?query=2374at5125	P-type ATPase
2392at5125	Complete	QPG94849.1	2032.6	1072	https://www.orthodb.org/v10?query=2392at5125	Structural maintenance of chromosomes protein
2395at5125	Complete	QPH19630.1	1424.9	856	https://www.orthodb.org/v10?query=2395at5125	Calcium permease
2402at5125	Complete	QPG93649.1	1690.8	981	https://www.orthodb.org/v10?query=2402at5125	Tetratricopeptide-like helical
2434at5125	Complete	QPH09830.1	1608.7	894	https://www.orthodb.org/v10?query=2434at5125	Ras guanine nucleotide exchange factor
2458at5125	Complete	QPG99489.1	841.8	681	https://www.orthodb.org/v10?query=2458at5125	Zinc finger, C2H2
2463at5125	Complete	QPH02280.1	1335.4	959	https://www.orthodb.org/v10?query=2463at5125	Tetratricopeptide-like helical
2478at5125	Missing
